hsa	ocu
ENSG00000157456	ENSOCUG00000001652
ENSG00000204740	ENSOCUG00000015999
ENSG00000215440	ENSOCUG00000012380
ENSG00000148488	ENSOCUG00000007240
ENSG00000167034	ENSOCUG00000004294
ENSG00000152990	ENSOCUG00000000919
ENSG00000152990	ENSOCUG00000035389
ENSG00000103126	ENSOCUG00000023437
ENSG00000103126	ENSOCUG00000036193
ENSG00000150051	ENSOCUG00000010649
ENSG00000164989	ENSOCUG00000009327
ENSG00000171989	ENSOCUG00000023018
ENSG00000050130	ENSOCUG00000025085
ENSG00000050130	ENSOCUG00000013411
ENSG00000050130	ENSOCUG00000031548
ENSG00000134013	ENSOCUG00000014596
ENSG00000166200	ENSOCUG00000006455
ENSG00000253797	ENSOCUG00000016185
ENSG00000102786	ENSOCUG00000000876
ENSG00000177689	ENSOCUG00000004193
ENSG00000263761	ENSOCUG00000013623
ENSG00000102313	ENSOCUG00000004452
ENSG00000169126	ENSOCUG00000007349
ENSG00000101158	ENSOCUG00000010406
ENSG00000165186	ENSOCUG00000014375
ENSG00000168300	ENSOCUG00000016958
ENSG00000169895	ENSOCUG00000000680
ENSG00000102043	ENSOCUG00000001617
ENSG00000167972	ENSOCUG00000005137
ENSG00000107295	ENSOCUG00000001183
ENSG00000104765	ENSOCUG00000010542
ENSG00000008086	ENSOCUG00000010775
ENSG00000154274	ENSOCUG00000003831
ENSG00000153714	ENSOCUG00000004226
ENSG00000126785	ENSOCUG00000005357
ENSG00000086102	ENSOCUG00000008957
ENSG00000109680	ENSOCUG00000013465
ENSG00000077943	ENSOCUG00000014334
ENSG00000164151	ENSOCUG00000022005
ENSG00000180008	ENSOCUG00000004006
ENSG00000100312	ENSOCUG00000015840
ENSG00000197892	ENSOCUG00000005942
ENSG00000140015	ENSOCUG00000008859
ENSG00000264452	ENSOCUG00000028773
ENSG00000160233	ENSOCUG00000002572
ENSG00000137834	ENSOCUG00000006134
ENSG00000175894	ENSOCUG00000015149
ENSG00000253007	ENSOCUG00000028348
ENSG00000252141	ENSOCUG00000028880
ENSG00000252141	ENSOCUG00000028621
ENSG00000123171	ENSOCUG00000009254
ENSG00000100416	ENSOCUG00000003664
ENSG00000125245	ENSOCUG00000002032
ENSG00000148482	ENSOCUG00000014837
ENSG00000132938	ENSOCUG00000030839
ENSG00000137776	ENSOCUG00000003327
ENSG00000145536	ENSOCUG00000009507
ENSG00000100647	ENSOCUG00000007703
ENSG00000102524	ENSOCUG00000012271
ENSG00000272804	ENSOCUG00000037262
ENSG00000272804	ENSOCUG00000033100
ENSG00000272804	ENSOCUG00000000399
ENSG00000272804	ENSOCUG00000037588
ENSG00000272804	ENSOCUG00000033287
ENSG00000221859	ENSOCUG00000037262
ENSG00000221859	ENSOCUG00000033100
ENSG00000221859	ENSOCUG00000000399
ENSG00000221859	ENSOCUG00000037588
ENSG00000221859	ENSOCUG00000033287
ENSG00000243489	ENSOCUG00000023492
ENSG00000243489	ENSOCUG00000008528
ENSG00000243489	ENSOCUG00000036283
ENSG00000101162	ENSOCUG00000029727
ENSG00000184787	ENSOCUG00000012944
ENSG00000124172	ENSOCUG00000001042
ENSG00000129521	ENSOCUG00000008560
ENSG00000137106	ENSOCUG00000007031
ENSG00000172671	ENSOCUG00000027810
ENSG00000127870	ENSOCUG00000015583
ENSG00000101166	ENSOCUG00000031440
ENSG00000124279	ENSOCUG00000003611
ENSG00000112699	ENSOCUG00000015142
ENSG00000104671	ENSOCUG00000010968
ENSG00000183255	ENSOCUG00000027970
ENSG00000125965	ENSOCUG00000010602
ENSG00000132932	ENSOCUG00000015211
ENSG00000131634	ENSOCUG00000001136
ENSG00000175985	ENSOCUG00000004905
ENSG00000078295	ENSOCUG00000008557
ENSG00000145147	ENSOCUG00000009517
ENSG00000221914	ENSOCUG00000027088
ENSG00000186866	ENSOCUG00000014637
ENSG00000119681	ENSOCUG00000014077
ENSG00000095777	ENSOCUG00000017461
ENSG00000196092	ENSOCUG00000012281
ENSG00000112685	ENSOCUG00000016342
ENSG00000197296	ENSOCUG00000004110
ENSG00000124120	ENSOCUG00000004260
ENSG00000124479	ENSOCUG00000021324
ENSG00000165169	ENSOCUG00000034356
ENSG00000165169	ENSOCUG00000009787
ENSG00000138593	ENSOCUG00000006443
ENSG00000075240	ENSOCUG00000000244
ENSG00000132824	ENSOCUG00000004265
ENSG00000151835	ENSOCUG00000010916
ENSG00000075275	ENSOCUG00000024142
ENSG00000183654	ENSOCUG00000004408
ENSG00000157927	ENSOCUG00000015769
ENSG00000124802	ENSOCUG00000012587
ENSG00000187535	ENSOCUG00000024268
ENSG00000069535	ENSOCUG00000001436
ENSG00000168734	ENSOCUG00000010103
ENSG00000112902	ENSOCUG00000004275
ENSG00000099864	ENSOCUG00000027078
ENSG00000188428	ENSOCUG00000025755
ENSG00000197217	ENSOCUG00000004102
ENSG00000047621	ENSOCUG00000001956
ENSG00000106511	ENSOCUG00000026941
ENSG00000177706	ENSOCUG00000010891
ENSG00000155659	ENSOCUG00000004172
ENSG00000165097	ENSOCUG00000003859
ENSG00000103657	ENSOCUG00000014796
ENSG00000178695	ENSOCUG00000024555
ENSG00000165898	ENSOCUG00000014072
ENSG00000102805	ENSOCUG00000011892
ENSG00000101342	ENSOCUG00000003207
ENSG00000099256	ENSOCUG00000013452
ENSG00000164916	ENSOCUG00000004344
ENSG00000015475	ENSOCUG00000016266
ENSG00000132823	ENSOCUG00000004094
ENSG00000042317	ENSOCUG00000002033
ENSG00000149596	ENSOCUG00000026221
ENSG00000164828	ENSOCUG00000026255
ENSG00000005812	ENSOCUG00000011896
ENSG00000145555	ENSOCUG00000017519
ENSG00000201021	ENSOCUG00000026696
ENSG00000124193	ENSOCUG00000009785
ENSG00000130037	ENSOCUG00000000674
ENSG00000151023	ENSOCUG00000011392
ENSG00000164808	ENSOCUG00000001687
ENSG00000102221	ENSOCUG00000004676
ENSG00000253309	ENSOCUG00000026290
ENSG00000153162	ENSOCUG00000003431
ENSG00000197614	ENSOCUG00000002407
ENSG00000103489	ENSOCUG00000004855
ENSG00000136770	ENSOCUG00000022926
ENSG00000101052	ENSOCUG00000006672
ENSG00000239264	ENSOCUG00000023055
ENSG00000184012	ENSOCUG00000024741
ENSG00000101057	ENSOCUG00000005775
ENSG00000139780	ENSOCUG00000015392
ENSG00000134899	ENSOCUG00000012414
ENSG00000182601	ENSOCUG00000017772
ENSG00000165443	ENSOCUG00000001539
ENSG00000005339	ENSOCUG00000004458
ENSG00000065923	ENSOCUG00000004230
ENSG00000112273	ENSOCUG00000038765
ENSG00000265203	ENSOCUG00000013615
ENSG00000124787	ENSOCUG00000000354
ENSG00000165322	ENSOCUG00000015950
ENSG00000125255	ENSOCUG00000005443
ENSG00000187601	ENSOCUG00000011207
ENSG00000274588	ENSOCUG00000010427
ENSG00000125879	ENSOCUG00000001424
ENSG00000068650	ENSOCUG00000025493
ENSG00000271303	ENSOCUG00000020902
ENSG00000091490	ENSOCUG00000017195
ENSG00000125821	ENSOCUG00000010988
ENSG00000156052	ENSOCUG00000016559
ENSG00000074410	ENSOCUG00000004632
ENSG00000124795	ENSOCUG00000003869
ENSG00000053770	ENSOCUG00000009782
ENSG00000130703	ENSOCUG00000005656
ENSG00000087842	ENSOCUG00000017770
ENSG00000100403	ENSOCUG00000002712
ENSG00000197506	ENSOCUG00000005716
ENSG00000151812	ENSOCUG00000000541
ENSG00000131080	ENSOCUG00000022282
ENSG00000167074	ENSOCUG00000012866
ENSG00000154330	ENSOCUG00000014125
ENSG00000125378	ENSOCUG00000011097
ENSG00000157601	ENSOCUG00000021924
ENSG00000157601	ENSOCUG00000004501
ENSG00000166523	ENSOCUG00000009195
ENSG00000165621	ENSOCUG00000014978
ENSG00000157483	ENSOCUG00000015835
ENSG00000199865	ENSOCUG00000020600
ENSG00000100410	ENSOCUG00000012705
ENSG00000188243	ENSOCUG00000006569
ENSG00000173198	ENSOCUG00000016192
ENSG00000169019	ENSOCUG00000008834
ENSG00000076344	ENSOCUG00000025601
ENSG00000135069	ENSOCUG00000007765
ENSG00000100413	ENSOCUG00000007275
ENSG00000230873	ENSOCUG00000029494
ENSG00000182220	ENSOCUG00000015259
ENSG00000109171	ENSOCUG00000009618
ENSG00000166532	ENSOCUG00000013997
ENSG00000100650	ENSOCUG00000009274
ENSG00000145990	ENSOCUG00000013703
ENSG00000133398	ENSOCUG00000027806
ENSG00000104611	ENSOCUG00000016585
ENSG00000136114	ENSOCUG00000015496
ENSG00000152954	ENSOCUG00000001995
ENSG00000136100	ENSOCUG00000015505
ENSG00000165105	ENSOCUG00000001548
ENSG00000139083	ENSOCUG00000016827
ENSG00000124275	ENSOCUG00000003615
ENSG00000145247	ENSOCUG00000007907
ENSG00000008083	ENSOCUG00000009755
ENSG00000183486	ENSOCUG00000021037
ENSG00000106733	ENSOCUG00000017026
ENSG00000150048	ENSOCUG00000016791
ENSG00000100417	ENSOCUG00000006941
ENSG00000204713	ENSOCUG00000010343
ENSG00000166128	ENSOCUG00000010005
ENSG00000157578	ENSOCUG00000001518
ENSG00000136108	ENSOCUG00000023933
ENSG00000197992	ENSOCUG00000007386
ENSG00000003147	ENSOCUG00000016815
ENSG00000072401	ENSOCUG00000015282
ENSG00000072401	ENSOCUG00000002952
ENSG00000072401	ENSOCUG00000036397
ENSG00000181826	ENSOCUG00000003419
ENSG00000070018	ENSOCUG00000003006
ENSG00000137054	ENSOCUG00000024773
ENSG00000100418	ENSOCUG00000011875
ENSG00000100418	ENSOCUG00000030826
ENSG00000254087	ENSOCUG00000003056
ENSG00000031823	ENSOCUG00000001530
ENSG00000166233	ENSOCUG00000011272
ENSG00000266524	ENSOCUG00000004152
ENSG00000002587	ENSOCUG00000007602
ENSG00000196693	ENSOCUG00000029543
ENSG00000033170	ENSOCUG00000004667
ENSG00000196419	ENSOCUG00000006948
ENSG00000112183	ENSOCUG00000033847
ENSG00000099250	ENSOCUG00000004579
ENSG00000101074	ENSOCUG00000000330
ENSG00000163288	ENSOCUG00000031140
ENSG00000149658	ENSOCUG00000012780
ENSG00000135052	ENSOCUG00000001999
ENSG00000215217	ENSOCUG00000026520
ENSG00000078902	ENSOCUG00000023171
ENSG00000147481	ENSOCUG00000016550
ENSG00000101197	ENSOCUG00000003307
ENSG00000145244	ENSOCUG00000008858
ENSG00000124783	ENSOCUG00000009083
ENSG00000154723	ENSOCUG00000026115
ENSG00000154723	ENSOCUG00000006681
ENSG00000154723	ENSOCUG00000022894
ENSG00000154723	ENSOCUG00000027030
ENSG00000137841	ENSOCUG00000006540
ENSG00000183580	ENSOCUG00000004406
ENSG00000166828	ENSOCUG00000017394
ENSG00000152582	ENSOCUG00000006774
ENSG00000173391	ENSOCUG00000016813
ENSG00000043355	ENSOCUG00000000219
ENSG00000122254	ENSOCUG00000007335
ENSG00000139800	ENSOCUG00000026498
ENSG00000117983	ENSOCUG00000035161
ENSG00000083223	ENSOCUG00000010949
ENSG00000139517	ENSOCUG00000015683
ENSG00000170537	ENSOCUG00000002083
ENSG00000169840	ENSOCUG00000023424
ENSG00000106399	ENSOCUG00000000467
ENSG00000139515	ENSOCUG00000004891
ENSG00000101199	ENSOCUG00000006024
ENSG00000137273	ENSOCUG00000013970
ENSG00000122584	ENSOCUG00000012983
ENSG00000166527	ENSOCUG00000012312
ENSG00000145996	ENSOCUG00000005777
ENSG00000218823	ENSOCUG00000022988
ENSG00000106392	ENSOCUG00000027867
ENSG00000106392	ENSOCUG00000026002
ENSG00000160285	ENSOCUG00000001938
ENSG00000174405	ENSOCUG00000015734
ENSG00000146038	ENSOCUG00000016485
ENSG00000125246	ENSOCUG00000013720
ENSG00000174672	ENSOCUG00000034071
ENSG00000174672	ENSOCUG00000029529
ENSG00000174672	ENSOCUG00000039575
ENSG00000174672	ENSOCUG00000037282
ENSG00000242802	ENSOCUG00000021338
ENSG00000198542	ENSOCUG00000008813
ENSG00000090905	ENSOCUG00000004325
ENSG00000151490	ENSOCUG00000000787
ENSG00000139977	ENSOCUG00000008997
ENSG00000137177	ENSOCUG00000017955
ENSG00000147100	ENSOCUG00000001197
ENSG00000176435	ENSOCUG00000008676
ENSG00000133872	ENSOCUG00000020996
ENSG00000102316	ENSOCUG00000004456
ENSG00000182732	ENSOCUG00000000341
ENSG00000107165	ENSOCUG00000004221
ENSG00000102710	ENSOCUG00000008436
ENSG00000100138	ENSOCUG00000023785
ENSG00000134852	ENSOCUG00000022350
ENSG00000156049	ENSOCUG00000005507
ENSG00000172817	ENSOCUG00000000440
ENSG00000102349	ENSOCUG00000005068
ENSG00000107372	ENSOCUG00000000795
ENSG00000137809	ENSOCUG00000017726
ENSG00000207457	ENSOCUG00000020743
ENSG00000100209	ENSOCUG00000011315
ENSG00000056097	ENSOCUG00000016737
ENSG00000178538	ENSOCUG00000026525
ENSG00000189043	ENSOCUG00000029372
ENSG00000189043	ENSOCUG00000035657
ENSG00000189043	ENSOCUG00000014194
ENSG00000160633	ENSOCUG00000014628
ENSG00000120594	ENSOCUG00000014482
ENSG00000133874	ENSOCUG00000024073
ENSG00000196468	ENSOCUG00000007576
ENSG00000165061	ENSOCUG00000000977
ENSG00000093010	ENSOCUG00000006297
ENSG00000147183	ENSOCUG00000014565
ENSG00000048471	ENSOCUG00000017079
ENSG00000147099	ENSOCUG00000013317
ENSG00000121005	ENSOCUG00000009616
ENSG00000141258	ENSOCUG00000016056
ENSG00000168795	ENSOCUG00000007041
ENSG00000058600	ENSOCUG00000008073
ENSG00000135040	ENSOCUG00000001990
ENSG00000074696	ENSOCUG00000007513
ENSG00000106066	ENSOCUG00000016573
ENSG00000165757	ENSOCUG00000014102
ENSG00000187559	ENSOCUG00000010467
ENSG00000077327	ENSOCUG00000017094
ENSG00000165233	ENSOCUG00000010338
ENSG00000177058	ENSOCUG00000004479
ENSG00000159267	ENSOCUG00000029575
ENSG00000134996	ENSOCUG00000017040
ENSG00000099889	ENSOCUG00000006299
ENSG00000180509	ENSOCUG00000013485
ENSG00000145241	ENSOCUG00000008151
ENSG00000149054	ENSOCUG00000003317
ENSG00000222439	ENSOCUG00000025785
ENSG00000101204	ENSOCUG00000002185
ENSG00000104679	ENSOCUG00000023554
ENSG00000172159	ENSOCUG00000014957
ENSG00000110328	ENSOCUG00000015212
ENSG00000165406	ENSOCUG00000005434
ENSG00000185722	ENSOCUG00000014843
ENSG00000107984	ENSOCUG00000011487
ENSG00000125863	ENSOCUG00000002872
ENSG00000183324	ENSOCUG00000010055
ENSG00000175868	ENSOCUG00000003076
ENSG00000170759	ENSOCUG00000017493
ENSG00000183597	ENSOCUG00000021272
ENSG00000130222	ENSOCUG00000013296
ENSG00000149050	ENSOCUG00000029676
ENSG00000105928	ENSOCUG00000006691
ENSG00000164751	ENSOCUG00000017625
ENSG00000171885	ENSOCUG00000008833
ENSG00000205678	ENSOCUG00000014558
ENSG00000215182	ENSOCUG00000024787
ENSG00000147485	ENSOCUG00000005558
ENSG00000088356	ENSOCUG00000016709
ENSG00000171105	ENSOCUG00000004436
ENSG00000136891	ENSOCUG00000004242
ENSG00000184221	ENSOCUG00000027389
ENSG00000040731	ENSOCUG00000008106
ENSG00000260903	ENSOCUG00000025016
ENSG00000101331	ENSOCUG00000014556
ENSG00000156642	ENSOCUG00000010060
ENSG00000171208	ENSOCUG00000017362
ENSG00000091656	ENSOCUG00000001723
ENSG00000170748	ENSOCUG00000021095
ENSG00000170748	ENSOCUG00000037360
ENSG00000134343	ENSOCUG00000017882
ENSG00000126003	ENSOCUG00000004370
ENSG00000119547	ENSOCUG00000021525
ENSG00000157765	ENSOCUG00000002944
ENSG00000134440	ENSOCUG00000003025
ENSG00000101367	ENSOCUG00000024265
ENSG00000164294	ENSOCUG00000015267
ENSG00000101000	ENSOCUG00000016598
ENSG00000070882	ENSOCUG00000007990
ENSG00000198785	ENSOCUG00000016738
ENSG00000074755	ENSOCUG00000014819
ENSG00000016082	ENSOCUG00000027605
ENSG00000177182	ENSOCUG00000005338
ENSG00000067365	ENSOCUG00000006701
ENSG00000172915	ENSOCUG00000017834
ENSG00000125966	ENSOCUG00000010581
ENSG00000070778	ENSOCUG00000002037
ENSG00000169018	ENSOCUG00000026586
ENSG00000136169	ENSOCUG00000003755
ENSG00000154764	ENSOCUG00000013432
ENSG00000154122	ENSOCUG00000012051
ENSG00000104442	ENSOCUG00000000392
ENSG00000152465	ENSOCUG00000017607
ENSG00000136147	ENSOCUG00000003761
ENSG00000140464	ENSOCUG00000002183
ENSG00000125998	ENSOCUG00000000488
ENSG00000131668	ENSOCUG00000006551
ENSG00000149636	ENSOCUG00000004421
ENSG00000137364	ENSOCUG00000003854
ENSG00000081923	ENSOCUG00000009625
ENSG00000172243	ENSOCUG00000016798
ENSG00000134121	ENSOCUG00000004486
ENSG00000113389	ENSOCUG00000010507
ENSG00000183379	ENSOCUG00000015989
ENSG00000131669	ENSOCUG00000024298
ENSG00000183783	ENSOCUG00000024690
ENSG00000170743	ENSOCUG00000017504
ENSG00000139921	ENSOCUG00000003980
ENSG00000141968	ENSOCUG00000022946
ENSG00000198301	ENSOCUG00000026953
ENSG00000164304	ENSOCUG00000009089
ENSG00000094841	ENSOCUG00000005388
ENSG00000208023	ENSOCUG00000018090
ENSG00000284140	ENSOCUG00000034014
ENSG00000284464	ENSOCUG00000022382
ENSG00000264346	ENSOCUG00000027594
ENSG00000099904	ENSOCUG00000001186
ENSG00000254598	ENSOCUG00000014722
ENSG00000221947	ENSOCUG00000008230
ENSG00000102910	ENSOCUG00000007288
ENSG00000197969	ENSOCUG00000001328
ENSG00000183161	ENSOCUG00000008345
ENSG00000284440	ENSOCUG00000018516
ENSG00000198796	ENSOCUG00000012324
ENSG00000141040	ENSOCUG00000009359
ENSG00000129158	ENSOCUG00000002409
ENSG00000060339	ENSOCUG00000013277
ENSG00000076641	ENSOCUG00000014767
ENSG00000134363	ENSOCUG00000004687
ENSG00000136144	ENSOCUG00000003767
ENSG00000252284	ENSOCUG00000019765
ENSG00000087302	ENSOCUG00000014681
ENSG00000201598	ENSOCUG00000020211
ENSG00000173482	ENSOCUG00000016125
ENSG00000155313	ENSOCUG00000004742
ENSG00000181350	ENSOCUG00000025680
ENSG00000165259	ENSOCUG00000000903
ENSG00000111261	ENSOCUG00000003979
ENSG00000137573	ENSOCUG00000003246
ENSG00000234409	ENSOCUG00000033404
ENSG00000100084	ENSOCUG00000009845
ENSG00000165480	ENSOCUG00000004047
ENSG00000166535	ENSOCUG00000014012
ENSG00000109046	ENSOCUG00000004643
ENSG00000112964	ENSOCUG00000008496
ENSG00000130584	ENSOCUG00000026351
ENSG00000165487	ENSOCUG00000029502
ENSG00000174740	ENSOCUG00000010919
ENSG00000151320	ENSOCUG00000014205
ENSG00000186288	ENSOCUG00000002565
ENSG00000124194	ENSOCUG00000004099
ENSG00000174225	ENSOCUG00000005963
ENSG00000187566	ENSOCUG00000003851
ENSG00000153046	ENSOCUG00000004407
ENSG00000156968	ENSOCUG00000022047
ENSG00000102678	ENSOCUG00000000732
ENSG00000120697	ENSOCUG00000007458
ENSG00000165288	ENSOCUG00000005170
ENSG00000129636	ENSOCUG00000015786
ENSG00000101335	ENSOCUG00000000637
ENSG00000121691	ENSOCUG00000014198
ENSG00000172197	ENSOCUG00000010357
ENSG00000138771	ENSOCUG00000012454
ENSG00000124784	ENSOCUG00000011824
ENSG00000139874	ENSOCUG00000008670
ENSG00000120699	ENSOCUG00000007465
ENSG00000118707	ENSOCUG00000000641
ENSG00000070010	ENSOCUG00000025709
ENSG00000113100	ENSOCUG00000004461
ENSG00000144635	ENSOCUG00000009535
ENSG00000133027	ENSOCUG00000022137
ENSG00000100629	ENSOCUG00000004026
ENSG00000158813	ENSOCUG00000015594
ENSG00000101082	ENSOCUG00000004575
ENSG00000151388	ENSOCUG00000006357
ENSG00000188419	ENSOCUG00000012819
ENSG00000145284	ENSOCUG00000005937
ENSG00000166478	ENSOCUG00000005226
ENSG00000182591	ENSOCUG00000012040
ENSG00000071189	ENSOCUG00000001142
ENSG00000142168	ENSOCUG00000024552
ENSG00000102900	ENSOCUG00000002193
ENSG00000125901	ENSOCUG00000012218
ENSG00000154655	ENSOCUG00000013013
ENSG00000109787	ENSOCUG00000003698
ENSG00000171467	ENSOCUG00000002302
ENSG00000060982	ENSOCUG00000003963
ENSG00000101405	ENSOCUG00000008352
ENSG00000156269	ENSOCUG00000010102
ENSG00000101200	ENSOCUG00000001769
ENSG00000238390	ENSOCUG00000028377
ENSG00000173040	ENSOCUG00000016405
ENSG00000142197	ENSOCUG00000016761
ENSG00000128918	ENSOCUG00000016942
ENSG00000124429	ENSOCUG00000008812
ENSG00000185019	ENSOCUG00000026346
ENSG00000120658	ENSOCUG00000006639
ENSG00000146122	ENSOCUG00000006656
ENSG00000131379	ENSOCUG00000039627
ENSG00000131379	ENSOCUG00000015577
ENSG00000234602	ENSOCUG00000026885
ENSG00000102271	ENSOCUG00000001826
ENSG00000198171	ENSOCUG00000012618
ENSG00000139971	ENSOCUG00000012279
ENSG00000108582	ENSOCUG00000010505
ENSG00000151773	ENSOCUG00000015938
ENSG00000093009	ENSOCUG00000022949
ENSG00000093009	ENSOCUG00000006396
ENSG00000179630	ENSOCUG00000016531
ENSG00000119720	ENSOCUG00000010083
ENSG00000122952	ENSOCUG00000006806
ENSG00000125877	ENSOCUG00000004070
ENSG00000185896	ENSOCUG00000022480
ENSG00000165084	ENSOCUG00000008109
ENSG00000088756	ENSOCUG00000003323
ENSG00000139835	ENSOCUG00000021086
ENSG00000145526	ENSOCUG00000017732
ENSG00000211455	ENSOCUG00000022781
ENSG00000122550	ENSOCUG00000014780
ENSG00000198934	ENSOCUG00000016150
ENSG00000205476	ENSOCUG00000030430
ENSG00000205476	ENSOCUG00000037703
ENSG00000205476	ENSOCUG00000033430
ENSG00000150401	ENSOCUG00000001448
ENSG00000179300	ENSOCUG00000025689
ENSG00000188992	ENSOCUG00000013984
ENSG00000157554	ENSOCUG00000000104
ENSG00000122145	ENSOCUG00000013685
ENSG00000146085	ENSOCUG00000006092
ENSG00000206559	ENSOCUG00000017720
ENSG00000184923	ENSOCUG00000001695
ENSG00000184923	ENSOCUG00000026720
ENSG00000184923	ENSOCUG00000026137
ENSG00000184923	ENSOCUG00000023646
ENSG00000184923	ENSOCUG00000025727
ENSG00000164879	ENSOCUG00000011736
ENSG00000108578	ENSOCUG00000003644
ENSG00000067141	ENSOCUG00000002157
ENSG00000189308	ENSOCUG00000012516
ENSG00000150394	ENSOCUG00000013774
ENSG00000150403	ENSOCUG00000025173
ENSG00000065308	ENSOCUG00000012094
ENSG00000080823	ENSOCUG00000013870
ENSG00000164749	ENSOCUG00000012041
ENSG00000188991	ENSOCUG00000013502
ENSG00000154162	ENSOCUG00000007832
ENSG00000122359	ENSOCUG00000004569
ENSG00000111713	ENSOCUG00000008807
ENSG00000153779	ENSOCUG00000027741
ENSG00000201294	ENSOCUG00000028673
ENSG00000131055	ENSOCUG00000025424
ENSG00000065491	ENSOCUG00000009887
ENSG00000154822	ENSOCUG00000008317
ENSG00000204272	ENSOCUG00000038390
ENSG00000204272	ENSOCUG00000039678
ENSG00000012660	ENSOCUG00000011469
ENSG00000104331	ENSOCUG00000004428
ENSG00000088325	ENSOCUG00000003203
ENSG00000131171	ENSOCUG00000014035
ENSG00000198176	ENSOCUG00000006771
ENSG00000134444	ENSOCUG00000005291
ENSG00000040341	ENSOCUG00000013843
ENSG00000152932	ENSOCUG00000024992
ENSG00000109851	ENSOCUG00000007615
ENSG00000165714	ENSOCUG00000010606
ENSG00000119318	ENSOCUG00000034922
ENSG00000119318	ENSOCUG00000007316
ENSG00000119318	ENSOCUG00000032683
ENSG00000119318	ENSOCUG00000023087
ENSG00000119318	ENSOCUG00000026854
ENSG00000119318	ENSOCUG00000037506
ENSG00000129151	ENSOCUG00000006085
ENSG00000106546	ENSOCUG00000003877
ENSG00000070950	ENSOCUG00000000013
ENSG00000008394	ENSOCUG00000013514
ENSG00000188917	ENSOCUG00000011945
ENSG00000170571	ENSOCUG00000016659
ENSG00000112130	ENSOCUG00000029655
ENSG00000167186	ENSOCUG00000002093
ENSG00000153531	ENSOCUG00000026982
ENSG00000136944	ENSOCUG00000023786
ENSG00000215454	ENSOCUG00000023492
ENSG00000215454	ENSOCUG00000008528
ENSG00000215454	ENSOCUG00000036283
ENSG00000126653	ENSOCUG00000000155
ENSG00000142185	ENSOCUG00000029179
ENSG00000187398	ENSOCUG00000026462
ENSG00000164181	ENSOCUG00000027529
ENSG00000123200	ENSOCUG00000015173
ENSG00000168152	ENSOCUG00000000333
ENSG00000031691	ENSOCUG00000006103
ENSG00000031691	ENSOCUG00000021978
ENSG00000156928	ENSOCUG00000008972
ENSG00000144668	ENSOCUG00000026630
ENSG00000170925	ENSOCUG00000007475
ENSG00000170925	ENSOCUG00000031682
ENSG00000179431	ENSOCUG00000026770
ENSG00000106100	ENSOCUG00000005277
ENSG00000124813	ENSOCUG00000011739
ENSG00000110975	ENSOCUG00000004624
ENSG00000258817	ENSOCUG00000008122
ENSG00000169181	ENSOCUG00000021880
ENSG00000186675	ENSOCUG00000026972
ENSG00000196475	ENSOCUG00000025309
ENSG00000268104	ENSOCUG00000015028
ENSG00000133818	ENSOCUG00000011362
ENSG00000213949	ENSOCUG00000011357
ENSG00000035720	ENSOCUG00000008157
ENSG00000196730	ENSOCUG00000003518
ENSG00000108064	ENSOCUG00000014405
ENSG00000151491	ENSOCUG00000000792
ENSG00000047597	ENSOCUG00000006566
ENSG00000101306	ENSOCUG00000017328
ENSG00000145246	ENSOCUG00000008840
ENSG00000005810	ENSOCUG00000030837
ENSG00000122299	ENSOCUG00000017012
ENSG00000105866	ENSOCUG00000015345
ENSG00000105855	ENSOCUG00000002197
ENSG00000074657	ENSOCUG00000014396
ENSG00000182771	ENSOCUG00000012865
ENSG00000196199	ENSOCUG00000000429
