method,pdb_id,num_nodes,num_edges,density,avg_clustering,avg_shortest_path
PISA,6z3r,19,53,0.30994152046783624,0.042743221690590104,1.894736842105263
PISA,1qbk,17,52,0.38235294117647056,0.0,1.6176470588235294
PISA,3ghg,15,52,0.49523809523809526,0.23809523809523814,1.561904761904762
PISA,7vf2,17,52,0.38235294117647056,0.0,1.838235294117647
PISA,7yg5,20,52,0.2736842105263158,0.0,
PISA,2nut,16,51,0.425,0.149025974025974,1.625
PISA,7z8v,25,51,0.17,0.014666666666666668,2.3233333333333333
PISA,5e6s,15,50,0.47619047619047616,0.0,1.5238095238095237
PISA,8x93,20,50,0.2631578947368421,0.0,
PISA,2vdo,19,49,0.28654970760233917,0.0,1.8830409356725146
PISA,6om2,21,49,0.23333333333333334,0.03197278911564626,1.9523809523809523
PISA,6wcv,14,49,0.5384615384615384,0.0,1.4615384615384615
PISA,6y32,14,49,0.5384615384615384,0.0,1.4615384615384615
PISA,4um8,20,48,0.25263157894736843,0.0,1.936842105263158
PISA,7q3l,19,47,0.27485380116959063,0.0,1.9064327485380117
PISA,8hk1,19,47,0.27485380116959063,0.0,
PISA,2yin,14,45,0.4945054945054945,0.0,1.5054945054945055
PISA,4bkx,14,45,0.4945054945054945,0.0,1.5054945054945055
PISA,6t41,14,45,0.4945054945054945,0.0,1.5054945054945055
PISA,3nhe,15,44,0.41904761904761906,0.0,1.5809523809523809
PISA,8qyn,29,44,0.10837438423645321,0.050261233019853704,
PISA,4lac,17,43,0.3161764705882353,0.023716153127917833,1.8823529411764706
PISA,5l8w,14,43,0.4725274725274725,0.0,1.5934065934065933
PISA,7nao,30,43,0.09885057471264368,0.0,3.703448275862069
PISA,8syn,20,42,0.22105263157894736,0.0,
PISA,5le5,29,41,0.10098522167487685,0.0,
PISA,7e20,15,41,0.3904761904761905,0.0,1.7523809523809524
PISA,7sgl,17,41,0.3014705882352941,0.0,1.9705882352941178
PISA,8ttb,20,41,0.21578947368421053,0.10410256410256409,2.0
PISA,6u3v,14,40,0.43956043956043955,0.0,1.5604395604395604
PISA,6y4l,13,40,0.5128205128205128,0.0,1.4871794871794872
PISA,6qnx,21,39,0.18571428571428572,0.0,1.8857142857142857
PISA,2zme,15,38,0.3619047619047619,0.0,1.7904761904761906
PISA,3gzn,25,38,0.12666666666666668,0.0,2.2466666666666666
PISA,7ezm,19,37,0.21637426900584794,0.0,2.2690058479532165
PISA,8ag4,21,37,0.1761904761904762,0.0,2.1619047619047618
PISA,8era,15,37,0.3523809523809524,0.0,
PISA,1n52,15,36,0.34285714285714286,0.0,1.6571428571428573
PISA,2bo9,12,36,0.5454545454545454,0.0,1.4545454545454546
PISA,4jhp,13,36,0.46153846153846156,0.0,1.5384615384615385
PISA,4mne,12,36,0.5454545454545454,0.0,1.4545454545454546
PISA,6uqq,12,36,0.5454545454545454,0.0,1.4545454545454546
PISA,7f66,20,36,0.18947368421052632,0.03357142857142857,2.5
PISA,7n40,14,36,0.3956043956043956,0.0,1.7252747252747254
PISA,7xqk,12,36,0.5454545454545454,0.0,1.4545454545454546
PISA,8css,37,36,0.05405405405405406,0.0,
PISA,8udl,12,36,0.5454545454545454,0.0,1.4545454545454546
PISA,4cru,12,35,0.5303030303030303,0.0,1.4696969696969697
PISA,4y97,12,35,0.5303030303030303,0.0,1.4696969696969697
PISA,5xjl,16,35,0.2916666666666667,0.0,2.2416666666666667
PISA,6g4q,12,35,0.5303030303030303,0.0,1.4696969696969697
PISA,6l59,12,35,0.5303030303030303,0.0,1.4696969696969697
PISA,6zmt,38,35,0.049786628733997154,0.0,
PISA,3dpl,12,33,0.5,0.0,1.5303030303030303
PISA,3gni,13,33,0.4230769230769231,0.0,1.6923076923076923
PISA,4y99,14,33,0.3626373626373626,0.0,1.8131868131868132
PISA,7q4o,24,33,0.11956521739130435,0.0,
PISA,2bfd,12,32,0.48484848484848486,0.0,1.5151515151515151
PISA,4f9c,12,32,0.48484848484848486,0.0,1.5151515151515151
PISA,5mv9,12,32,0.48484848484848486,0.0,1.5151515151515151
PISA,5xbf,12,32,0.48484848484848486,0.0,1.5151515151515151
PISA,6c9m,12,32,0.48484848484848486,0.0,1.5151515151515151
PISA,6ekk,12,32,0.48484848484848486,0.0,1.5151515151515151
PISA,7t10,13,32,0.41025641025641024,0.0,1.7179487179487178
PISA,8bzl,29,32,0.07881773399014778,0.0,
PISA,8h1t,19,32,0.1871345029239766,0.0,2.409356725146199
PISA,7xxh,13,31,0.3974358974358974,0.0,1.7692307692307692
PISA,2wm9,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,2xwu,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,3e0j,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,3p71,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,4qam,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,5anr,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,6lb7,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,6nq3,18,30,0.19607843137254902,0.05061728395061728,2.2287581699346406
PISA,6upa,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,6upq,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,6upr,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,7f90,13,30,0.38461538461538464,0.0,1.6153846153846154
PISA,7mn5,16,30,0.25,0.0,2.3
PISA,7zub,14,30,0.32967032967032966,0.0,1.8021978021978022
PISA,8a1g,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,8grd,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,8roz,11,30,0.5454545454545454,0.0,1.4545454545454546
PISA,2e9x,13,29,0.3717948717948718,0.0,1.794871794871795
PISA,5y6l,17,29,0.21323529411764705,0.0,2.5
PISA,2q9q,13,28,0.358974358974359,0.0,1.794871794871795
PISA,4byf,11,28,0.509090909090909,0.0,1.490909090909091
PISA,4uel,15,28,0.26666666666666666,0.0,1.980952380952381
PISA,6x9o,29,28,0.06896551724137931,0.0,1.9310344827586208
PISA,7ki0,15,28,0.26666666666666666,0.0,2.1333333333333333
PISA,8dnz,15,28,0.26666666666666666,0.0,2.1714285714285713
PISA,8jaw,11,28,0.509090909090909,0.0,1.490909090909091
PISA,3tw8,12,27,0.4090909090909091,0.0,1.5909090909090908
PISA,5ccb,12,27,0.4090909090909091,0.0,1.5909090909090908
PISA,6b9x,17,27,0.19852941176470587,0.11428571428571427,2.360294117647059
PISA,6g16,12,27,0.4090909090909091,0.0,1.5909090909090908
PISA,6yxq,12,27,0.4090909090909091,0.0,1.5909090909090908
PISA,7cmv,14,27,0.2967032967032967,0.0,
PISA,7yiy,24,27,0.09782608695652174,0.0,
PISA,8c0d,11,27,0.4909090909090909,0.21818181818181817,1.5818181818181818
PISA,9auc,15,27,0.2571428571428571,0.0,2.0761904761904764
PISA,1qgk,15,26,0.24761904761904763,0.0,1.7523809523809524
PISA,3i7n,15,26,0.24761904761904763,0.0,1.7523809523809524
PISA,5tuv,10,26,0.5777777777777777,0.27999999999999997,1.4222222222222223
PISA,7uzq,11,26,0.4727272727272727,0.0,1.6
PISA,7ysh,11,26,0.4727272727272727,0.16493506493506493,1.5272727272727273
PISA,8b3d,14,26,0.2857142857142857,0.0,2.076923076923077
PISA,1fq1,10,25,0.5555555555555556,0.0,1.4444444444444444
PISA,2ast,15,25,0.23809523809523808,0.0,2.2285714285714286
PISA,5iaa,10,25,0.5555555555555556,0.0,1.4444444444444444
PISA,6s8v,10,25,0.5555555555555556,0.0,1.4444444444444444
PISA,7sd0,11,25,0.45454545454545453,0.0,1.6
PISA,8pk8,16,25,0.20833333333333334,0.0,2.4166666666666665
PISA,1ira,10,24,0.5333333333333333,0.0,1.4666666666666666
PISA,3f7p,10,24,0.5333333333333333,0.0,1.4666666666666666
PISA,4fq3,14,24,0.26373626373626374,0.0,1.7362637362637363
PISA,4or9,10,24,0.5333333333333333,0.0,1.4666666666666666
PISA,5d1m,10,24,0.5333333333333333,0.0,1.4666666666666666
PISA,5f0j,13,24,0.3076923076923077,0.0,1.8461538461538463
PISA,5hpt,13,24,0.3076923076923077,0.0,2.051282051282051
PISA,6c9h,11,24,0.43636363636363634,0.0,1.5636363636363637
PISA,6qio,11,24,0.43636363636363634,0.0,1.5636363636363637
PISA,6xf1,10,24,0.5333333333333333,0.0,1.4666666666666666
PISA,7byl,10,24,0.5333333333333333,0.0,1.4666666666666666
PISA,7evo,22,24,0.1038961038961039,0.0,2.9437229437229435
PISA,7jvr,10,24,0.5333333333333333,0.0,1.4666666666666666
PISA,7pax,10,24,0.5333333333333333,0.0,1.4666666666666666
PISA,7sj4,10,24,0.5333333333333333,0.0,1.4666666666666666
PISA,7xxi,12,24,0.36363636363636365,0.0,1.7878787878787878
PISA,8d58,10,24,0.5333333333333333,0.0,1.4666666666666666
PISA,8dyd,14,24,0.26373626373626374,0.0,2.043956043956044
PISA,8i0k,10,24,0.5333333333333333,0.0,1.4666666666666666
PISA,8sik,10,24,0.5333333333333333,0.0,1.4666666666666666
PISA,1jfi,12,23,0.3484848484848485,0.0,1.7121212121212122
PISA,6t7f,13,23,0.2948717948717949,0.0,2.0256410256410255
PISA,6uva,18,23,0.1503267973856209,0.0,
PISA,8wej,14,23,0.25274725274725274,0.0,
PISA,3cuq,15,22,0.20952380952380953,0.0,2.1142857142857143
PISA,3uin,12,22,0.3333333333333333,0.1787037037037037,1.7424242424242424
PISA,5e4e,12,22,0.3333333333333333,0.07817460317460317,1.803030303030303
PISA,5jh5,14,22,0.24175824175824176,0.0,2.197802197802198
PISA,6p9x,14,22,0.24175824175824176,0.0,
PISA,7d77,12,22,0.3333333333333333,0.0,1.9242424242424243
PISA,1wq1,10,21,0.4666666666666667,0.0,1.5333333333333334
PISA,2c35,10,21,0.4666666666666667,0.0,1.5333333333333334
PISA,4pnk,10,21,0.4666666666666667,0.0,1.5333333333333334
PISA,6idf,12,21,0.3181818181818182,0.0,1.893939393939394
PISA,7dsk,10,21,0.4666666666666667,0.0,1.5333333333333334
PISA,7e32,13,21,0.2692307692307692,0.0,2.128205128205128
PISA,7tj9,10,21,0.4666666666666667,0.0,1.5333333333333334
PISA,7wtz,19,21,0.12280701754385964,0.0,
PISA,1f45,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,1fbv,12,20,0.30303030303030304,0.0,2.196969696969697
PISA,1hh4,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,3mi9,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,3tac,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,4gs7,12,20,0.30303030303030304,0.0,2.121212121212121
PISA,4u4p,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,4xh9,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,6fp6,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,6if2,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,6y4g,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,7oat,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,8e3x,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,8jd4,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,8st0,9,20,0.5555555555555556,0.0,1.4444444444444444
PISA,2ie4,10,19,0.4222222222222222,0.0,1.711111111111111
PISA,3dw8,11,19,0.34545454545454546,0.0,1.8181818181818181
PISA,4cy2,14,19,0.2087912087912088,0.0,2.208791208791209
PISA,6uxe,13,19,0.24358974358974358,0.0,2.1794871794871793
PISA,7krj,11,19,0.34545454545454546,0.0,1.8909090909090909
PISA,7y36,15,19,0.18095238095238095,0.0,2.2857142857142856
PISA,1k5d,9,18,0.5,0.0,1.5
PISA,2jgz,9,18,0.5,0.0,1.5
PISA,3a98,9,18,0.5,0.0,1.5
PISA,4a69,9,18,0.5,0.0,1.5
PISA,4gaf,9,18,0.5,0.0,1.5
PISA,4ic7,9,18,0.5,0.0,1.5
PISA,4zgy,9,18,0.5,0.0,1.5
PISA,5hpk,9,18,0.5,0.0,1.5
PISA,5hqp,9,18,0.5,0.0,1.5
PISA,6igx,11,18,0.32727272727272727,0.0,1.6727272727272726
PISA,6m3i,9,18,0.5,0.0,1.5
PISA,6wjq,11,18,0.32727272727272727,0.0,1.6727272727272726
PISA,6zee,9,18,0.5,0.0,1.5
PISA,7ej8,12,18,0.2727272727272727,0.0,2.227272727272727
PISA,7sf8,11,18,0.32727272727272727,0.0,1.6727272727272726
PISA,7tyf,12,18,0.2727272727272727,0.0,2.3636363636363638
PISA,7vpx,19,18,0.10526315789473684,0.0,
PISA,7zju,9,18,0.5,0.0,1.5
PISA,7zjv,9,18,0.5,0.0,1.5
PISA,7zyg,13,18,0.23076923076923078,0.0,2.4615384615384617
PISA,8gs8,9,18,0.5,0.0,1.5
PISA,8iy5,9,18,0.5,0.0,1.5
PISA,8phv,9,18,0.5,0.0,1.5
PISA,1xvp,10,17,0.37777777777777777,0.0,1.9555555555555555
PISA,7wvx,13,17,0.21794871794871795,0.0,2.128205128205128
PISA,7y5x,9,17,0.4722222222222222,0.0,1.6111111111111112
PISA,2iy0,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,3bpl,9,16,0.4444444444444444,0.3026455026455026,1.5833333333333333
PISA,3cki,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,3gtu,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,3sde,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,3t5g,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,4ccg,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,4czz,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,5jke,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,5k1c,10,16,0.35555555555555557,0.0,1.6444444444444444
PISA,5m5e,11,16,0.2909090909090909,0.03333333333333333,1.9454545454545455
PISA,5mxa,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,5tuu,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,5wpa,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,6df3,9,16,0.4444444444444444,0.0,1.6666666666666667
PISA,6h2v,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,6j8y,13,16,0.20512820512820512,0.0,
PISA,6khs,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,6wmz,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,7jhp,8,16,0.5714285714285714,0.0,1.4285714285714286
PISA,8bs3,10,16,0.35555555555555557,0.0,1.6444444444444444
PISA,8cte,12,16,0.24242424242424243,0.0,2.0606060606060606
PISA,8e3y,9,16,0.4444444444444444,0.0,1.6111111111111112
PISA,8qyj,15,16,0.1523809523809524,0.0,
PISA,1l1o,10,15,0.3333333333333333,0.0,1.8888888888888888
PISA,1li1,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,1ni4,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,1nw9,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,2aze,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,2io2,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,2w96,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,3hr4,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,3kse,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,3pb1,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,4a4c,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,4ilw,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,4kyo,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,4n6o,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,5gqq,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,5qqj,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,6gu2,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,6ine,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,6ms4,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,6nbw,9,15,0.4166666666666667,0.3206349206349206,1.6388888888888888
PISA,6sqo,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,6tx3,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,7bbd,10,15,0.3333333333333333,0.2733333333333333,1.8444444444444446
PISA,7cz5,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,7f16,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,7mix,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,7mo0,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,7nwu,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,7vlk,15,15,0.14285714285714285,0.0,
PISA,8bik,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,8fu6,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,8p79,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,8pp7,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,8rgi,8,15,0.5357142857142857,0.0,1.4642857142857142
PISA,1a02,8,14,0.5,0.2833333333333333,1.5
PISA,1jsu,10,14,0.3111111111111111,0.1380952380952381,1.8
PISA,1mox,9,14,0.3888888888888889,0.0,1.6111111111111112
PISA,2om2,9,14,0.3888888888888889,0.0,1.6111111111111112
PISA,4naw,11,14,0.2545454545454545,0.0,
PISA,4uj3,8,14,0.5,0.0,1.5357142857142858
PISA,5wb7,9,14,0.3888888888888889,0.0,1.6111111111111112
PISA,5zoo,9,14,0.3888888888888889,0.0,1.6111111111111112
PISA,6iyc,12,14,0.21212121212121213,0.0,
PISA,6os9,11,14,0.2545454545454545,0.0,2.618181818181818
PISA,6vme,9,14,0.3888888888888889,0.0,1.6111111111111112
PISA,7qng,9,14,0.3888888888888889,0.0,1.6111111111111112
PISA,7rh9,9,14,0.3888888888888889,0.0,1.6111111111111112
PISA,8dzs,9,14,0.3888888888888889,0.0,1.6111111111111112
PISA,8e3i,8,14,0.5,0.0,1.5714285714285714
PISA,8ejm,9,14,0.3888888888888889,0.0,1.6111111111111112
PISA,1m63,10,13,0.28888888888888886,0.0,2.1555555555555554
PISA,2b5i,10,13,0.28888888888888886,0.0,2.111111111111111
PISA,4imy,11,13,0.23636363636363636,0.0,2.4
PISA,5vz5,8,13,0.4642857142857143,0.0,1.6071428571428572
PISA,6gwj,10,13,0.28888888888888886,0.10952380952380951,1.8888888888888888
PISA,7f6i,11,13,0.23636363636363636,0.0,1.9636363636363636
PISA,8hcu,10,13,0.28888888888888886,0.0,1.9555555555555555
PISA,8ouz,9,13,0.3611111111111111,0.0,1.8333333333333333
PISA,8ww2,14,13,0.14285714285714285,0.0,2.241758241758242
PISA,8yuu,9,13,0.3611111111111111,0.0,
PISA,1a22,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,1ds6,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,1e50,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,1ki1,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,1m5n,13,12,0.15384615384615385,0.0,1.8461538461538463
PISA,1nun,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,1p22,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,1uhl,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,1wyw,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,2bec,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,2d9q,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,2ihb,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,2io1,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,2ngr,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,2wjv,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,2z5k,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,3am7,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,3d48,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,3dlq,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,3doe,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,3fey,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,3g9v,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,3h11,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,3i89,13,12,0.15384615384615385,0.0,1.8461538461538463
PISA,3i8c,13,12,0.15384615384615385,0.0,1.8461538461538463
PISA,3kxc,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,3msx,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,3oj2,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,3ojv,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,3s97,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,3tbl,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,3tx7,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,3uvj,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,3w8h,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,4cqm,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,4dnc,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,4gmj,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,4h3k,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,4m76,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,4o3t,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,4qxf,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,4s3o,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,4u7t,10,12,0.26666666666666666,0.0,
PISA,4x0l,7,12,0.5714285714285714,0.4761904761904762,1.4761904761904763
PISA,4xhu,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,4y5o,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,4yon,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,5aox,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,5e0u,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,5ee5,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,5hyn,10,12,0.26666666666666666,0.0,1.8222222222222222
PISA,5l0r,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,5lpn,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,5nvk,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,5nvl,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,5odt,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,5osi,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,5uq2,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,5w59,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,5xqz,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,5y1z,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,6fae,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,6i1s,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,7egg,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,7pjh,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,7s1t,8,12,0.42857142857142855,0.0,1.5714285714285714
PISA,7vvb,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,7wq3,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,7zxk,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,8gbq,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,8hn8,7,12,0.5714285714285714,0.0,1.4285714285714286
PISA,2cci,10,11,0.24444444444444444,0.24047619047619045,1.8666666666666667
PISA,2pi2,7,11,0.5238095238095238,0.0,1.5238095238095237
PISA,3r45,7,11,0.5238095238095238,0.0,1.5238095238095237
PISA,5ajo,12,11,0.16666666666666666,0.0,1.8333333333333333
PISA,6r2l,7,11,0.5238095238095238,0.0,1.5238095238095237
PISA,1h25,9,10,0.2777777777777778,0.0,2.0555555555555554
PISA,1nql,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,1y8o,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,1zjd,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,2a1t,11,10,0.18181818181818182,0.0,2.1818181818181817
PISA,2i9b,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,2wel,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,3ajb,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,3gb8,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,3h8k,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,3t5x,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,3v96,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,4ehp,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,4fqx,10,10,0.2222222222222222,0.0,2.8666666666666667
PISA,4gk0,8,10,0.35714285714285715,0.0,2.0357142857142856
PISA,4hdq,7,10,0.47619047619047616,0.0,1.619047619047619
PISA,4hi8,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,4iza,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,4m1l,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,4n7v,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,4roc,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,5ex3,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,5f0p,11,10,0.18181818181818182,0.0,2.1818181818181817
PISA,5j03,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,5l0s,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,5l6w,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,5vzt,7,10,0.47619047619047616,0.0,1.619047619047619
PISA,5vzu,12,10,0.15151515151515152,0.0,
PISA,5xyf,8,10,0.35714285714285715,0.0,1.9642857142857142
PISA,5y2z,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,6x6c,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,7cj0,8,10,0.35714285714285715,0.20833333333333331,2.0357142857142856
PISA,7cmi,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,7cq5,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,7ldg,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,7lew,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,7n00,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,7s7l,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,7tyo,9,10,0.2777777777777778,0.0,1.9444444444444444
PISA,7u0t,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,8ams,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,8g1u,12,10,0.15151515151515152,0.0,
PISA,8jj9,7,10,0.47619047619047616,0.0,1.5238095238095237
PISA,8qym,7,10,0.47619047619047616,0.0,1.619047619047619
PISA,1a4y,10,9,0.2,0.0,1.8
PISA,1a9w,6,9,0.6,0.0,1.4
PISA,1b6c,6,9,0.6,0.0,1.4
PISA,1bh9,6,9,0.6,0.0,1.4
PISA,1e96,6,9,0.6,0.0,1.4
PISA,1shr,6,9,0.6,0.0,1.4
PISA,1u7v,6,9,0.6,0.0,1.4
PISA,2ot3,6,9,0.6,0.0,1.4
PISA,2ovr,6,9,0.6,0.0,1.4
PISA,3fn1,6,9,0.6,0.0,1.4
PISA,3mdy,6,9,0.6,0.0,1.4
PISA,3qbt,6,9,0.6,0.0,1.4
PISA,3v6c,10,9,0.2,0.0,1.8
PISA,3w4u,6,9,0.6,0.0,1.4
