hsa	rno
hsa0000018405	rno0000034804
hsa0000018407	rno0000034806
hsa0000018415	rno0000166628
hsa0000018416	rno0000166628
hsa0000018418	rno0000166630
hsa0000018419	rno0000166631
hsa0000018420	rno0000166631
hsa0000018421	rno0000166632
hsa0000018425	rno0000032374
hsa0000018426	rno0000032374
hsa0000018427	rno0000032375
hsa0000018428	rno0000032376
hsa0000018429	rno0000032377
hsa0000018430	rno0000032377
hsa0000018551	rno0000033393
hsa0000018552	rno0000033394
hsa0000018701	rno0000082454
hsa0000018716	rno0000082468
hsa0000018717	rno0000082469
hsa0000018806	rno0000030852
hsa0000018808	rno0000030852
hsa0000018811	rno0000030854
hsa0000018813	rno0000030856
hsa0000018820	rno0000030859
hsa0000018821	rno0000030859
hsa0000018822	rno0000030860
hsa0000018823	rno0000030860
hsa0000018826	rno0000030862
hsa0000018827	rno0000030863
hsa0000018919	rno0000081369
hsa0000018923	rno0000081372
hsa0000018924	rno0000081373
hsa0000018937	rno0000081384
hsa0000018952	rno0000028914
hsa0000018974	rno0000035974
hsa0000018977	rno0000035975
hsa0000019027	rno0000170810
hsa0000019286	rno0000082555
hsa0000019287	rno0000082555
hsa0000019293	rno0000082352
hsa0000019293	rno0000082351
hsa0000019396	rno0000034582
hsa0000019473	rno0000166795
hsa0000019497	rno0000171075
hsa0000019500	rno0000171079
hsa0000019524	rno0000171089
hsa0000019932	rno0000086941
hsa0000019938	rno0000086942
hsa0000019941	rno0000086944
hsa0000019945	rno0000086947
hsa0000019951	rno0000086949
hsa0000019951	rno0000086950
hsa0000019953	rno0000086951
hsa0000019960	rno0000086953
hsa0000020051	rno0000170684
hsa0000020057	rno0000041485
hsa0000020058	rno0000041486
hsa0000020062	rno0000041489
hsa0000020064	rno0000041490
hsa0000020065	rno0000041491
hsa0000020066	rno0000041492
hsa0000020073	rno0000081435
hsa0000020157	rno0000037138
hsa0000020159	rno0000037140
hsa0000020162	rno0000037141
hsa0000020310	rno0000033848
hsa0000020321	rno0000033858
hsa0000020324	rno0000033861
hsa0000020360	rno0000033325
hsa0000020361	rno0000033326
hsa0000020365	rno0000033330
hsa0000020369	rno0000033334
hsa0000020372	rno0000033338
hsa0000020374	rno0000033342
hsa0000020375	rno0000033343
hsa0000020470	rno0000167198
hsa0000020471	rno0000167199
hsa0000020494	rno0000079901
hsa0000020497	rno0000079903
hsa0000020503	rno0000040973
hsa0000020506	rno0000040975
hsa0000020541	rno0000038861
hsa0000020683	rno0000028840
hsa0000020696	rno0000028852
hsa0000020708	rno0000080671
hsa0000020719	rno0000080674
hsa0000020720	rno0000080675
hsa0000020721	rno0000080676
hsa0000020742	rno0000083773
hsa0000020743	rno0000083774
hsa0000020752	rno0000083781
hsa0000020756	rno0000083782
hsa0000020758	rno0000083784
hsa0000020759	rno0000083785
hsa0000020767	rno0000083789
hsa0000020768	rno0000083791
hsa0000020768	rno0000083790
hsa0000020771	rno0000083793
hsa0000020787	rno0000166549
hsa0000020791	rno0000166549
hsa0000020795	rno0000166551
hsa0000020805	rno0000166554
hsa0000020809	rno0000166556
hsa0000020810	rno0000166557
hsa0000020811	rno0000166557
hsa0000020812	rno0000166558
hsa0000020813	rno0000166558
hsa0000020816	rno0000166560
hsa0000020817	rno0000166561
hsa0000020819	rno0000166562
hsa0000020821	rno0000166563
hsa0000020823	rno0000166564
hsa0000021009	rno0000170141
hsa0000021031	rno0000088520
hsa0000021080	rno0000168447
hsa0000021096	rno0000030020
hsa0000021098	rno0000030022
hsa0000021100	rno0000030023
hsa0000021103	rno0000030025
hsa0000021105	rno0000030027
hsa0000021106	rno0000030028
hsa0000021108	rno0000030031
hsa0000021196	rno0000167433
hsa0000021200	rno0000167656
hsa0000021203	rno0000167659
hsa0000021207	rno0000167663
hsa0000021211	rno0000167667
hsa0000021230	rno0000080007
hsa0000021233	rno0000080008
hsa0000021234	rno0000080008
hsa0000021235	rno0000080009
hsa0000021278	rno0000079015
hsa0000021281	rno0000079016
hsa0000021286	rno0000079018
hsa0000021287	rno0000079018
hsa0000021288	rno0000079018
hsa0000021289	rno0000079019
hsa0000021292	rno0000079020
hsa0000021402	rno0000033653
hsa0000021432	rno0000033676
hsa0000021434	rno0000033678
hsa0000021435	rno0000033679
hsa0000021437	rno0000033681
hsa0000021444	rno0000033686
hsa0000021448	rno0000033690
hsa0000021456	rno0000033698
hsa0000021472	rno0000033714
hsa0000021567	rno0000168733
hsa0000021568	rno0000168734
hsa0000021652	rno0000079952
hsa0000021655	rno0000079954
hsa0000021658	rno0000079956
hsa0000021679	rno0000035709
hsa0000021683	rno0000035713
hsa0000021684	rno0000035714
hsa0000021686	rno0000035715
hsa0000021687	rno0000035716
hsa0000021688	rno0000035717
hsa0000021688	rno0000035718
hsa0000021689	rno0000035718
hsa0000021689	rno0000035717
hsa0000021690	rno0000035719
hsa0000021693	rno0000035722
hsa0000021694	rno0000035723
hsa0000021695	rno0000035724
hsa0000021696	rno0000035725
hsa0000021696	rno0000035724
hsa0000021817	rno0000169295
hsa0000021922	rno0000076233
hsa0000022001	rno0000036380
hsa0000022005	rno0000036387
hsa0000022007	rno0000036389
hsa0000022014	rno0000036394
hsa0000022039	rno0000078613
hsa0000022251	rno0000041222
hsa0000022340	rno0000213015
hsa0000022342	rno0000213016
hsa0000022350	rno0000087958
hsa0000022353	rno0000087959
hsa0000022357	rno0000087961
hsa0000022358	rno0000087961
hsa0000022360	rno0000087962
hsa0000022361	rno0000087963
hsa0000022362	rno0000087963
hsa0000022372	rno0000076190
hsa0000022504	rno0000084591
hsa0000022506	rno0000084592
hsa0000022507	rno0000084593
hsa0000022511	rno0000084595
hsa0000022512	rno0000084595
hsa0000022521	rno0000084599
hsa0000022538	rno0000084611
hsa0000022572	rno0000041738
hsa0000022579	rno0000041744
hsa0000022581	rno0000041746
hsa0000022584	rno0000041749
hsa0000022586	rno0000041751
hsa0000022587	rno0000041752
hsa0000022587	rno0000041753
hsa0000022588	rno0000041753
hsa0000022590	rno0000077265
hsa0000022591	rno0000077265
hsa0000022643	rno0000082158
hsa0000022955	rno0000036255
hsa0000022956	rno0000036256
hsa0000023025	rno0000039753
hsa0000023026	rno0000039755
hsa0000023032	rno0000035541
hsa0000023033	rno0000035542
hsa0000023034	rno0000035542
hsa0000023036	rno0000035543
hsa0000023037	rno0000035543
hsa0000023038	rno0000035543
hsa0000023039	rno0000035544
hsa0000023041	rno0000035545
hsa0000023080	rno0000170790
hsa0000023083	rno0000170793
hsa0000023120	rno0000164148
hsa0000023121	rno0000164149
hsa0000023127	rno0000164417
hsa0000023147	rno0000167301
hsa0000023149	rno0000167303
hsa0000023160	rno0000166594
hsa0000023181	rno0000167927
hsa0000023241	rno0000087840
hsa0000023242	rno0000087841
hsa0000023257	rno0000167306
hsa0000023259	rno0000167309
hsa0000023262	rno0000167311
hsa0000023263	rno0000167312
hsa0000023466	rno0000190605
hsa0000023467	rno0000190607
hsa0000023468	rno0000190607
hsa0000023469	rno0000190608
hsa0000023470	rno0000190608
hsa0000023494	rno0000075616
hsa0000023496	rno0000075620
hsa0000023655	rno0000170310
hsa0000023655	rno0000170311
hsa0000023658	rno0000170314
hsa0000023664	rno0000084632
hsa0000023666	rno0000084633
hsa0000023688	rno0000075628
hsa0000023690	rno0000075629
hsa0000023694	rno0000075632
hsa0000023810	rno0000075711
hsa0000023895	rno0000078126
hsa0000023896	rno0000078127
hsa0000023900	rno0000078133
hsa0000024267	rno0000081389
hsa0000024271	rno0000081392
hsa0000024407	rno0000082943
hsa0000024416	rno0000170610
hsa0000024442	rno0000037284
hsa0000024447	rno0000037288
hsa0000024453	rno0000037293
hsa0000024648	rno0000080116
hsa0000024651	rno0000080120
hsa0000024654	rno0000080123
hsa0000024657	rno0000080126
hsa0000024658	rno0000080127
hsa0000024659	rno0000080128
hsa0000024660	rno0000080129
hsa0000024663	rno0000080132
hsa0000024664	rno0000080133
hsa0000024665	rno0000080134
hsa0000024669	rno0000080136
hsa0000024671	rno0000080140
hsa0000024675	rno0000080145
hsa0000024676	rno0000080146
hsa0000024678	rno0000080148
hsa0000024682	rno0000080151
hsa0000024684	rno0000080152
hsa0000024686	rno0000080154
hsa0000024689	rno0000080157
hsa0000024690	rno0000080158
hsa0000024691	rno0000080159
hsa0000024692	rno0000080160
hsa0000024694	rno0000080162
hsa0000024695	rno0000080163
hsa0000024696	rno0000080164
hsa0000024699	rno0000080167
hsa0000024702	rno0000080168
hsa0000024703	rno0000080169
hsa0000024704	rno0000080170
hsa0000024708	rno0000080174
hsa0000024709	rno0000080175
hsa0000024845	rno0000036243
hsa0000024847	rno0000036245
hsa0000024855	rno0000036249
hsa0000024859	rno0000167971
hsa0000024860	rno0000167972
hsa0000024890	rno0000084199
hsa0000024921	rno0000169304
hsa0000024926	rno0000166102
hsa0000024930	rno0000166105
hsa0000024930	rno0000166104
hsa0000025012	rno0000082266
hsa0000025022	rno0000082272
hsa0000025080	rno0000170752
hsa0000025087	rno0000170051
hsa0000025098	rno0000170965
hsa0000025099	rno0000170968
hsa0000025100	rno0000170969
hsa0000025102	rno0000170971
hsa0000025103	rno0000170972
hsa0000025105	rno0000170973
hsa0000025107	rno0000170977
hsa0000025108	rno0000170978
hsa0000025109	rno0000170979
hsa0000025110	rno0000170980
hsa0000025112	rno0000170982
hsa0000025113	rno0000170983
hsa0000025117	rno0000170986
hsa0000025149	rno0000165442
hsa0000025151	rno0000165444
hsa0000025157	rno0000165449
hsa0000025285	rno0000029697
hsa0000025330	rno0000166003
hsa0000025332	rno0000166004
hsa0000025333	rno0000166005
hsa0000025338	rno0000211935
hsa0000025341	rno0000211937
hsa0000025346	rno0000033276
hsa0000025347	rno0000033276
hsa0000025348	rno0000033277
hsa0000025349	rno0000033279
hsa0000025576	rno0000031237
hsa0000025584	rno0000165732
hsa0000025585	rno0000165733
hsa0000025586	rno0000165734
hsa0000025588	rno0000165737
hsa0000025589	rno0000165738
hsa0000025590	rno0000165739
hsa0000025591	rno0000165740
hsa0000025593	rno0000165744
hsa0000025633	rno0000167812
hsa0000025636	rno0000167816
hsa0000025756	rno0000170206
hsa0000025765	rno0000169000
hsa0000025767	rno0000169003
hsa0000025771	rno0000169007
hsa0000025771	rno0000169006
hsa0000025830	rno0000087515
hsa0000025831	rno0000087515
hsa0000025832	rno0000087516
hsa0000025834	rno0000087518
hsa0000025837	rno0000087519
hsa0000025840	rno0000087521
hsa0000025842	rno0000087523
hsa0000025845	rno0000087527
hsa0000025850	rno0000170657
hsa0000025851	rno0000170658
hsa0000025852	rno0000170659
hsa0000025853	rno0000170660
hsa0000025854	rno0000170661
hsa0000025855	rno0000170662
hsa0000025857	rno0000170664
hsa0000025859	rno0000170666
hsa0000026102	rno0000076546
hsa0000026104	rno0000076547
hsa0000026105	rno0000076548
hsa0000026107	rno0000076549
hsa0000026111	rno0000076551
hsa0000026113	rno0000076553
hsa0000026116	rno0000076555
hsa0000026144	rno0000076248
hsa0000026148	rno0000076252
hsa0000026151	rno0000076255
hsa0000026176	rno0000085420
hsa0000026178	rno0000085421
hsa0000026186	rno0000085424
hsa0000026187	rno0000085425
hsa0000026189	rno0000085426
hsa0000026190	rno0000085427
hsa0000026199	rno0000028932
hsa0000026199	rno0000028931
hsa0000026199	rno0000028930
hsa0000026201	rno0000028934
hsa0000026204	rno0000028935
hsa0000026206	rno0000028937
hsa0000026245	rno0000034404
hsa0000026249	rno0000034408
hsa0000026250	rno0000034409
hsa0000026253	rno0000034411
hsa0000026256	rno0000034414
hsa0000026257	rno0000034415
hsa0000026259	rno0000034417
hsa0000026261	rno0000171039
hsa0000026262	rno0000171040
hsa0000026263	rno0000171041
hsa0000026264	rno0000171042
hsa0000026266	rno0000171044
hsa0000026267	rno0000171045
hsa0000026370	rno0000164786
hsa0000026371	rno0000164787
hsa0000026373	rno0000164790
hsa0000026373	rno0000164789
hsa0000026374	rno0000164791
hsa0000026375	rno0000164793
hsa0000026376	rno0000164795
hsa0000026382	rno0000164799
hsa0000026383	rno0000164800
hsa0000026386	rno0000164802
hsa0000026388	rno0000164805
hsa0000026390	rno0000164806
hsa0000026392	rno0000164807
hsa0000026425	rno0000076390
hsa0000026430	rno0000076395
hsa0000026433	rno0000076398
hsa0000026435	rno0000076400
hsa0000026436	rno0000076401
hsa0000026437	rno0000076402
hsa0000026514	rno0000031673
hsa0000026517	rno0000031675
hsa0000026522	rno0000031681
hsa0000026532	rno0000032269
hsa0000026536	rno0000032275
hsa0000026538	rno0000032277
hsa0000026587	rno0000080974
hsa0000026590	rno0000080976
hsa0000026595	rno0000080979
hsa0000026596	rno0000167204
hsa0000026601	rno0000167209
hsa0000026603	rno0000167211
hsa0000026608	rno0000166653
hsa0000026611	rno0000166659
hsa0000026615	rno0000166662
hsa0000026620	rno0000087835
hsa0000026665	rno0000077819
hsa0000026665	rno0000077818
hsa0000026668	rno0000077822
hsa0000026687	rno0000079264
hsa0000026698	rno0000079268
hsa0000026702	rno0000079271
hsa0000026704	rno0000079273
hsa0000026852	rno0000089404
hsa0000026853	rno0000089405
hsa0000026854	rno0000089408
hsa0000026857	rno0000089413
hsa0000026858	rno0000089414
hsa0000026859	rno0000089415
hsa0000026862	rno0000089417
hsa0000026920	rno0000077462
hsa0000026928	rno0000077464
hsa0000026929	rno0000077464
hsa0000026930	rno0000077465
hsa0000026930	rno0000077464
hsa0000027015	rno0000081736
hsa0000027672	rno0000100940
hsa0000027685	rno0000100949
hsa0000027692	rno0000103122
hsa0000027693	rno0000103123
hsa0000027785	rno0000103757
hsa0000028037	rno0000098368
hsa0000028040	rno0000098371
hsa0000028048	rno0000098377
hsa0000028075	rno0000098436
hsa0000028080	rno0000098440
hsa0000028081	rno0000098824
hsa0000028082	rno0000098826
hsa0000028084	rno0000098828
hsa0000028086	rno0000098830
hsa0000028148	rno0000098915
hsa0000028476	rno0000051859
hsa0000028478	rno0000051860
hsa0000028479	rno0000051861
hsa0000028483	rno0000051863
hsa0000028487	rno0000051867
hsa0000028491	rno0000051870
hsa0000028608	rno0000145008
hsa0000028616	rno0000145014
hsa0000028618	rno0000045159
hsa0000028620	rno0000045161
hsa0000028621	rno0000045161
hsa0000028622	rno0000045162
hsa0000028628	rno0000098717
hsa0000028629	rno0000098718
hsa0000028654	rno0000145332
hsa0000028656	rno0000145334
hsa0000028657	rno0000145335
hsa0000028660	rno0000145338
hsa0000028665	rno0000135723
hsa0000028667	rno0000135724
hsa0000028668	rno0000135724
hsa0000028839	rno0000056819
hsa0000029081	rno0000098091
hsa0000029095	rno0000164160
hsa0000029184	rno0000100067
hsa0000029186	rno0000100069
hsa0000029255	rno0000135664
hsa0000029256	rno0000135665
hsa0000029299	rno0000143288
hsa0000029404	rno0000069101
hsa0000029406	rno0000069102
hsa0000029408	rno0000069104
hsa0000029411	rno0000165115
hsa0000029432	rno0000164668
hsa0000029434	rno0000164670
hsa0000029441	rno0000164677
hsa0000029446	rno0000164683
hsa0000029447	rno0000164684
hsa0000029481	rno0000069287
hsa0000029488	rno0000069292
hsa0000029494	rno0000135956
hsa0000029583	rno0000220200
hsa0000029585	rno0000220201
hsa0000029593	rno0000220204
hsa0000029644	rno0000165986
hsa0000029755	rno0000165151
hsa0000029756	rno0000165152
hsa0000030028	rno0000164233
hsa0000030031	rno0000164234
hsa0000030041	rno0000164243
hsa0000030043	rno0000164244
hsa0000030044	rno0000164245
hsa0000030045	rno0000164246
hsa0000030048	rno0000164249
hsa0000030054	rno0000164255
hsa0000030055	rno0000164256
hsa0000030118	rno0000164875
hsa0000030120	rno0000164877
hsa0000030121	rno0000164878
hsa0000030356	rno0000059350
hsa0000030359	rno0000059353
hsa0000030425	rno0000071851
hsa0000030429	rno0000071860
hsa0000030430	rno0000071861
hsa0000030432	rno0000071866
hsa0000030433	rno0000071868
hsa0000030435	rno0000071870
hsa0000030436	rno0000071871
hsa0000030439	rno0000071873
hsa0000030443	rno0000071877
hsa0000030444	rno0000071878
hsa0000030446	rno0000071880
hsa0000030457	rno0000142330
hsa0000030459	rno0000141972
hsa0000030464	rno0000141974
hsa0000030465	rno0000141975
hsa0000030466	rno0000141976
hsa0000030552	rno0000140160
hsa0000030555	rno0000140163
hsa0000030613	rno0000135728
hsa0000030819	rno0000165549
hsa0000030819	rno0000165550
hsa0000030827	rno0000165559
hsa0000030841	rno0000165571
hsa0000030919	rno0000103054
hsa0000030955	rno0000139095
hsa0000030961	rno0000139101
hsa0000030967	rno0000138128
hsa0000030973	rno0000138132
hsa0000030974	rno0000138133
hsa0000030979	rno0000138139
hsa0000030981	rno0000138140
hsa0000030984	rno0000138142
hsa0000030994	rno0000138151
hsa0000030995	rno0000138152
hsa0000030997	rno0000138154
hsa0000030998	rno0000138154
hsa0000030999	rno0000138155
hsa0000031000	rno0000138156
hsa0000031003	rno0000138158
hsa0000031038	rno0000098791
hsa0000031073	rno0000135624
hsa0000031081	rno0000135629
hsa0000031115	rno0000136246
hsa0000031136	rno0000142690
hsa0000031144	rno0000142695
hsa0000031148	rno0000142699
hsa0000031149	rno0000142699
hsa0000031150	rno0000142700
hsa0000031151	rno0000142701
hsa0000031159	rno0000142706
hsa0000031162	rno0000142709
hsa0000031425	rno0000142790
hsa0000031429	rno0000142794
hsa0000031463	rno0000070746
hsa0000031464	rno0000070746
hsa0000031466	rno0000070747
hsa0000031473	rno0000070753
hsa0000031478	rno0000070756
hsa0000031481	rno0000070758
hsa0000031483	rno0000070759
hsa0000031484	rno0000070760
hsa0000031742	rno0000139841
hsa0000031759	rno0000139857
hsa0000031769	rno0000141553
hsa0000031876	rno0000142482
hsa0000031879	rno0000142484
hsa0000031880	rno0000142484
hsa0000031883	rno0000142486
hsa0000031886	rno0000142489
hsa0000031941	rno0000055316
hsa0000031942	rno0000055317
hsa0000031984	rno0000098855
hsa0000031985	rno0000098856
hsa0000031987	rno0000098858
hsa0000031990	rno0000098861
hsa0000032029	rno0000137939
hsa0000032030	rno0000137940
hsa0000032031	rno0000137941
hsa0000032196	rno0000139550
hsa0000032198	rno0000139552
hsa0000032278	rno0000144319
hsa0000032286	rno0000144380
hsa0000032293	rno0000144382
hsa0000032300	rno0000144386
hsa0000032301	rno0000144387
hsa0000032303	rno0000139145
hsa0000032318	rno0000139152
hsa0000032320	rno0000139176
hsa0000032328	rno0000139180
hsa0000032329	rno0000139181
hsa0000032335	rno0000139186
hsa0000032338	rno0000139189
hsa0000032344	rno0000139194
hsa0000032352	rno0000139241
hsa0000032353	rno0000139243
hsa0000032353	rno0000139242
hsa0000032360	rno0000139246
hsa0000032364	rno0000139247
hsa0000032365	rno0000139247
hsa0000032368	rno0000139248
hsa0000032370	rno0000139249
hsa0000032374	rno0000139251
hsa0000032376	rno0000139253
hsa0000032378	rno0000139255
hsa0000032424	rno0000139439
hsa0000032426	rno0000139441
hsa0000032427	rno0000139442
hsa0000032429	rno0000139444
hsa0000032430	rno0000139445
hsa0000032715	rno0000178014
hsa0000032723	rno0000178019
hsa0000032771	rno0000100873
hsa0000032772	rno0000100875
hsa0000032774	rno0000100876
hsa0000032779	rno0000100881
hsa0000032781	rno0000100885
hsa0000032783	rno0000100890
hsa0000032784	rno0000100891
hsa0000032786	rno0000100893
hsa0000032788	rno0000100896
hsa0000032789	rno0000100776
hsa0000032793	rno0000100779
hsa0000032794	rno0000100780
hsa0000032832	rno0000100346
hsa0000033081	rno0000068756
hsa0000033170	rno0000136577
hsa0000033175	rno0000136580
hsa0000033179	rno0000136582
hsa0000033184	rno0000136584
hsa0000033184	rno0000136585
hsa0000033244	rno0000143414
hsa0000033246	rno0000143415
hsa0000033247	rno0000143416
hsa0000033249	rno0000143418
hsa0000033250	rno0000143419
hsa0000033251	rno0000143421
hsa0000033253	rno0000099306
hsa0000033256	rno0000099307
hsa0000033260	rno0000099308
hsa0000033313	rno0000178326
hsa0000033314	rno0000178327
hsa0000033323	rno0000178333
hsa0000033390	rno0000136198
hsa0000033392	rno0000136199
hsa0000033395	rno0000136202
hsa0000033414	rno0000136219
hsa0000033507	rno0000144665
hsa0000033612	rno0000137458
hsa0000033616	rno0000137460
hsa0000033620	rno0000137462
