hsa	rno	isohsa	isorno	exoniden
ENSG00000006071	ENSRNOG00000021130	ENST00000642271	ENSRNOT00000028696	hsa0000159805-rno0000006706|0.92;hsa0000159810-rno0000006707|0.91;hsa0000159812-rno0000006708|0.85;hsa0000159815-rno0000006709|0.89;hsa0000159817-rno0000006710|0.87;hsa0000159821-rno0000006711|0.87;hsa0000159823-rno0000006712|0.88;hsa0000159824-rno0000006713|0.92;hsa0000159826-rno0000006714|0.9;hsa0000159828-rno0000006715|0.88;hsa0000159831-rno0000006716|0.85;hsa0000159834-rno0000006717|0.89;hsa0000159840-rno0000006718|0.9;hsa0000159845-rno0000006719|0.81;hsa0000159847-rno0000006720|0.92;hsa0000159849-rno0000006721|0.92;hsa0000159851-rno0000006722|0.78;hsa0000159852-rno0000006724|0.79;hsa0000159853-rno0000006726|0.9;hsa0000159854-rno0000006727|0.95;hsa0000159856-rno0000006728|0.91;hsa0000159857-rno0000006729|0.93;hsa0000159858-rno0000006730|0.94;hsa0000159859-rno0000006731|0.87;hsa0000159864-rno0000006732|0.88;hsa0000159865-rno0000006733|0.87;hsa0000159866-rno0000006734|0.94;hsa0000159867-rno0000006735|0.91;hsa0000159870-rno0000006736|0.89;hsa0000159874-rno0000006737|0.9;hsa0000159876-rno0000006738|0.86;hsa0000159877-rno0000006739|0.92;hsa0000159879-rno0000006740|0.92;hsa0000159881-rno0000006741|0.87;hsa0000159885-rno0000006742|0.87;hsa0000159889-rno0000006743|0.89;hsa0000159891-rno0000006744|0.91;hsa0000159892-rno0000006745|0.95;hsa0000159893-rno0000006746|0.87
ENSG00000006071	ENSRNOG00000021130	ENST00000643260	ENSRNOT00000028696	hsa0000159805-rno0000006706|0.92;hsa0000159810-rno0000006707|0.91;hsa0000159812-rno0000006708|0.85;hsa0000159815-rno0000006709|0.89;hsa0000159817-rno0000006710|0.87;hsa0000159821-rno0000006711|0.87;hsa0000159823-rno0000006712|0.88;hsa0000159824-rno0000006713|0.92;hsa0000159826-rno0000006714|0.9;hsa0000159828-rno0000006715|0.88;hsa0000159831-rno0000006716|0.85;hsa0000159834-rno0000006717|0.89;hsa0000159840-rno0000006718|0.9;hsa0000159845-rno0000006719|0.81;hsa0000159847-rno0000006720|0.92;hsa0000159849-rno0000006721|0.92;hsa0000159850-rno0000006722|0.86;hsa0000159852-rno0000006724|0.79;hsa0000159853-rno0000006726|0.9;hsa0000159854-rno0000006727|0.95;hsa0000159856-rno0000006728|0.91;hsa0000159857-rno0000006729|0.93;hsa0000159858-rno0000006730|0.94;hsa0000159859-rno0000006731|0.87;hsa0000159864-rno0000006732|0.88;hsa0000159865-rno0000006733|0.87;hsa0000159866-rno0000006734|0.94;hsa0000159867-rno0000006735|0.91;hsa0000159870-rno0000006736|0.89;hsa0000159874-rno0000006737|0.9;hsa0000159876-rno0000006738|0.86;hsa0000159877-rno0000006739|0.92;hsa0000159879-rno0000006740|0.92;hsa0000159881-rno0000006741|0.87;hsa0000159885-rno0000006742|0.87;hsa0000159889-rno0000006743|0.89;hsa0000159891-rno0000006744|0.91;hsa0000159892-rno0000006745|0.95;hsa0000159893-rno0000006746|0.87
ENSG00000006116	ENSRNOG00000012362	ENST00000005284	ENSRNOT00000016632	hsa0000219040-rno0000003771|0.95;hsa0000219041-rno0000003772|0.9;hsa0000219042-rno0000003773|0.87;hsa0000219043-rno0000003774|0.89
ENSG00000006125	ENSRNOG00000061543	ENST00000610402	ENSRNOT00000088198	hsa0000226439-rno0000148039|0.92;hsa0000226440-rno0000148043|0.96;hsa0000226444-rno0000148044|0.93;hsa0000226447-rno0000148045|0.93;hsa0000226449-rno0000148046|0.93;hsa0000226451-rno0000148047|0.91;hsa0000226452-rno0000148048|0.95;hsa0000226453-rno0000148049|0.91;hsa0000226454-rno0000148050|0.94;hsa0000226455-rno0000148051|0.89;hsa0000226456-rno0000148052|0.91;hsa0000226457-rno0000148053|0.91;hsa0000226460-rno0000148055|0.92;hsa0000226462-rno0000148058|1.0;hsa0000226463-rno0000148059|0.92;hsa0000226464-rno0000148061|0.95;hsa0000226465-rno0000148062|0.9;hsa0000226466-rno0000148063|0.98;hsa0000226467-rno0000148064|0.91;hsa0000226468-rno0000148065|0.94;hsa0000226469-rno0000148069|0.96
ENSG00000006125	ENSRNOG00000061543	ENST00000618940	ENSRNOT00000088198	hsa0000226439-rno0000148039|0.92;hsa0000226440-rno0000148043|0.96;hsa0000226444-rno0000148044|0.93;hsa0000226447-rno0000148045|0.93;hsa0000226449-rno0000148046|0.93;hsa0000226451-rno0000148047|0.91;hsa0000226452-rno0000148048|0.95;hsa0000226453-rno0000148049|0.91;hsa0000226454-rno0000148050|0.94;hsa0000226455-rno0000148051|0.89;hsa0000226456-rno0000148052|0.91;hsa0000226457-rno0000148053|0.91;hsa0000226460-rno0000148055|0.92;hsa0000226462-rno0000148058|1.0;hsa0000226463-rno0000148059|0.92;hsa0000226464-rno0000148061|0.95;hsa0000226465-rno0000148062|0.9;hsa0000226466-rno0000148063|0.98;hsa0000226467-rno0000148064|0.91;hsa0000226468-rno0000148065|0.94;hsa0000226469-rno0000148069|0.96
ENSG00000006638	ENSRNOG00000020585	ENST00000375190	ENSRNOT00000027932	hsa0000261705-rno0000111838|0.79;hsa0000261707-rno0000111839|0.71
ENSG00000006712	ENSRNOG00000019746	ENST00000221265	ENSRNOT00000026778	hsa0000256967-rno0000011114|0.94;hsa0000256969-rno0000011115|0.93;hsa0000256970-rno0000011116|0.94;hsa0000256971-rno0000011117|0.92;hsa0000256972-rno0000011118|0.93;hsa0000256973-rno0000011119|0.93;hsa0000256974-rno0000011120|0.94;hsa0000256975-rno0000011121|0.94;hsa0000256976-rno0000011122|0.91;hsa0000256977-rno0000011123|0.92;hsa0000256978-rno0000011124|0.88;hsa0000256980-rno0000011125|0.9;hsa0000256982-rno0000011126|0.85
ENSG00000006740	ENSRNOG00000003603	ENST00000379672	ENSRNOT00000101528	hsa0000234833-rno0000154856|0.92;hsa0000234834-rno0000154857|0.88;hsa0000234835-rno0000154858|0.93;hsa0000234836-rno0000154859|0.91;hsa0000234837-rno0000154860|0.88;hsa0000234838-rno0000154861|0.87;hsa0000234839-rno0000154862|0.89;hsa0000234840-rno0000154863|0.96;hsa0000234842-rno0000154864|0.93;hsa0000234843-rno0000154865|0.92;hsa0000234844-rno0000154866|0.89;hsa0000234845-rno0000154867|0.93;hsa0000234846-rno0000154868|0.93;hsa0000234847-rno0000154869|0.88;hsa0000234849-rno0000154870|0.89;hsa0000234850-rno0000154871|0.92;hsa0000234851-rno0000154872|1.0;hsa0000234852-rno0000154873|0.82;hsa0000234853-rno0000154874|0.76;hsa0000234856-rno0000154875|0.86;hsa0000234859-rno0000154877|0.87
ENSG00000006740	ENSRNOG00000003603	ENST00000340825	ENSRNOT00000004829	hsa0000234833-rno0000154856|0.92;hsa0000234834-rno0000154857|0.88;hsa0000234835-rno0000154858|0.93;hsa0000234836-rno0000154859|0.91;hsa0000234837-rno0000154860|0.88;hsa0000234838-rno0000154861|0.87;hsa0000234839-rno0000154862|0.89;hsa0000234840-rno0000154863|0.96;hsa0000234842-rno0000154864|0.93;hsa0000234843-rno0000154865|0.92;hsa0000234844-rno0000154866|0.89;hsa0000234845-rno0000154867|0.93;hsa0000234846-rno0000154868|0.93;hsa0000234847-rno0000154869|0.88;hsa0000234849-rno0000154870|0.89;hsa0000234850-rno0000154871|0.92;hsa0000234852-rno0000154873|0.82;hsa0000234853-rno0000154874|0.76;hsa0000234856-rno0000154875|0.86;hsa0000234859-rno0000154877|0.87
ENSG00000006837	ENSRNOG00000059485	ENST00000265334	ENSRNOT00000099737	hsa0000083467-rno0000145468|0.93;hsa0000083468-rno0000145469|0.89;hsa0000083469-rno0000145470|0.85;hsa0000083470-rno0000145471|0.9;hsa0000083472-rno0000145472|0.87;hsa0000083474-rno0000145473|0.91;hsa0000083476-rno0000145474|0.76;hsa0000083479-rno0000145475|0.69;hsa0000083481-rno0000145476|0.86;hsa0000083482-rno0000145477|0.8;hsa0000083484-rno0000145478|0.88;hsa0000083488-rno0000145482|0.86
ENSG00000007168	ENSRNOG00000002755	ENST00000576586	ENSRNOT00000003696	hsa0000240621-rno0000147741|1.0;hsa0000240625-rno0000147742|0.96;hsa0000240626-rno0000147743|0.97;hsa0000240627-rno0000147744|0.96;hsa0000240629-rno0000147745|0.92;hsa0000240632-rno0000147746|0.97;hsa0000240635-rno0000147747|0.96;hsa0000240636-rno0000147748|0.9;hsa0000240638-rno0000147749|0.98;hsa0000240640-rno0000147750|0.93
ENSG00000007168	ENSRNOG00000002755	ENST00000397195	ENSRNOT00000003696	hsa0000240621-rno0000147741|1.0;hsa0000240625-rno0000147742|0.96;hsa0000240626-rno0000147743|0.97;hsa0000240627-rno0000147744|0.96;hsa0000240629-rno0000147745|0.92;hsa0000240632-rno0000147746|0.97;hsa0000240635-rno0000147747|0.96;hsa0000240636-rno0000147748|0.9;hsa0000240638-rno0000147749|0.98;hsa0000240640-rno0000147750|0.93
ENSG00000007168	ENSRNOG00000002755	ENST00000675202	ENSRNOT00000003696	hsa0000240621-rno0000147741|1.0;hsa0000240625-rno0000147742|0.96;hsa0000240626-rno0000147743|0.97;hsa0000240627-rno0000147744|0.96;hsa0000240629-rno0000147745|0.92;hsa0000240632-rno0000147746|0.97;hsa0000240635-rno0000147747|0.96;hsa0000240636-rno0000147748|0.9;hsa0000240638-rno0000147749|0.98;hsa0000240640-rno0000147750|0.93
ENSG00000007168	ENSRNOG00000002755	ENST00000713986	ENSRNOT00000003696	hsa0000240621-rno0000147741|1.0;hsa0000240625-rno0000147742|0.96;hsa0000240626-rno0000147743|0.97;hsa0000240627-rno0000147744|0.96;hsa0000240629-rno0000147745|0.92;hsa0000240632-rno0000147746|0.97;hsa0000240635-rno0000147747|0.96;hsa0000240636-rno0000147748|0.9;hsa0000240638-rno0000147749|0.98;hsa0000240640-rno0000147750|0.93
ENSG00000007168	ENSRNOG00000002755	ENST00000676098	ENSRNOT00000003696	hsa0000240621-rno0000147741|1.0;hsa0000240625-rno0000147742|0.96;hsa0000240626-rno0000147743|0.97;hsa0000240627-rno0000147744|0.96;hsa0000240629-rno0000147745|0.92;hsa0000240632-rno0000147746|0.97;hsa0000240635-rno0000147747|0.96;hsa0000240636-rno0000147748|0.9;hsa0000240638-rno0000147749|0.98;hsa0000240640-rno0000147750|0.93
ENSG00000007168	ENSRNOG00000002755	ENST00000713987	ENSRNOT00000003696	hsa0000240621-rno0000147741|1.0;hsa0000240625-rno0000147742|0.96;hsa0000240626-rno0000147743|0.97;hsa0000240627-rno0000147744|0.96;hsa0000240629-rno0000147745|0.92;hsa0000240632-rno0000147746|0.97;hsa0000240635-rno0000147747|0.96;hsa0000240636-rno0000147748|0.9;hsa0000240638-rno0000147749|0.98;hsa0000240640-rno0000147750|0.93
ENSG00000007168	ENSRNOG00000002755	ENST00000675331	ENSRNOT00000003696	hsa0000240621-rno0000147741|1.0;hsa0000240625-rno0000147742|0.96;hsa0000240626-rno0000147743|0.97;hsa0000240627-rno0000147744|0.96;hsa0000240629-rno0000147745|0.92;hsa0000240632-rno0000147746|0.97;hsa0000240635-rno0000147747|0.96;hsa0000240636-rno0000147748|0.9;hsa0000240638-rno0000147749|0.98;hsa0000240640-rno0000147750|0.93
ENSG00000007168	ENSRNOG00000002755	ENST00000676188	ENSRNOT00000003696	hsa0000240621-rno0000147741|1.0;hsa0000240625-rno0000147742|0.96;hsa0000240626-rno0000147743|0.97;hsa0000240627-rno0000147744|0.96;hsa0000240629-rno0000147745|0.92;hsa0000240632-rno0000147746|0.97;hsa0000240635-rno0000147747|0.96;hsa0000240636-rno0000147748|0.9;hsa0000240638-rno0000147749|0.98;hsa0000240640-rno0000147750|0.93
ENSG00000007168	ENSRNOG00000002755	ENST00000675390	ENSRNOT00000003696	hsa0000240621-rno0000147741|1.0;hsa0000240625-rno0000147742|0.96;hsa0000240626-rno0000147743|0.97;hsa0000240627-rno0000147744|0.96;hsa0000240629-rno0000147745|0.92;hsa0000240632-rno0000147746|0.97;hsa0000240635-rno0000147747|0.96;hsa0000240636-rno0000147748|0.9;hsa0000240638-rno0000147749|0.98;hsa0000240640-rno0000147750|0.93
ENSG00000007216	ENSRNOG00000010337	ENST00000314669	ENSRNOT00000038690	hsa0000236852-rno0000154148|0.81;hsa0000236853-rno0000154149|0.84;hsa0000236857-rno0000154150|0.8;hsa0000236859-rno0000154151|0.83;hsa0000236860-rno0000154152|0.75;hsa0000236861-rno0000154153|0.87;hsa0000236862-rno0000154154|0.74;hsa0000236863-rno0000154155|0.87;hsa0000236864-rno0000154156|0.87;hsa0000236865-rno0000154157|0.79;hsa0000236866-rno0000154158|0.83;hsa0000236867-rno0000154159|0.77
ENSG00000007264	ENSRNOG00000020431	ENST00000395040	ENSRNOT00000027730	hsa0000255623-rno0000111022|1.0;hsa0000255624-rno0000111023|0.81;hsa0000255625-rno0000111025|0.87;hsa0000255630-rno0000111026|0.81;hsa0000255633-rno0000111027|0.82;hsa0000255635-rno0000111028|0.86;hsa0000255637-rno0000111029|0.91;hsa0000255638-rno0000111030|0.87;hsa0000255640-rno0000111031|0.86;hsa0000255642-rno0000111032|0.85;hsa0000255643-rno0000111033|0.87;hsa0000255645-rno0000111034|0.79
ENSG00000007264	ENSRNOG00000020431	ENST00000310132	ENSRNOT00000112957	hsa0000255621-rno0000111019|0.71;hsa0000255622-rno0000111020|0.72;hsa0000255624-rno0000111024|0.81;hsa0000255625-rno0000111025|0.87;hsa0000255630-rno0000111026|0.81;hsa0000255633-rno0000111027|0.82;hsa0000255635-rno0000111028|0.86;hsa0000255637-rno0000111029|0.91;hsa0000255638-rno0000111030|0.87;hsa0000255640-rno0000111031|0.86;hsa0000255642-rno0000111032|0.85;hsa0000255643-rno0000111033|0.87;hsa0000255645-rno0000111034|0.79
ENSG00000007264	ENSRNOG00000020431	ENST00000585778	ENSRNOT00000112957	hsa0000255621-rno0000111019|0.71;hsa0000255622-rno0000111020|0.72;hsa0000255624-rno0000111024|0.81;hsa0000255625-rno0000111025|0.87;hsa0000255630-rno0000111026|0.81;hsa0000255633-rno0000111027|0.82;hsa0000255635-rno0000111028|0.86;hsa0000255637-rno0000111029|0.91;hsa0000255638-rno0000111030|0.87;hsa0000255640-rno0000111031|0.86;hsa0000255642-rno0000111032|0.85;hsa0000255644-rno0000111033|0.85;hsa0000255645-rno0000111034|0.79
ENSG00000007372	ENSRNOG00000004410	ENST00000606377	ENSRNOT00000089525	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155103-rno0000063884|0.93;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000419022	ENSRNOT00000089525	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155103-rno0000063884|0.93;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000643871	ENSRNOT00000005882	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000638914	ENSRNOT00000089525	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155103-rno0000063884|0.93;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000640610	ENSRNOT00000005882	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000379132	ENSRNOT00000005882	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000379109	ENSRNOT00000005882	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000379129	ENSRNOT00000089525	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155103-rno0000063884|0.93;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000639916	ENSRNOT00000005882	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000640368	ENSRNOT00000089525	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155103-rno0000063884|0.93;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000379107	ENSRNOT00000089525	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155103-rno0000063884|0.93;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000639409	ENSRNOT00000089525	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155103-rno0000063884|0.93;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000640975	ENSRNOT00000089525	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155103-rno0000063884|0.93;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000241001	ENSRNOT00000005882	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155138-rno0000063892|0.91
ENSG00000007372	ENSRNOG00000004410	ENST00000640287	ENSRNOT00000005882	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155137-rno0000063892|0.88
ENSG00000007372	ENSRNOG00000004410	ENST00000379111	ENSRNOT00000005882	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155134-rno0000063892|0.79
ENSG00000007372	ENSRNOG00000004410	ENST00000639950	ENSRNOT00000005882	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155134-rno0000063892|0.79
ENSG00000007372	ENSRNOG00000004410	ENST00000524853	ENSRNOT00000005882	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155132-rno0000063892|0.74
ENSG00000007372	ENSRNOG00000004410	ENST00000640460	ENSRNOT00000005882	hsa0000155101-rno0000063881|1.0;hsa0000155102-rno0000063883|0.98;hsa0000155107-rno0000063885|0.95;hsa0000155109-rno0000063886|0.96;hsa0000155111-rno0000063887|0.9;hsa0000155113-rno0000063888|0.96;hsa0000155114-rno0000063889|0.91;hsa0000155116-rno0000063890|0.91;hsa0000155127-rno0000063891|0.94;hsa0000155130-rno0000063892|0.63
ENSG00000007384	ENSRNOG00000020594	ENST00000262316	ENSRNOT00000027965	hsa0000215423-rno0000157531|0.82;hsa0000215424-rno0000157532|0.87;hsa0000215428-rno0000157533|0.93;hsa0000215430-rno0000157534|0.89;hsa0000215433-rno0000157535|0.8;hsa0000215434-rno0000157536|0.87;hsa0000215435-rno0000157537|0.85;hsa0000215436-rno0000157538|0.9;hsa0000215437-rno0000157539|0.85;hsa0000215438-rno0000157540|0.85;hsa0000215439-rno0000157541|0.84;hsa0000215440-rno0000157542|0.89;hsa0000215441-rno0000157543|0.91;hsa0000215443-rno0000157544|0.97;hsa0000215445-rno0000157545|0.93;hsa0000215446-rno0000157546|0.92;hsa0000215448-rno0000157547|0.9
ENSG00000007944	ENSRNOG00000017579	ENST00000356840	ENSRNOT00000024021	hsa0000100841-rno0000190457|0.97;hsa0000100842-rno0000190458|0.92;hsa0000100844-rno0000190459|0.88;hsa0000100845-rno0000190460|0.88;hsa0000100846-rno0000190461|0.9;hsa0000100847-rno0000190462|0.91;hsa0000100848-rno0000190463|0.92
