hsa	ocu
hsa0000002263	ocu0000069337
hsa0000002264	ocu0000069338
hsa0000002265	ocu0000069339
hsa0000002267	ocu0000069341
hsa0000002268	ocu0000069342
hsa0000002269	ocu0000069343
hsa0000002271	ocu0000065492
hsa0000002272	ocu0000065493
hsa0000002273	ocu0000065494
hsa0000002276	ocu0000065497
hsa0000002278	ocu0000065499
hsa0000002280	ocu0000063028
hsa0000002281	ocu0000063029
hsa0000002282	ocu0000063030
hsa0000002293	ocu0000067950
hsa0000002294	ocu0000067951
hsa0000002296	ocu0000067952
hsa0000002297	ocu0000067953
hsa0000002298	ocu0000067954
hsa0000002301	ocu0000067956
hsa0000002303	ocu0000067958
hsa0000002304	ocu0000067959
hsa0000002306	ocu0000067962
hsa0000002316	ocu0000074154
hsa0000002323	ocu0000063291
hsa0000002344	ocu0000066866
hsa0000002349	ocu0000066870
hsa0000002355	ocu0000066875
hsa0000002356	ocu0000066876
hsa0000002357	ocu0000066877
hsa0000002365	ocu0000066885
hsa0000002398	ocu0000070480
hsa0000002400	ocu0000070481
hsa0000002401	ocu0000070482
hsa0000002410	ocu0000070489
hsa0000002416	ocu0000068449
hsa0000002423	ocu0000069598
hsa0000002426	ocu0000069600
hsa0000002428	ocu0000069601
hsa0000002429	ocu0000069602
hsa0000002429	ocu0000069601
hsa0000002430	ocu0000069603
hsa0000002431	ocu0000069604
hsa0000002432	ocu0000069605
hsa0000002435	ocu0000069607
hsa0000002436	ocu0000069608
hsa0000002437	ocu0000069609
hsa0000002438	ocu0000069610
hsa0000002439	ocu0000069611
hsa0000002440	ocu0000069612
hsa0000002442	ocu0000069614
hsa0000002444	ocu0000069616
hsa0000002447	ocu0000063126
hsa0000002448	ocu0000063127
hsa0000002449	ocu0000063128
hsa0000002450	ocu0000063129
hsa0000002452	ocu0000063131
hsa0000002453	ocu0000063132
hsa0000002454	ocu0000063133
hsa0000002455	ocu0000063134
hsa0000002456	ocu0000063135
hsa0000002463	ocu0000119930
hsa0000002464	ocu0000119931
hsa0000002465	ocu0000119932
hsa0000002467	ocu0000119934
hsa0000002468	ocu0000119935
hsa0000002469	ocu0000119936
hsa0000002471	ocu0000119938
hsa0000002472	ocu0000119939
hsa0000002473	ocu0000119940
hsa0000002475	ocu0000119942
hsa0000002476	ocu0000119943
hsa0000002478	ocu0000119945
hsa0000002479	ocu0000119946
hsa0000002480	ocu0000119947
hsa0000002482	ocu0000119949
hsa0000002483	ocu0000119950
hsa0000002487	ocu0000119954
hsa0000002488	ocu0000119955
hsa0000002489	ocu0000119956
hsa0000002490	ocu0000119957
hsa0000002491	ocu0000119958
hsa0000002494	ocu0000119961
hsa0000002496	ocu0000119963
hsa0000002497	ocu0000119964
hsa0000002499	ocu0000119966
hsa0000002500	ocu0000119967
hsa0000002502	ocu0000119969
hsa0000002504	ocu0000119971
hsa0000002505	ocu0000119972
hsa0000002506	ocu0000119973
hsa0000002508	ocu0000119975
hsa0000002510	ocu0000119977
hsa0000002513	ocu0000066862
hsa0000002586	ocu0000068657
hsa0000002587	ocu0000068658
hsa0000002591	ocu0000068661
hsa0000002597	ocu0000068665
hsa0000002599	ocu0000068667
hsa0000002600	ocu0000068668
hsa0000002601	ocu0000068669
hsa0000002607	ocu0000120849
hsa0000002608	ocu0000120850
hsa0000002611	ocu0000120851
hsa0000002612	ocu0000120852
hsa0000002615	ocu0000120854
hsa0000002616	ocu0000120855
hsa0000002618	ocu0000067789
hsa0000002621	ocu0000067792
hsa0000002622	ocu0000067793
hsa0000002624	ocu0000067795
hsa0000002625	ocu0000067796
hsa0000002626	ocu0000067797
hsa0000002629	ocu0000067798
hsa0000002630	ocu0000067800
hsa0000002635	ocu0000199040
hsa0000002643	ocu0000124617
hsa0000002644	ocu0000124618
hsa0000002645	ocu0000124619
hsa0000002646	ocu0000124620
hsa0000002648	ocu0000124622
hsa0000002649	ocu0000124623
hsa0000002650	ocu0000124624
hsa0000002653	ocu0000124627
hsa0000002659	ocu0000124633
hsa0000002660	ocu0000124634
hsa0000002662	ocu0000124636
hsa0000002664	ocu0000124638
hsa0000002668	ocu0000124642
hsa0000002684	ocu0000061923
hsa0000002700	ocu0000119340
hsa0000002703	ocu0000119342
hsa0000002708	ocu0000068005
hsa0000002710	ocu0000068006
hsa0000002714	ocu0000121792
hsa0000002719	ocu0000121794
hsa0000002721	ocu0000121796
hsa0000002722	ocu0000121797
hsa0000002723	ocu0000121798
hsa0000002725	ocu0000121800
hsa0000002726	ocu0000121801
hsa0000002727	ocu0000121802
hsa0000002728	ocu0000121803
hsa0000002730	ocu0000121804
hsa0000002733	ocu0000121806
hsa0000002734	ocu0000121807
hsa0000002738	ocu0000121809
hsa0000002740	ocu0000121810
hsa0000002741	ocu0000121811
hsa0000002763	ocu0000124959
hsa0000002767	ocu0000120575
hsa0000002775	ocu0000120582
hsa0000002778	ocu0000119612
hsa0000002781	ocu0000119614
hsa0000002782	ocu0000119615
hsa0000002783	ocu0000119616
hsa0000002784	ocu0000119617
hsa0000002785	ocu0000119618
hsa0000002787	ocu0000063933
hsa0000002788	ocu0000063934
hsa0000002790	ocu0000063936
hsa0000002792	ocu0000063938
hsa0000002793	ocu0000063939
hsa0000002797	ocu0000061144
hsa0000002803	ocu0000061149
hsa0000002804	ocu0000061150
hsa0000002806	ocu0000061152
hsa0000002807	ocu0000061153
hsa0000002810	ocu0000061156
hsa0000002812	ocu0000061158
hsa0000002823	ocu0000061168
hsa0000002826	ocu0000061171
hsa0000002844	ocu0000119659
hsa0000002845	ocu0000119660
hsa0000002846	ocu0000119661
hsa0000002848	ocu0000119663
hsa0000002850	ocu0000119665
hsa0000002852	ocu0000119667
hsa0000002853	ocu0000119671
hsa0000002857	ocu0000066261
hsa0000002858	ocu0000066262
hsa0000002859	ocu0000066263
hsa0000002865	ocu0000122598
hsa0000002866	ocu0000122599
hsa0000002878	ocu0000122611
hsa0000002878	ocu0000122612
hsa0000002884	ocu0000122618
hsa0000002885	ocu0000122619
hsa0000002895	ocu0000185604
hsa0000002897	ocu0000068871
hsa0000002902	ocu0000068875
hsa0000002904	ocu0000068875
hsa0000002905	ocu0000068876
hsa0000002910	ocu0000119588
hsa0000002915	ocu0000119594
hsa0000002918	ocu0000069176
hsa0000002919	ocu0000069177
hsa0000002920	ocu0000069177
hsa0000002921	ocu0000069178
hsa0000002922	ocu0000069179
hsa0000002923	ocu0000121664
hsa0000002925	ocu0000121667
hsa0000002929	ocu0000121671
hsa0000002931	ocu0000121673
hsa0000002932	ocu0000121674
hsa0000002935	ocu0000121677
hsa0000002936	ocu0000121678
hsa0000002941	ocu0000061554
hsa0000002944	ocu0000061556
hsa0000002945	ocu0000061557
hsa0000002946	ocu0000061558
hsa0000002949	ocu0000061561
hsa0000002952	ocu0000061564
hsa0000002953	ocu0000061565
hsa0000002956	ocu0000124279
hsa0000002959	ocu0000124282
hsa0000002960	ocu0000124284
hsa0000002966	ocu0000124289
hsa0000002967	ocu0000123159
hsa0000002967	ocu0000123161
hsa0000002967	ocu0000123160
hsa0000002969	ocu0000201508
hsa0000002970	ocu0000201509
hsa0000002971	ocu0000201511
hsa0000002972	ocu0000201496
hsa0000002972	ocu0000123166
hsa0000002973	ocu0000123167
hsa0000002973	ocu0000201497
hsa0000002976	ocu0000123175
hsa0000002979	ocu0000123179
hsa0000002981	ocu0000123181
hsa0000002983	ocu0000123183
hsa0000002984	ocu0000123184
hsa0000002985	ocu0000123185
hsa0000002998	ocu0000121431
hsa0000003000	ocu0000121431
hsa0000003001	ocu0000121431
hsa0000003003	ocu0000121432
hsa0000003004	ocu0000121433
hsa0000003005	ocu0000121434
hsa0000003006	ocu0000121435
hsa0000003007	ocu0000121436
hsa0000003008	ocu0000125058
hsa0000003012	ocu0000125062
hsa0000003015	ocu0000125065
hsa0000003023	ocu0000125073
hsa0000003031	ocu0000073870
hsa0000003042	ocu0000124496
hsa0000003044	ocu0000124501
hsa0000003047	ocu0000124504
hsa0000003049	ocu0000124506
hsa0000003050	ocu0000124507
hsa0000003051	ocu0000124508
hsa0000003053	ocu0000124510
hsa0000003056	ocu0000124516
hsa0000003057	ocu0000124517
hsa0000003060	ocu0000119481
hsa0000003061	ocu0000119482
hsa0000003062	ocu0000119483
hsa0000003063	ocu0000120299
hsa0000003064	ocu0000120300
hsa0000003066	ocu0000120302
hsa0000003072	ocu0000120308
hsa0000003074	ocu0000120310
hsa0000003074	ocu0000120311
hsa0000003079	ocu0000120316
hsa0000003080	ocu0000120317
hsa0000003083	ocu0000122143
hsa0000003084	ocu0000122144
hsa0000003090	ocu0000122149
hsa0000003101	ocu0000074011
hsa0000003103	ocu0000074013
hsa0000003104	ocu0000074014
hsa0000003105	ocu0000074015
hsa0000003109	ocu0000195124
hsa0000003113	ocu0000195100
hsa0000003114	ocu0000195101
hsa0000003115	ocu0000195102
hsa0000003117	ocu0000195104
hsa0000003119	ocu0000195106
hsa0000003121	ocu0000195108
hsa0000003122	ocu0000195109
hsa0000003123	ocu0000195110
hsa0000003128	ocu0000195116
hsa0000003131	ocu0000195119
hsa0000003132	ocu0000195120
hsa0000003133	ocu0000195121
hsa0000003136	ocu0000060382
hsa0000003138	ocu0000060383
hsa0000003139	ocu0000060384
hsa0000003140	ocu0000060384
hsa0000003141	ocu0000060385
hsa0000003142	ocu0000060385
hsa0000003149	ocu0000070368
hsa0000003152	ocu0000070369
hsa0000003155	ocu0000070370
hsa0000003155	ocu0000070371
hsa0000003156	ocu0000070371
hsa0000003157	ocu0000070372
hsa0000003161	ocu0000070375
hsa0000003162	ocu0000070375
hsa0000003164	ocu0000070376
hsa0000003166	ocu0000070377
hsa0000003167	ocu0000070378
hsa0000003168	ocu0000070379
hsa0000003169	ocu0000070380
hsa0000003171	ocu0000070381
hsa0000003172	ocu0000070382
hsa0000003173	ocu0000070383
hsa0000003174	ocu0000070384
hsa0000003175	ocu0000070385
hsa0000003176	ocu0000070386
hsa0000003178	ocu0000119579
hsa0000003180	ocu0000119582
hsa0000003181	ocu0000119583
hsa0000003182	ocu0000119584
hsa0000003184	ocu0000120599
hsa0000003188	ocu0000120600
hsa0000003189	ocu0000120601
hsa0000003190	ocu0000120602
hsa0000003191	ocu0000120603
hsa0000003193	ocu0000120604
hsa0000003195	ocu0000120606
hsa0000003196	ocu0000120607
hsa0000003202	ocu0000120612
hsa0000003203	ocu0000120613
hsa0000003204	ocu0000119406
hsa0000003205	ocu0000119407
hsa0000003206	ocu0000119408
hsa0000003207	ocu0000119409
hsa0000003208	ocu0000119410
hsa0000003209	ocu0000119411
hsa0000003210	ocu0000119412
hsa0000003211	ocu0000119413
hsa0000003212	ocu0000119874
hsa0000003213	ocu0000119875
hsa0000003214	ocu0000119876
hsa0000003217	ocu0000119879
hsa0000003218	ocu0000119880
hsa0000003219	ocu0000119881
hsa0000003224	ocu0000119886
hsa0000003226	ocu0000070228
hsa0000003227	ocu0000070229
hsa0000003228	ocu0000070230
hsa0000003230	ocu0000070232
hsa0000003234	ocu0000121386
hsa0000003236	ocu0000121387
hsa0000003246	ocu0000071239
hsa0000003248	ocu0000071240
hsa0000003254	ocu0000071245
hsa0000003255	ocu0000071246
hsa0000003258	ocu0000071250
hsa0000003260	ocu0000071252
hsa0000003261	ocu0000071253
hsa0000003262	ocu0000071254
hsa0000003264	ocu0000071256
hsa0000003267	ocu0000071258
hsa0000003268	ocu0000071259
hsa0000003269	ocu0000071260
hsa0000003271	ocu0000071262
hsa0000003272	ocu0000071263
hsa0000003276	ocu0000071267
hsa0000003279	ocu0000071270
hsa0000003280	ocu0000071271
hsa0000003282	ocu0000071274
hsa0000003283	ocu0000071275
hsa0000003288	ocu0000121455
hsa0000003289	ocu0000121457
hsa0000003290	ocu0000121458
hsa0000003291	ocu0000121459
hsa0000003292	ocu0000121460
hsa0000003293	ocu0000121461
hsa0000003294	ocu0000121462
hsa0000003298	ocu0000121466
hsa0000003300	ocu0000121468
hsa0000003302	ocu0000121470
hsa0000003303	ocu0000121472
hsa0000003304	ocu0000070118
hsa0000003305	ocu0000070119
hsa0000003307	ocu0000070120
hsa0000003308	ocu0000070121
hsa0000003310	ocu0000070123
hsa0000003317	ocu0000120586
hsa0000003320	ocu0000120587
hsa0000003321	ocu0000120436
hsa0000003326	ocu0000120437
hsa0000003327	ocu0000120438
hsa0000003330	ocu0000120439
hsa0000003335	ocu0000124423
hsa0000003337	ocu0000071676
hsa0000003341	ocu0000071679
hsa0000003342	ocu0000071680
hsa0000003346	ocu0000071684
hsa0000003353	ocu0000071691
hsa0000003358	ocu0000071696
hsa0000003359	ocu0000121576
hsa0000003361	ocu0000121577
hsa0000003362	ocu0000121578
hsa0000003363	ocu0000121579
hsa0000003364	ocu0000121580
hsa0000003365	ocu0000121581
hsa0000003366	ocu0000121582
hsa0000003367	ocu0000121583
hsa0000003370	ocu0000121586
hsa0000003371	ocu0000121587
hsa0000003372	ocu0000121588
hsa0000003378	ocu0000121092
hsa0000003381	ocu0000119641
hsa0000003382	ocu0000119643
hsa0000003383	ocu0000119644
hsa0000003387	ocu0000119648
hsa0000003389	ocu0000119650
hsa0000003394	ocu0000119655
hsa0000003409	ocu0000122127
hsa0000003410	ocu0000122128
hsa0000003411	ocu0000122129
hsa0000003413	ocu0000122132
hsa0000003425	ocu0000121130
hsa0000003430	ocu0000121134
hsa0000003431	ocu0000121134
hsa0000003435	ocu0000121136
hsa0000003437	ocu0000121137
hsa0000003438	ocu0000121138
hsa0000003438	ocu0000121137
hsa0000003444	ocu0000066057
hsa0000003452	ocu0000066063
hsa0000003454	ocu0000066065
hsa0000003458	ocu0000066069
hsa0000003460	ocu0000122785
hsa0000003461	ocu0000122786
hsa0000003463	ocu0000122787
hsa0000003464	ocu0000122788
hsa0000003468	ocu0000122791
hsa0000003470	ocu0000122793
hsa0000003477	ocu0000122762
hsa0000003480	ocu0000122765
hsa0000003482	ocu0000122767
hsa0000003483	ocu0000122768
hsa0000003484	ocu0000122769
hsa0000003488	ocu0000122773
hsa0000003493	ocu0000122778
hsa0000003498	ocu0000122781
hsa0000003504	ocu0000188944
hsa0000003507	ocu0000188945
hsa0000003510	ocu0000188947
hsa0000003511	ocu0000188948
hsa0000003513	ocu0000188950
hsa0000003515	ocu0000188951
hsa0000003516	ocu0000188952
hsa0000003518	ocu0000188954
hsa0000003519	ocu0000188955
hsa0000003520	ocu0000188956
hsa0000003521	ocu0000188957
hsa0000003523	ocu0000188959
hsa0000003524	ocu0000188960
hsa0000003527	ocu0000188963
hsa0000003529	ocu0000188964
hsa0000003530	ocu0000188965
hsa0000003550	ocu0000120983
hsa0000003552	ocu0000120985
hsa0000003553	ocu0000120986
hsa0000003555	ocu0000120988
hsa0000003556	ocu0000120989
hsa0000003559	ocu0000073140
hsa0000003560	ocu0000073142
hsa0000003561	ocu0000073143
hsa0000003562	ocu0000073144
hsa0000003563	ocu0000073145
hsa0000003564	ocu0000073146
hsa0000003567	ocu0000121376
hsa0000003568	ocu0000121376
hsa0000003571	ocu0000121377
hsa0000003573	ocu0000121379
hsa0000003574	ocu0000121380
hsa0000003575	ocu0000121382
hsa0000003576	ocu0000121383
hsa0000003578	ocu0000121419
hsa0000003580	ocu0000121420
hsa0000003581	ocu0000121422
hsa0000003582	ocu0000121423
hsa0000003583	ocu0000121424
hsa0000003585	ocu0000121426
hsa0000003596	ocu0000120620
hsa0000003597	ocu0000120621
hsa0000003598	ocu0000120622
hsa0000003600	ocu0000120625
hsa0000003601	ocu0000120626
hsa0000003602	ocu0000120627
hsa0000003604	ocu0000120629
hsa0000003606	ocu0000120631
hsa0000003607	ocu0000120632
hsa0000003609	ocu0000120633
hsa0000003610	ocu0000120635
hsa0000003611	ocu0000120636
hsa0000003612	ocu0000120638
hsa0000003623	ocu0000183836
hsa0000003626	ocu0000183839
hsa0000003628	ocu0000183841
hsa0000003629	ocu0000183842
hsa0000003635	ocu0000183848
hsa0000003636	ocu0000183849
hsa0000003637	ocu0000183850
hsa0000003638	ocu0000183851
hsa0000003640	ocu0000183854
hsa0000003642	ocu0000183856
hsa0000003647	ocu0000119512
hsa0000003652	ocu0000119475
hsa0000003654	ocu0000119478
hsa0000003656	ocu0000194500
hsa0000003658	ocu0000121071
hsa0000003660	ocu0000121072
hsa0000003663	ocu0000121075
hsa0000003665	ocu0000121077
hsa0000003666	ocu0000121078
hsa0000003670	ocu0000119907
hsa0000003673	ocu0000119910
hsa0000003674	ocu0000119911
hsa0000003675	ocu0000119912
hsa0000003677	ocu0000119914
hsa0000003679	ocu0000119916
hsa0000003680	ocu0000119917
hsa0000003682	ocu0000119919
hsa0000003683	ocu0000119920
hsa0000003688	ocu0000119925
hsa0000003689	ocu0000119925
hsa0000003750	ocu0000125049
hsa0000003752	ocu0000125051
hsa0000003753	ocu0000125052
hsa0000003755	ocu0000125054
hsa0000003756	ocu0000125055
hsa0000003757	ocu0000125056
hsa0000003761	ocu0000120055
hsa0000003762	ocu0000120055
hsa0000003763	ocu0000120056
hsa0000003765	ocu0000120057
hsa0000003767	ocu0000120058
hsa0000003768	ocu0000120059
hsa0000003772	ocu0000120061
hsa0000003775	ocu0000072893
hsa0000003777	ocu0000072894
hsa0000003782	ocu0000072897
hsa0000003783	ocu0000072898
hsa0000003784	ocu0000072899
hsa0000003785	ocu0000072900
hsa0000003786	ocu0000072901
hsa0000003787	ocu0000072902
hsa0000003788	ocu0000072903
hsa0000003790	ocu0000072905
hsa0000003795	ocu0000063513
hsa0000003796	ocu0000063514
hsa0000003797	ocu0000063515
hsa0000003798	ocu0000063516
hsa0000003799	ocu0000063517
hsa0000003800	ocu0000063518
hsa0000003801	ocu0000063519
hsa0000003803	ocu0000063521
hsa0000003804	ocu0000063522
hsa0000003805	ocu0000063523
hsa0000003807	ocu0000063525
hsa0000003811	ocu0000072593
hsa0000003812	ocu0000072594
hsa0000003814	ocu0000194361
hsa0000003820	ocu0000194365
hsa0000003840	ocu0000119538
hsa0000003845	ocu0000119543
hsa0000003846	ocu0000119544
hsa0000003847	ocu0000119545
hsa0000003850	ocu0000119548
hsa0000003853	ocu0000124963
hsa0000003854	ocu0000124964
hsa0000003855	ocu0000124965
hsa0000003857	ocu0000124967
hsa0000003858	ocu0000124968
hsa0000003867	ocu0000073001
hsa0000003869	ocu0000073003
hsa0000003870	ocu0000073004
hsa0000003871	ocu0000073005
hsa0000003872	ocu0000073006
hsa0000003873	ocu0000073007
hsa0000003874	ocu0000073008
hsa0000003875	ocu0000073010
hsa0000003877	ocu0000124532
hsa0000003878	ocu0000124533
hsa0000003879	ocu0000124534
hsa0000003880	ocu0000124535
hsa0000003881	ocu0000124536
hsa0000003882	ocu0000124537
hsa0000003883	ocu0000124538
hsa0000003884	ocu0000124539
hsa0000003886	ocu0000124541
hsa0000003887	ocu0000124542
hsa0000003888	ocu0000124543
hsa0000003889	ocu0000124544
hsa0000003891	ocu0000124545
hsa0000003893	ocu0000124546
hsa0000003894	ocu0000124547
hsa0000003895	ocu0000124548
hsa0000003897	ocu0000124549
hsa0000003898	ocu0000124550
hsa0000003899	ocu0000124550
hsa0000003901	ocu0000124551
hsa0000003902	ocu0000124552
hsa0000003903	ocu0000124553
hsa0000003904	ocu0000124553
hsa0000003906	ocu0000194515
hsa0000003907	ocu0000194516
hsa0000003909	ocu0000194518
hsa0000003910	ocu0000194519
hsa0000003915	ocu0000060966
hsa0000003917	ocu0000060967
hsa0000003918	ocu0000060968
hsa0000003919	ocu0000060969
hsa0000003924	ocu0000068068
hsa0000003937	ocu0000068084
hsa0000003938	ocu0000068085
hsa0000003942	ocu0000071198
hsa0000003945	ocu0000071200
hsa0000003946	ocu0000071201
hsa0000003947	ocu0000071202
hsa0000003949	ocu0000071205
hsa0000003950	ocu0000071206
hsa0000003951	ocu0000071207
hsa0000003952	ocu0000067584
hsa0000003953	ocu0000124383
hsa0000003956	ocu0000124385
hsa0000003959	ocu0000124387
hsa0000003962	ocu0000124395
hsa0000003964	ocu0000124396
hsa0000003965	ocu0000124397
hsa0000003968	ocu0000124399
hsa0000003970	ocu0000124401
hsa0000003972	ocu0000119985
hsa0000003973	ocu0000119986
hsa0000003974	ocu0000119987
hsa0000003976	ocu0000119989
hsa0000003977	ocu0000119990
hsa0000003978	ocu0000119991
hsa0000003980	ocu0000119992
hsa0000003981	ocu0000119994
hsa0000003985	ocu0000119998
hsa0000003986	ocu0000120000
hsa0000003986	ocu0000119999
hsa0000003987	ocu0000120002
hsa0000003989	ocu0000120004
hsa0000003990	ocu0000120005
hsa0000003991	ocu0000120007
hsa0000003994	ocu0000157328
hsa0000003998	ocu0000157329
hsa0000003999	ocu0000157330
hsa0000004003	ocu0000122396
hsa0000004006	ocu0000122398
hsa0000004011	ocu0000122402
hsa0000004013	ocu0000122403
hsa0000004014	ocu0000122404
hsa0000004026	ocu0000124568
hsa0000004027	ocu0000124569
hsa0000004029	ocu0000124571
hsa0000004030	ocu0000124572
hsa0000004047	ocu0000120484
hsa0000004065	ocu0000120502
hsa0000004073	ocu0000120510
hsa0000004083	ocu0000120520
hsa0000004099	ocu0000120536
hsa0000004100	ocu0000120537
hsa0000004114	ocu0000120551
hsa0000004118	ocu0000120555
hsa0000004122	ocu0000120559
hsa0000004124	ocu0000120561
hsa0000004125	ocu0000120562
hsa0000004127	ocu0000120564
hsa0000004131	ocu0000120568
hsa0000004134	ocu0000120570
hsa0000004135	ocu0000120571
hsa0000004143	ocu0000119856
hsa0000004147	ocu0000072052
hsa0000004148	ocu0000072053
hsa0000004149	ocu0000072054
hsa0000004152	ocu0000071811
hsa0000004163	ocu0000122825
hsa0000004165	ocu0000065524
hsa0000004169	ocu0000065528
hsa0000004170	ocu0000065529
hsa0000004178	ocu0000065538
hsa0000004179	ocu0000064036
hsa0000004181	ocu0000064038
hsa0000004182	ocu0000064039
hsa0000004183	ocu0000064040
hsa0000004184	ocu0000064041
hsa0000004185	ocu0000064042
hsa0000004187	ocu0000064044
hsa0000004188	ocu0000064045
hsa0000004190	ocu0000064047
hsa0000004191	ocu0000064049
hsa0000004192	ocu0000063360
hsa0000004194	ocu0000063362
hsa0000004195	ocu0000063363
hsa0000004196	ocu0000063364
hsa0000004200	ocu0000063368
hsa0000004206	ocu0000074182
hsa0000004207	ocu0000074183
hsa0000004208	ocu0000074184
hsa0000004211	ocu0000074111
hsa0000004226	ocu0000073365
hsa0000004229	ocu0000073366
hsa0000004232	ocu0000072740
hsa0000004234	ocu0000072741
hsa0000004235	ocu0000072742
hsa0000004239	ocu0000072744
hsa0000004241	ocu0000072746
hsa0000004245	ocu0000073447
hsa0000004249	ocu0000073284
hsa0000004253	ocu0000073261
hsa0000004273	ocu0000073083
hsa0000004274	ocu0000073084
hsa0000004278	ocu0000072842
hsa0000004279	ocu0000072843
hsa0000004280	ocu0000072844
hsa0000004289	ocu0000072460
hsa0000004291	ocu0000072461
hsa0000004292	ocu0000072462
hsa0000004293	ocu0000072463
hsa0000004294	ocu0000072464
hsa0000004296	ocu0000072465
hsa0000004297	ocu0000072466
hsa0000004318	ocu0000063738
hsa0000004321	ocu0000063742
hsa0000004324	ocu0000063745
hsa0000004327	ocu0000063748
hsa0000004328	ocu0000063749
hsa0000004330	ocu0000063750
hsa0000004332	ocu0000063752
hsa0000004336	ocu0000121681
hsa0000004337	ocu0000121682
