hsa	dme	isohsa	isodme	exoniden
ENSG00000167578	FBgn0016701	ENST00000594800	FBtr0086830	hsa0000256726-dme0000039255|0.75;hsa0000256728-dme0000039256|0.73;hsa0000256729-dme0000039257|0.7;hsa0000256733-dme0000039258|0.64
ENSG00000167578	FBgn0016701	ENST00000594800	FBtr0086829	hsa0000256726-dme0000039255|0.75;hsa0000256728-dme0000039256|0.73;hsa0000256729-dme0000039257|0.7;hsa0000256733-dme0000039258|0.64
ENSG00000167578	FBgn0016701	ENST00000357052	FBtr0086830	hsa0000256726-dme0000039255|0.75;hsa0000256728-dme0000039256|0.73;hsa0000256729-dme0000039257|0.7;hsa0000256733-dme0000039258|0.64
ENSG00000167578	FBgn0016701	ENST00000357052	FBtr0086829	hsa0000256726-dme0000039255|0.75;hsa0000256728-dme0000039256|0.73;hsa0000256729-dme0000039257|0.7;hsa0000256733-dme0000039258|0.64
ENSG00000167578	FBgn0016701	ENST00000602173	FBtr0086830	hsa0000256727-dme0000039255|0.62;hsa0000256728-dme0000039256|0.73;hsa0000256729-dme0000039257|0.63;hsa0000256733-dme0000039258|0.64
ENSG00000167578	FBgn0016701	ENST00000602173	FBtr0086829	hsa0000256727-dme0000039255|0.62;hsa0000256728-dme0000039256|0.73;hsa0000256729-dme0000039257|0.63;hsa0000256733-dme0000039258|0.64
ENSG00000149923	FBgn0023177	ENST00000279387	FBtr0445386	hsa0000214650-dme0000041447|0.82;hsa0000214662-dme0000041448|0.77
ENSG00000149923	FBgn0023177	ENST00000279387	FBtr0345017	hsa0000214650-dme0000041447|0.82;hsa0000214662-dme0000041448|0.77
ENSG00000149923	FBgn0023177	ENST00000279387	FBtr0077325	hsa0000214650-dme0000041447|0.82;hsa0000214662-dme0000041448|0.77
ENSG00000149923	FBgn0023177	ENST00000279387	FBtr0346620	hsa0000214650-dme0000041447|0.82;hsa0000214662-dme0000041448|0.77
ENSG00000149923	FBgn0023177	ENST00000279387	FBtr0077324	hsa0000214650-dme0000041447|0.82;hsa0000214662-dme0000041448|0.77
ENSG00000149923	FBgn0023177	ENST00000562664	FBtr0445386	hsa0000214650-dme0000041447|0.73;hsa0000214661-dme0000041448|0.66
ENSG00000149923	FBgn0023177	ENST00000562664	FBtr0345017	hsa0000214650-dme0000041447|0.73;hsa0000214661-dme0000041448|0.66
ENSG00000149923	FBgn0023177	ENST00000562664	FBtr0077325	hsa0000214650-dme0000041447|0.73;hsa0000214661-dme0000041448|0.66
ENSG00000149923	FBgn0023177	ENST00000562664	FBtr0346620	hsa0000214650-dme0000041447|0.73;hsa0000214661-dme0000041448|0.66
ENSG00000149923	FBgn0023177	ENST00000562664	FBtr0077324	hsa0000214650-dme0000041447|0.73;hsa0000214661-dme0000041448|0.66
ENSG00000149923	FBgn0023177	ENST00000561610	FBtr0445386	hsa0000214650-dme0000041447|0.82;hsa0000214662-dme0000041448|0.77
ENSG00000149923	FBgn0023177	ENST00000561610	FBtr0345017	hsa0000214650-dme0000041447|0.82;hsa0000214662-dme0000041448|0.77
ENSG00000149923	FBgn0023177	ENST00000561610	FBtr0077325	hsa0000214650-dme0000041447|0.82;hsa0000214662-dme0000041448|0.77
ENSG00000149923	FBgn0023177	ENST00000561610	FBtr0346620	hsa0000214650-dme0000041447|0.82;hsa0000214662-dme0000041448|0.77
ENSG00000149923	FBgn0023177	ENST00000561610	FBtr0077324	hsa0000214650-dme0000041447|0.82;hsa0000214662-dme0000041448|0.77
ENSG00000114125	FBgn0044020	ENST00000273480	FBtr0302211	hsa0000049829-dme0000036391|0.65;hsa0000049832-dme0000036392|0.7
ENSG00000114125	FBgn0044020	ENST00000273480	FBtr0088085	hsa0000049829-dme0000036391|0.65;hsa0000049832-dme0000036392|0.7
ENSG00000177143	FBgn0040010	ENST00000327228	FBtr0332630	hsa0000246788-dme0000052667|0.66
ENSG00000177143	FBgn0040010	ENST00000327228	FBtr0332631	hsa0000246788-dme0000052667|0.66
ENSG00000177143	FBgn0040010	ENST00000327228	FBtr0332632	hsa0000246788-dme0000052667|0.66
ENSG00000177143	FBgn0051802	ENST00000327228	FBtr0081058	hsa0000246788-dme0000057001|0.62
ENSG00000071082	FBgn0285949	ENST00000264258	FBtr0088527	hsa0000028665-dme0000037671|0.68;hsa0000028669-dme0000037672|0.66
ENSG00000071082	FBgn0285949	ENST00000264258	FBtr0088526	hsa0000028665-dme0000037671|0.68;hsa0000028669-dme0000037672|0.66
ENSG00000071082	FBgn0285949	ENST00000264258	FBtr0088525	hsa0000028665-dme0000037671|0.68;hsa0000028669-dme0000037672|0.66
ENSG00000071082	FBgn0285949	ENST00000409320	FBtr0088527	hsa0000028665-dme0000037671|0.68;hsa0000028670-dme0000037672|0.62
ENSG00000071082	FBgn0285949	ENST00000409320	FBtr0088526	hsa0000028665-dme0000037671|0.68;hsa0000028670-dme0000037672|0.62
ENSG00000071082	FBgn0285949	ENST00000409320	FBtr0088525	hsa0000028665-dme0000037671|0.68;hsa0000028670-dme0000037672|0.62
ENSG00000071082	FBgn0285949	ENST00000409733	FBtr0088527	hsa0000028665-dme0000037671|0.68;hsa0000028669-dme0000037672|0.66
ENSG00000071082	FBgn0285949	ENST00000409733	FBtr0088526	hsa0000028665-dme0000037671|0.68;hsa0000028669-dme0000037672|0.66
ENSG00000071082	FBgn0285949	ENST00000409733	FBtr0088525	hsa0000028665-dme0000037671|0.68;hsa0000028669-dme0000037672|0.66
ENSG00000147164	FBgn0038065	ENST00000374274	FBtr0082641	hsa0000117135-dme0000014176|0.63;hsa0000117136-dme0000014177|0.81;hsa0000117137-dme0000014178|0.72
ENSG00000147164	FBgn0038065	ENST00000374274	FBtr0082642	hsa0000117135-dme0000014176|0.63;hsa0000117136-dme0000014177|0.81;hsa0000117137-dme0000014178|0.72
ENSG00000147164	FBgn0038065	ENST00000622277	FBtr0082641	hsa0000117135-dme0000014176|0.63;hsa0000117136-dme0000014177|0.81;hsa0000117137-dme0000014178|0.72
ENSG00000147164	FBgn0038065	ENST00000622277	FBtr0082642	hsa0000117135-dme0000014176|0.63;hsa0000117136-dme0000014177|0.81;hsa0000117137-dme0000014178|0.72
ENSG00000164576	FBgn0030788	ENST00000297109	FBtr0074331	hsa0000077763-dme0000044295|0.6;hsa0000077767-dme0000044296|0.63
ENSG00000164576	FBgn0030788	ENST00000297109	FBtr0344089	hsa0000077763-dme0000044295|0.6;hsa0000077767-dme0000044296|0.63
ENSG00000175792	FBgn0040078	ENST00000322623	FBtr0082226	hsa0000050011-dme0000001690|0.73;hsa0000050020-dme0000001691|0.74;hsa0000050023-dme0000001692|0.64
ENSG00000188229	FBgn0284243	ENST00000340384	FBtr0086536	hsa0000135957-dme0000033459|0.89;hsa0000135958-dme0000033461|0.83
ENSG00000101246	FBgn0030088	ENST00000619493	FBtr0071293	hsa0000251463-dme0000046998|0.82;hsa0000251464-dme0000046999|0.69;hsa0000251468-dme0000047000|0.62
ENSG00000101246	FBgn0030088	ENST00000622789	FBtr0071293	hsa0000251463-dme0000046998|0.82;hsa0000251464-dme0000046999|0.69;hsa0000251468-dme0000047000|0.62
ENSG00000101246	FBgn0030088	ENST00000618838	FBtr0071293	hsa0000251463-dme0000046998|0.82;hsa0000251464-dme0000046999|0.69;hsa0000251468-dme0000047000|0.62
ENSG00000177889	FBgn0000173	ENST00000318066	FBtr0073855	hsa0000173524-dme0000041855|0.7
ENSG00000177889	FBgn0000173	ENST00000318066	FBtr0307296	hsa0000173524-dme0000041855|0.7
ENSG00000177889	FBgn0000173	ENST00000318066	FBtr0332844	hsa0000173524-dme0000041855|0.7
ENSG00000177889	FBgn0000173	ENST00000318066	FBtr0332843	hsa0000173524-dme0000041855|0.7
ENSG00000177889	FBgn0000173	ENST00000318066	FBtr0300566	hsa0000173524-dme0000041855|0.7
ENSG00000177889	FBgn0000173	ENST00000550657	FBtr0073855	hsa0000173524-dme0000041855|0.6
ENSG00000177889	FBgn0000173	ENST00000550657	FBtr0307296	hsa0000173524-dme0000041855|0.6
ENSG00000177889	FBgn0000173	ENST00000550657	FBtr0332844	hsa0000173524-dme0000041855|0.6
ENSG00000177889	FBgn0000173	ENST00000550657	FBtr0332843	hsa0000173524-dme0000041855|0.6
ENSG00000177889	FBgn0000173	ENST00000550657	FBtr0300566	hsa0000173524-dme0000041855|0.6
ENSG00000177889	FBgn0028913	ENST00000318066	FBtr0080661	hsa0000173524-dme0000056065|0.71
ENSG00000177889	FBgn0028913	ENST00000318066	FBtr0343700	hsa0000173524-dme0000056065|0.71
ENSG00000177889	FBgn0028913	ENST00000550657	FBtr0080661	hsa0000173524-dme0000056065|0.63
ENSG00000177889	FBgn0028913	ENST00000550657	FBtr0343700	hsa0000173524-dme0000056065|0.63
ENSG00000235376	FBgn0050499	ENST00000441178	FBtr0088954	hsa0000163497-dme0000032912|0.62
ENSG00000235376	FBgn0050499	ENST00000441178	FBtr0310025	hsa0000163497-dme0000032912|0.62
ENSG00000122026	FBgn0032987	ENST00000311549	FBtr0331295	hsa0000192883-dme0000060240|0.7
ENSG00000122026	FBgn0032987	ENST00000311549	FBtr0085961	hsa0000192883-dme0000060240|0.7
ENSG00000122026	FBgn0032987	ENST00000311549	FBtr0345541	hsa0000192883-dme0000060240|0.7
ENSG00000122026	FBgn0032987	ENST00000272274	FBtr0331295	hsa0000192883-dme0000060240|0.7
ENSG00000122026	FBgn0032987	ENST00000272274	FBtr0085961	hsa0000192883-dme0000060240|0.7
ENSG00000122026	FBgn0032987	ENST00000272274	FBtr0345541	hsa0000192883-dme0000060240|0.7
ENSG00000122026	FBgn0032987	ENST00000319826	FBtr0331295	hsa0000192883-dme0000060240|0.7
ENSG00000122026	FBgn0032987	ENST00000319826	FBtr0085961	hsa0000192883-dme0000060240|0.7
ENSG00000122026	FBgn0032987	ENST00000319826	FBtr0345541	hsa0000192883-dme0000060240|0.7
ENSG00000122026	FBgn0032987	ENST00000326092	FBtr0331295	hsa0000192883-dme0000060240|0.7
ENSG00000122026	FBgn0032987	ENST00000326092	FBtr0085961	hsa0000192883-dme0000060240|0.7
ENSG00000122026	FBgn0032987	ENST00000326092	FBtr0345541	hsa0000192883-dme0000060240|0.7
ENSG00000129128	FBgn0039172	ENST00000503362	FBtr0305044	hsa0000067216-dme0000007617|0.61
ENSG00000129128	FBgn0039172	ENST00000503362	FBtr0084564	hsa0000067216-dme0000007617|0.61
ENSG00000100889	FBgn0034356	ENST00000545054	FBtr0113093	hsa0000195226-dme0000031910|0.62
ENSG00000100889	FBgn0034356	ENST00000561286	FBtr0113093	hsa0000195226-dme0000031910|0.62
ENSG00000100889	FBgn0034356	ENST00000558096	FBtr0113093	hsa0000195226-dme0000031910|0.6
ENSG00000177156	FBgn0023477	ENST00000528097	FBtr0072141	hsa0000146556-dme0000028605|0.61;hsa0000146558-dme0000028606|0.63;hsa0000146559-dme0000028607|0.65
ENSG00000165059	FBgn0039796	ENST00000377276	FBtr0085728	hsa0000136594-dme0000006498|0.6
ENSG00000165059	FBgn0039796	ENST00000377276	FBtr0335455	hsa0000136594-dme0000006498|0.6
ENSG00000129559	FBgn0032725	ENST00000250495	FBtr0342928	hsa0000195455-dme0000061390|0.83;hsa0000195456-dme0000061391|0.77;hsa0000195459-dme0000061392|0.67
ENSG00000129559	FBgn0032725	ENST00000250495	FBtr0081192	hsa0000195455-dme0000061390|0.83;hsa0000195456-dme0000061391|0.77;hsa0000195459-dme0000061392|0.67
ENSG00000164402	FBgn0014029	ENST00000296873	FBtr0083945	hsa0000078353-dme0000003690|0.62;hsa0000078356-dme0000003691|0.7
ENSG00000164402	FBgn0014029	ENST00000378706	FBtr0083945	hsa0000078353-dme0000003690|0.62;hsa0000078356-dme0000003691|0.7
ENSG00000164402	FBgn0014029	ENST00000378699	FBtr0334579	hsa0000078357-dme0000003692|0.7
ENSG00000164402	FBgn0014029	ENST00000378701	FBtr0083945	hsa0000078353-dme0000003690|0.62;hsa0000078356-dme0000003691|0.68
ENSG00000164402	FBgn0014029	ENST00000458488	FBtr0083945	hsa0000078353-dme0000003690|0.62;hsa0000078356-dme0000003691|0.68
ENSG00000164402	FBgn0014029	ENST00000448933	FBtr0334579	hsa0000078357-dme0000003692|0.7
ENSG00000164402	FBgn0014029	ENST00000620483	FBtr0083945	hsa0000078353-dme0000003690|0.62;hsa0000078355-dme0000003691|0.69
ENSG00000177700	FBgn0039218	ENST00000534030	FBtr0084688	hsa0000146657-dme0000006990|0.77;hsa0000146658-dme0000006991|0.83
ENSG00000177700	FBgn0039218	ENST00000322028	FBtr0084688	hsa0000146657-dme0000006990|0.77;hsa0000146658-dme0000006991|0.83
ENSG00000173542	FBgn0038965	ENST00000309395	FBtr0345205	hsa0000067667-dme0000011853|0.86;hsa0000067669-dme0000011854|0.69;hsa0000067670-dme0000011855|0.72
ENSG00000173542	FBgn0038965	ENST00000309395	FBtr0337044	hsa0000067667-dme0000011853|0.86;hsa0000067669-dme0000011854|0.69;hsa0000067670-dme0000011855|0.72
ENSG00000173542	FBgn0038965	ENST00000309395	FBtr0084229	hsa0000067667-dme0000011853|0.86;hsa0000067669-dme0000011854|0.69;hsa0000067670-dme0000011855|0.72
ENSG00000160471	FBgn0031066	ENST00000588572	FBtr0308683	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000588572	FBtr0074817	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000588572	FBtr0074816	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000588572	FBtr0074815	hsa0000257890-dme0000043359|0.63
ENSG00000160471	FBgn0031066	ENST00000326529	FBtr0308683	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000326529	FBtr0074817	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000326529	FBtr0074816	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000326529	FBtr0074815	hsa0000257890-dme0000043359|0.63
ENSG00000160471	FBgn0031066	ENST00000593184	FBtr0308683	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000593184	FBtr0074817	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000593184	FBtr0074816	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000593184	FBtr0074815	hsa0000257890-dme0000043359|0.63
ENSG00000160471	FBgn0031066	ENST00000590900	FBtr0308683	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000590900	FBtr0074817	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000590900	FBtr0074816	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000590900	FBtr0074815	hsa0000257890-dme0000043359|0.63
ENSG00000160471	FBgn0031066	ENST00000589467	FBtr0308683	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000589467	FBtr0074817	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000589467	FBtr0074816	hsa0000257890-dme0000043360|0.64
ENSG00000160471	FBgn0031066	ENST00000589467	FBtr0074815	hsa0000257890-dme0000043359|0.63
ENSG00000120910	FBgn0267912	ENST00000240139	FBtr0332870	hsa0000126818-dme0000042293|0.61
ENSG00000120910	FBgn0267912	ENST00000240139	FBtr0074292	hsa0000126818-dme0000042293|0.61
ENSG00000120910	FBgn0267912	ENST00000240139	FBtr0305198	hsa0000126818-dme0000042293|0.61
ENSG00000120910	FBgn0267912	ENST00000240139	FBtr0074293	hsa0000126818-dme0000042293|0.61
ENSG00000120910	FBgn0267912	ENST00000289963	FBtr0332870	hsa0000126818-dme0000042293|0.61
ENSG00000120910	FBgn0267912	ENST00000289963	FBtr0074292	hsa0000126818-dme0000042293|0.61
ENSG00000120910	FBgn0267912	ENST00000289963	FBtr0305198	hsa0000126818-dme0000042293|0.61
ENSG00000120910	FBgn0267912	ENST00000289963	FBtr0074293	hsa0000126818-dme0000042293|0.61
ENSG00000120910	FBgn0267912	ENST00000397775	FBtr0332870	hsa0000126818-dme0000042293|0.61
ENSG00000120910	FBgn0267912	ENST00000397775	FBtr0074292	hsa0000126818-dme0000042293|0.61
ENSG00000120910	FBgn0267912	ENST00000397775	FBtr0305198	hsa0000126818-dme0000042293|0.61
ENSG00000120910	FBgn0267912	ENST00000397775	FBtr0074293	hsa0000126818-dme0000042293|0.61
ENSG00000183258	FBgn0015331	ENST00000330503	FBtr0078967	hsa0000078519-dme0000011401|0.66
ENSG00000047315	FBgn0262955	ENST00000381227	FBtr0344600	hsa0000067882-dme0000009123|0.64;hsa0000067883-dme0000009124|0.72;hsa0000067901-dme0000009125|0.68;hsa0000067908-dme0000009126|0.65
ENSG00000047315	FBgn0262955	ENST00000381227	FBtr0082892	hsa0000067882-dme0000009123|0.64;hsa0000067883-dme0000009124|0.72;hsa0000067901-dme0000009125|0.68;hsa0000067908-dme0000009126|0.65
ENSG00000047315	FBgn0262955	ENST00000314595	FBtr0344600	hsa0000067882-dme0000009123|0.64;hsa0000067883-dme0000009124|0.72;hsa0000067901-dme0000009125|0.68;hsa0000067908-dme0000009126|0.65
ENSG00000047315	FBgn0262955	ENST00000314595	FBtr0082892	hsa0000067882-dme0000009123|0.64;hsa0000067883-dme0000009124|0.72;hsa0000067901-dme0000009125|0.68;hsa0000067908-dme0000009126|0.65
ENSG00000013275	FBgn0037742	ENST00000157812	FBtr0332172	hsa0000258105-dme0000003989|0.67;hsa0000258111-dme0000003990|0.74
ENSG00000013275	FBgn0037742	ENST00000157812	FBtr0301536	hsa0000258105-dme0000003989|0.67;hsa0000258111-dme0000003990|0.74
ENSG00000013275	FBgn0037742	ENST00000455878	FBtr0332172	hsa0000258105-dme0000003989|0.63;hsa0000258111-dme0000003990|0.74
ENSG00000013275	FBgn0037742	ENST00000455878	FBtr0301536	hsa0000258105-dme0000003989|0.63;hsa0000258111-dme0000003990|0.74
ENSG00000149925	FBgn0000064	ENST00000569545	FBtr0084999	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000569545	FBtr0084994	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000569545	FBtr0310660	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000569545	FBtr0084995	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000569545	FBtr0339614	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000563060	FBtr0084999	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000563060	FBtr0084994	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000563060	FBtr0310660	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000563060	FBtr0084995	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000563060	FBtr0339614	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000412304	FBtr0084999	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000412304	FBtr0084994	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000412304	FBtr0310660	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000412304	FBtr0084995	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000412304	FBtr0339614	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000643777	FBtr0084999	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000643777	FBtr0084994	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000643777	FBtr0310660	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000643777	FBtr0084995	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000643777	FBtr0339614	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000395240	FBtr0084999	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000395240	FBtr0084994	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000395240	FBtr0310660	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000395240	FBtr0084995	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000149925	FBgn0000064	ENST00000395240	FBtr0339614	hsa0000215839-dme0000011927|0.71;hsa0000215853-dme0000011928|0.74;hsa0000215855-dme0000011931|0.67
ENSG00000063854	FBgn0037024	ENST00000564445	FBtr0078252	hsa0000215885-dme0000017488|0.6
ENSG00000063854	FBgn0037024	ENST00000397356	FBtr0078252	hsa0000215882-dme0000017488|0.6
ENSG00000063854	FBgn0037024	ENST00000397353	FBtr0078252	hsa0000215884-dme0000017488|0.63
ENSG00000063854	FBgn0037024	ENST00000566709	FBtr0078252	hsa0000215884-dme0000017488|0.62
ENSG00000255112	FBgn0036805	ENST00000526991	FBtr0345383	hsa0000247859-dme0000016908|0.7
ENSG00000255112	FBgn0036805	ENST00000526991	FBtr0075092	hsa0000247859-dme0000016908|0.7
ENSG00000155876	FBgn0037647	ENST00000380527	FBtr0082013	hsa0000137289-dme0000003543|0.7
ENSG00000185883	FBgn0028668	ENST00000330398	FBtr0076091	hsa0000216110-dme0000022360|0.65
ENSG00000185883	FBgn0262736	ENST00000330398	FBtr0086150	hsa0000216110-dme0000032846|0.62;hsa0000216112-dme0000032847|0.78;hsa0000216114-dme0000032848|0.78
ENSG00000185883	FBgn0262736	ENST00000330398	FBtr0086152	hsa0000216110-dme0000032846|0.62;hsa0000216112-dme0000032847|0.78;hsa0000216114-dme0000032848|0.78
ENSG00000185883	FBgn0262736	ENST00000330398	FBtr0086151	hsa0000216110-dme0000032846|0.62;hsa0000216112-dme0000032847|0.78;hsa0000216114-dme0000032848|0.78
ENSG00000185883	FBgn0262736	ENST00000330398	FBtr0086153	hsa0000216110-dme0000032846|0.62;hsa0000216112-dme0000032847|0.78;hsa0000216114-dme0000032848|0.78
ENSG00000185883	FBgn0028667	ENST00000330398	FBtr0076090	hsa0000216110-dme0000018776|0.69
ENSG00000185883	FBgn0028667	ENST00000330398	FBtr0302359	hsa0000216110-dme0000018776|0.69
ENSG00000106105	FBgn0027088	ENST00000675051	FBtr0075632	hsa0000104564-dme0000024276|0.6
ENSG00000106105	FBgn0027088	ENST00000675693	FBtr0075632	hsa0000104565-dme0000024276|0.61
ENSG00000278463	FBgn0053856	ENST00000615868	FBtr0091860	hsa0000091781-dme0000059491|0.72
