Gene stable ID	UniProtKB/Swiss-Prot ID
ENSRNOG00000000109	Q9EST9
ENSRNOG00000027447	Q5XHY7
ENSRNOG00000042426	A2RRT9
ENSRNOG00000032930	P62603
ENSRNOG00000017307	Q6AY61
ENSRNOG00000061040	Q5PQN1
ENSRNOG00000066111	Q9ER26
ENSRNOG00000059801	F1LR10
ENSRNOG00000039786	P97580
ENSRNOG00000021047	Q4V7E8
ENSRNOG00000017505	P69527
ENSRNOG00000012103	P24053
ENSRNOG00000032192	Q66H34
ENSRNOG00000018396	Q9JKB8
ENSRNOG00000000640	P51774
ENSRNOG00000012480	Q66H78
ENSRNOG00000033733	Q5XIN9
ENSRNOG00000012090	O70461
ENSRNOG00000011136	Q6AY34
ENSRNOG00000017418	P62909
ENSRNOG00000010882	D4A2H2
ENSRNOG00000020102	Q5RJQ4
ENSRNOG00000018778	Q6AYP5
ENSRNOG00000012966	P15650
ENSRNOG00000015370	Q5M7A3
ENSRNOG00000009118	P42571
ENSRNOG00000014084	Q01714
ENSRNOG00000012683	B5DFK7
ENSRNOG00000009243	Q6AYE5
ENSRNOG00000087111	Q80T02
ENSRNOG00000046343	P10065
ENSRNOG00000049743	Q9Z1B2
ENSRNOG00000038979	Q5H8A2
ENSRNOG00000016152	Q6AXS3
ENSRNOG00000013017	Q78E60
ENSRNOG00000013286	Q4KLJ8
ENSRNOG00000014850	Q62893
ENSRNOG00000064634	P0DSP1
ENSRNOG00000013223	P25093
ENSRNOG00000018937	P08009
ENSRNOG00000015020	P41562
ENSRNOG00000012087	Q5XIB4
ENSRNOG00000015567	P48763
ENSRNOG00000078101	P06767
ENSRNOG00000042094	Q5U1W2
ENSRNOG00000065944	Q9EQS5
ENSRNOG00000014886	Q5U4F3
ENSRNOG00000008939	Q63366
ENSRNOG00000023403	Q5PQQ1
ENSRNOG00000020308	Q62651
ENSRNOG00000049942	M0RD54
ENSRNOG00000012790	Q9JMH2
ENSRNOG00000049942	M0RD54
ENSRNOG00000020338	P38552
ENSRNOG00000053334	P63043
ENSRNOG00000015417	Q3KR73
ENSRNOG00000019221	Q5BK56
ENSRNOG00000020380	P97590
ENSRNOG00000053334	P63043
ENSRNOG00000043342	D3ZKM3
ENSRNOG00000019027	A1L1K8
ENSRNOG00000004391	P55006
ENSRNOG00000013961	Q5XIA8
ENSRNOG00000023661	Q792H5
ENSRNOG00000027234	Q5U2Z0
ENSRNOG00000019240	Q02356
ENSRNOG00000014531	Q6AXM7
ENSRNOG00000018153	B2GV05
ENSRNOG00000018227	B2RYH9
ENSRNOG00000057464	Q80WE1
ENSRNOG00000004492	Q6P6Q6
ENSRNOG00000055779	Q9R1R4
ENSRNOG00000010899	D3ZER2
ENSRNOG00000042355	Q3SWU0
ENSRNOG00000052289	Q5PQL5
ENSRNOG00000042037	B0BN70
ENSRNOG00000074090	Q9WVA9
ENSRNOG00000063050	Q9JJV7
ENSRNOG00000063050	Q9JJV7
ENSRNOG00000063050	Q9JJV7
ENSRNOG00000043350	P52481
ENSRNOG00000017424	P12389
ENSRNOG00000022736	Q5U2X0
ENSRNOG00000015511	O35567
ENSRNOG00000005931	Q6IRK9
ENSRNOG00000012287	P0C6B1
ENSRNOG00000045885	P04644
ENSRNOG00000016429	P31424
ENSRNOG00000020433	Q9QXQ0
ENSRNOG00000015275	B0BN28
ENSRNOG00000016429	P31424
ENSRNOG00000023605	Q56A27
ENSRNOG00000027839	P70600
ENSRNOG00000011684	F1LU71
ENSRNOG00000017227	Q4FZT2
ENSRNOG00000016496	P80067
ENSRNOG00000022500	Q569B7
ENSRNOG00000060949	Q4FZU6
ENSRNOG00000027839	P70600
ENSRNOG00000045665	Q80ZD7
ENSRNOG00000013262	P02600
ENSRNOG00000013090	Q9WTQ7
ENSRNOG00000017206	P24594
ENSRNOG00000007500	Q6IM78
ENSRNOG00000000785	Q6MFZ5
ENSRNOG00000012623	P61751
ENSRNOG00000013925	Q924V1
ENSRNOG00000017611	P02317
ENSRNOG00000011027	Q5M7A4
ENSRNOG00000018467	Q5I0J5
ENSRNOG00000049683	O35964
ENSRNOG00000013343	Q641W2
ENSRNOG00000018091	P50399
ENSRNOG00000013794	P02696
ENSRNOG00000022870	Q9R1V3
ENSRNOG00000049683	O35964
ENSRNOG00000013557	Q9QX69
ENSRNOG00000013794	P06768
ENSRNOG00000026493	P0C5I0
ENSRNOG00000016998	Q63540
ENSRNOG00000030386	Q5I0E5
ENSRNOG00000049330	P0C2C1
ENSRNOG00000030386	Q5I0E5
ENSRNOG00000015212	Q6AYB4
ENSRNOG00000017716	P56499
ENSRNOG00000009492	Q4V7E0
ENSRNOG00000013704	P07756
ENSRNOG00000014289	P85970
ENSRNOG00000010940	B3DMA2
ENSRNOG00000030069	Q8R5H8
ENSRNOG00000006472	P14659
ENSRNOG00000030069	Q8R5H8
ENSRNOG00000020013	Q3KR66
ENSRNOG00000017579	D3ZDI6
ENSRNOG00000038480	Q68FW6
ENSRNOG00000013508	P62902
ENSRNOG00000020918	P39948
ENSRNOG00000010807	P11951
ENSRNOG00000010475	P55213
ENSRNOG00000048719	Q5M834
ENSRNOG00000055499	Q62640
ENSRNOG00000005804	Q6AYK8
ENSRNOG00000028168	Q499M5
ENSRNOG00000016731	P58775
ENSRNOG00000010459	Q66H04
ENSRNOG00000023220	B0BNA9
ENSRNOG00000003453	Q66H42
ENSRNOG00000020255	Q6P799
ENSRNOG00000065511	Q71RJ2
ENSRNOG00000016731	P58775
ENSRNOG00000010078	Q5U2X2
ENSRNOG00000015633	B5DF89
ENSRNOG00000018694	Q8VBX1
ENSRNOG00000000798	Q6MG06
ENSRNOG00000007364	P35289
ENSRNOG00000015886	P0C588
ENSRNOG00000022261	Q4V8G7
ENSRNOG00000018680	P24049
ENSRNOG00000006471	P02625
ENSRNOG00000012366	Q5U2R7
ENSRNOG00000018417	Q6DKG0
ENSRNOG00000013448	Q7TN41
ENSRNOG00000057367	P10860
ENSRNOG00000025504	Q76K24
ENSRNOG00000008064	Q66H12
ENSRNOG00000018676	B1WC88
ENSRNOG00000008049	P52164
ENSRNOG00000016403	P08635
ENSRNOG00000059900	Q811A2
ENSRNOG00000008639	Q9EPH8
ENSRNOG00000009660	B0BND0
ENSRNOG00000017949	Q6P777
ENSRNOG00000018425	B4F766
ENSRNOG00000047647	P26897
ENSRNOG00000014254	P32198
ENSRNOG00000012205	Q7TT51
ENSRNOG00000007700	Q9WUK5
ENSRNOG00000026286	Q6IMG5
ENSRNOG00000007668	D3ZNT6
ENSRNOG00000033744	Q8R5I4
ENSRNOG00000014671	Q5XHX9
ENSRNOG00000010977	P35572
ENSRNOG00000022845	Q5PQQ9
ENSRNOG00000015156	P10683
ENSRNOG00000013669	P0C0R5
ENSRNOG00000018911	O35552
ENSRNOG00000011573	Q64611
ENSRNOG00000026679	Q7M730
ENSRNOG00000002595	Q6Q629
ENSRNOG00000013412	P15337
ENSRNOG00000023356	B2GUV7
ENSRNOG00000018911	O35552
ENSRNOG00000025484	Q4KM93
ENSRNOG00000025484	Q4KM93
ENSRNOG00000018911	O35552
ENSRNOG00000025484	Q4KM93
ENSRNOG00000021882	Q5I0E7
ENSRNOG00000018911	O35552
ENSRNOG00000025245	Q4V7A5
ENSRNOG00000007546	P49088
ENSRNOG00000049766	P23811
ENSRNOG00000016790	P0C2N5
ENSRNOG00000004893	Q5XIM4
ENSRNOG00000017854	P56500
ENSRNOG00000051965	O70437
ENSRNOG00000038720	Q66HE7
ENSRNOG00000016791	Q01134
ENSRNOG00000025053	G3V928
ENSRNOG00000016791	Q01134
ENSRNOG00000008686	B1WC39
ENSRNOG00000008869	O35867
ENSRNOG00000019879	O35775
ENSRNOG00000013564	B2RYG7
ENSRNOG00000007769	Q5I0I2
ENSRNOG00000046889	P11030
ENSRNOG00000055579	P55062
ENSRNOG00000007839	Q63344
ENSRNOG00000008902	P55159
ENSRNOG00000006397	P08911
ENSRNOG00000005063	Q6PST4
ENSRNOG00000018176	Q9WVB1
ENSRNOG00000005264	A4V8B4
ENSRNOG00000058430	D4ABH7
ENSRNOG00000028449	P17077
ENSRNOG00000018627	Q9WU68
ENSRNOG00000011346	Q4V8H8
ENSRNOG00000014170	Q07266
ENSRNOG00000001174	Q8QZV1
ENSRNOG00000021447	P0C6T3
ENSRNOG00000045554	O88407
ENSRNOG00000017512	Q5XI42
ENSRNOG00000018648	B1WC86
ENSRNOG00000004499	Q7TQN7
ENSRNOG00000063618	P35407
ENSRNOG00000007545	Q6TMA8
ENSRNOG00000022283	Q5PPI7
ENSRNOG00000052469	Q78EA7
ENSRNOG00000049471	Q5RKL5
ENSRNOG00000004781	Q62950
ENSRNOG00000001494	P54921
ENSRNOG00000019270	Q63371
ENSRNOG00000019270	Q63371
ENSRNOG00000019270	Q63371
ENSRNOG00000007375	Q4V7B5
ENSRNOG00000019270	Q63371
ENSRNOG00000019270	Q63371
ENSRNOG00000004774	Q5PQJ9
ENSRNOG00000011283	Q6TUF2
ENSRNOG00000011423	Q99NA7
ENSRNOG00000017901	Q5M876
ENSRNOG00000002478	Q80UA9
ENSRNOG00000043203	Q6IG05
ENSRNOG00000007307	D3ZZN9
ENSRNOG00000009535	Q4FZT0
ENSRNOG00000009323	Q5PQM8
ENSRNOG00000007234	Q64654
ENSRNOG00000023521	D3ZG83
ENSRNOG00000022405	P70595
ENSRNOG00000082948	M0RCP6
ENSRNOG00000062002	P15384
ENSRNOG00000018044	P57093
ENSRNOG00000062002	P15384
ENSRNOG00000007300	Q3T1I2
ENSRNOG00000018285	P63142
ENSRNOG00000070470	Q4FZU2
ENSRNOG00000018285	P63142
ENSRNOG00000018285	P63142
ENSRNOG00000007332	P30936
ENSRNOG00000010633	P18163
ENSRNOG00000051950	Q9ER33
ENSRNOG00000016034	Q5PQL2
ENSRNOG00000079989	Q8R414
ENSRNOG00000002205	Q5XIG4
ENSRNOG00000018237	P04906
ENSRNOG00000050420	Q6P6Q2
ENSRNOG00000051950	Q9ER33
ENSRNOG00000032219	P10067
ENSRNOG00000023587	Q4KLP0
ENSRNOG00000018994	Q63570
ENSRNOG00000006559	Q63014
ENSRNOG00000030876	Q6IG04
ENSRNOG00000026053	O35793
ENSRNOG00000080800	Q5XIJ4
ENSRNOG00000026053	O35793
ENSRNOG00000078862	B0K035
ENSRNOG00000059519	Q9QZU7
ENSRNOG00000018895	P97639
ENSRNOG00000002085	Q5PQR6
ENSRNOG00000006388	P09811
ENSRNOG00000018553	Q5U2N3
ENSRNOG00000016698	Q5U2U7
ENSRNOG00000022289	Q5FWY5
ENSRNOG00000017741	Q6AY63
ENSRNOG00000050090	P31662
ENSRNOG00000002101	P51583
ENSRNOG00000008337	O70610
ENSRNOG00000053893	Q8R456
ENSRNOG00000008536	P68035
ENSRNOG00000014831	Q5XI58
ENSRNOG00000017770	Q62834
ENSRNOG00000002128	P35433
ENSRNOG00000003100	Q9JIM4
ENSRNOG00000009779	Q10758
ENSRNOG00000009336	Q9Z2A6
ENSRNOG00000014635	P08081
ENSRNOG00000003069	Q64244
ENSRNOG00000007031	Q91ZY8
ENSRNOG00000010189	P62850
ENSRNOG00000010189	P62850
ENSRNOG00000020833	Q9ERQ6
ENSRNOG00000003136	Q3B8P2
ENSRNOG00000014635	P08081
ENSRNOG00000080397	P04646
ENSRNOG00000008054	P0C5H6
ENSRNOG00000004794	Q64548
ENSRNOG00000016685	P35345
ENSRNOG00000012176	Q99P74
ENSRNOG00000020847	B2RYG8
ENSRNOG00000014365	O35826
ENSRNOG00000008301	Q5XFX0
ENSRNOG00000037356	Q5M9F5
ENSRNOG00000020853	A2RRU4
ENSRNOG00000066503	Q6IE49
ENSRNOG00000020080	Q66HD6
ENSRNOG00000046307	Q0VGK3
ENSRNOG00000017987	B9TQX4
ENSRNOG00000019730	Q9WVR3
ENSRNOG00000038047	P02803
ENSRNOG00000028498	Q5RKI0
ENSRNOG00000019578	P62250
ENSRNOG00000023434	B6CZ62
ENSRNOG00000054963	Q4V8F3
ENSRNOG00000018708	P62138
ENSRNOG00000006143	Q5XI55
ENSRNOG00000020124	B6CZ61
ENSRNOG00000047466	P23363
ENSRNOG00000019746	Q4V886
ENSRNOG00000004889	P84889
ENSRNOG00000011839	B0BN56
ENSRNOG00000047466	P23363
ENSRNOG00000047466	P23363
ENSRNOG00000018669	Q63272
ENSRNOG00000007206	Q4V7B1
ENSRNOG00000047466	P23363
ENSRNOG00000047466	P23363
ENSRNOG00000047466	P23363
ENSRNOG00000009542	Q9EPI9
ENSRNOG00000004659	Q4G063
ENSRNOG00000026150	Q7TSX9
ENSRNOG00000019869	P0C7J6
ENSRNOG00000004196	P62275
ENSRNOG00000011881	A0A0G2K309
ENSRNOG00000019752	O54698
ENSRNOG00000009360	D3ZFJ3
ENSRNOG00000037082	Q5PQM4
ENSRNOG00000056596	P13195
ENSRNOG00000017676	Q9WV78
ENSRNOG00000009177	P12371
ENSRNOG00000004234	Q09326
ENSRNOG00000031315	P83883
ENSRNOG00000010558	P29117
ENSRNOG00000005715	Q9Z2H4
ENSRNOG00000020345	P0C546
ENSRNOG00000009884	P11762
ENSRNOG00000010209	Q5D1Z3
ENSRNOG00000029941	Q6P6R0
ENSRNOG00000062543	Q792I0
ENSRNOG00000019861	A2RUW1
ENSRNOG00000003206	Q4V7C7
ENSRNOG00000007454	D3ZKX9
ENSRNOG00000004474	Q3KRE6
ENSRNOG00000019306	P97610
ENSRNOG00000011781	P97608
ENSRNOG00000020293	Q9JLB5
ENSRNOG00000015128	Q6AXQ0
ENSRNOG00000065095	P62898
ENSRNOG00000020347	P49793
ENSRNOG00000008024	Q4FZZ1
ENSRNOG00000002106	F1M625
ENSRNOG00000075360	Q9ET58
ENSRNOG00000007931	P51840
ENSRNOG00000070951	P62332
ENSRNOG00000053729	Q63572
ENSRNOG00000070951	P62332
ENSRNOG00000038157	Q32ZH8
ENSRNOG00000002514	Q5BJT7
ENSRNOG00000070951	P62332
ENSRNOG00000008167	Q5XI64
ENSRNOG00000000185	P97532
ENSRNOG00000019975	O08837
ENSRNOG00000017856	O70132
ENSRNOG00000002120	Q6AYL6
ENSRNOG00000036653	P0C0P7
ENSRNOG00000090398	Q32ZH9
ENSRNOG00000009894	F1LSG8
ENSRNOG00000037627	Q2KMM2
ENSRNOG00000009291	O89107
ENSRNOG00000072020	Q32ZH6
ENSRNOG00000010448	Q00438
ENSRNOG00000028288	Q6AYR5
ENSRNOG00000022609	Q7TQ82
ENSRNOG00000008480	Q63494
ENSRNOG00000014314	A0JPN2
ENSRNOG00000062262	P85411
ENSRNOG00000073909	Q5U2T4
ENSRNOG00000061216	P69897
ENSRNOG00000018179	Q6AYF6
ENSRNOG00000060237	P17491
ENSRNOG00000024743	Q3MIF2
ENSRNOG00000050469	P61954
ENSRNOG00000013768	O89117
ENSRNOG00000002440	P36860
ENSRNOG00000015717	B2GV87
ENSRNOG00000030093	Q62715
ENSRNOG00000000826	Q9Z1E1
ENSRNOG00000014454	Q32Q06
ENSRNOG00000015852	P81128
ENSRNOG00000013078	B1WC15
ENSRNOG00000028461	Q811S9
ENSRNOG00000006800	Q5EB73
ENSRNOG00000066630	B2RYG1
ENSRNOG00000000133	Q5BJT4
ENSRNOG00000006800	Q5EB73
ENSRNOG00000007882	Q6KC51
ENSRNOG00000007395	Q63276
ENSRNOG00000015865	P62744
ENSRNOG00000002538	Q5FVG2
ENSRNOG00000016038	P24528
ENSRNOG00000014621	P35280
ENSRNOG00000019598	P16612
ENSRNOG00000070184	Q6AY64
ENSRNOG00000010789	Q63340
ENSRNOG00000026212	D3ZQL6
ENSRNOG00000042287	Q6MG22
ENSRNOG00000015496	P09495
ENSRNOG00000070184	Q6AY64
ENSRNOG00000002538	Q5FVG2
ENSRNOG00000015948	D3ZJ25
ENSRNOG00000008182	D3ZA76
ENSRNOG00000019356	D4ABX8
ENSRNOG00000008182	D3ZA76
ENSRNOG00000031443	P0C0K5
ENSRNOG00000013939	O88514
ENSRNOG00000011214	O88828
ENSRNOG00000032304	Q32ZH7
ENSRNOG00000054891	Q6AXU9
ENSRNOG00000019468	B0BMW8
ENSRNOG00000011305	O55170
ENSRNOG00000005869	Q4KLL0
ENSRNOG00000020948	P25961
ENSRNOG00000002199	Q4V899
ENSRNOG00000010320	Q5XII5
ENSRNOG00000009760	Q920Q0
ENSRNOG00000019383	P41224
ENSRNOG00000074722	Q32ZH6
ENSRNOG00000015230	Q3B8R1
ENSRNOG00000003398	A4F267
ENSRNOG00000083461	Q32ZH9
ENSRNOG00000033262	Q5XI60
ENSRNOG00000020955	P16409
ENSRNOG00000032261	Q64680
ENSRNOG00000016227	Q9JLZ1
ENSRNOG00000011820	P20646
ENSRNOG00000079774	Q6AY72
ENSRNOG00000010756	P10361
ENSRNOG00000031287	Q8CFG5
ENSRNOG00000052038	Q5BK57
ENSRNOG00000011820	P20646
ENSRNOG00000018325	Q6P7B2
ENSRNOG00000013118	Q9WUC4
ENSRNOG00000016434	Q5XIS9
ENSRNOG00000026548	D3ZGP9
ENSRNOG00000003260	Q9QUS1
ENSRNOG00000018586	Q3MHU5
ENSRNOG00000024603	P62845
ENSRNOG00000003500	P04638
ENSRNOG00000021021	Q76EI6
ENSRNOG00000021021	Q76EI6
ENSRNOG00000024603	P62845
ENSRNOG00000016701	P63077
ENSRNOG00000015859	Q6UPE0
ENSRNOG00000071148	P60868
ENSRNOG00000018639	Q4KLG9
ENSRNOG00000014633	B5DEN9
ENSRNOG00000016756	P43253
ENSRNOG00000071324	Q02293
ENSRNOG00000037467	B2GV46
ENSRNOG00000003884	Q8R5M5
ENSRNOG00000018697	O70595
ENSRNOG00000014703	D4A615
ENSRNOG00000068377	P17438
ENSRNOG00000003349	Q810Y4
ENSRNOG00000002097	Q6IMA7
ENSRNOG00000008517	A1A5P0
ENSRNOG00000024689	Q78ZR5
ENSRNOG00000024549	B1H224
ENSRNOG00000038372	Q641Y2
ENSRNOG00000028155	Q5FVL7
ENSRNOG00000003064	Q63072
ENSRNOG00000018975	Q5FWU3
ENSRNOG00000030633	A1L1J9
ENSRNOG00000003614	Q08834
ENSRNOG00000001232	Q62866
ENSRNOG00000003769	A9CMA6
ENSRNOG00000088478	P60825
ENSRNOG00000009598	Q4V8I2
ENSRNOG00000003551	Q6P768
ENSRNOG00000016770	P0DP31
ENSRNOG00000016770	P0DP30
ENSRNOG00000016770	P0DP29
ENSRNOG00000015434	D4AE48
ENSRNOG00000014628	Q4V8A9
ENSRNOG00000012812	Q9EQL9
ENSRNOG00000010681	Q9R0W1
ENSRNOG00000019294	P57760
ENSRNOG00000032394	Q5FVR2
ENSRNOG00000010681	Q9R0W1
ENSRNOG00000003597	Q5XIF6
ENSRNOG00000013514	Q5XIH0
ENSRNOG00000005355	Q8CGU6
ENSRNOG00000014287	D4AE59
ENSRNOG00000021731	Q3LUD3
ENSRNOG00000018397	O35820
ENSRNOG00000029238	Q6AY79
ENSRNOG00000014492	P04073
ENSRNOG00000000466	Q6MGB5
ENSRNOG00000039650	Q32ZH4
ENSRNOG00000023485	Q3T1I3
ENSRNOG00000000467	Q6MGB6
ENSRNOG00000004820	Q5HZY2
ENSRNOG00000016907	P53042
ENSRNOG00000017071	Q5XIJ6
ENSRNOG00000016349	P13255
ENSRNOG00000023086	Q712U5
ENSRNOG00000014953	Q66H10
ENSRNOG00000016655	P54777
ENSRNOG00000048949	Q920L6
ENSRNOG00000024808	O88506
ENSRNOG00000013604	P36970
ENSRNOG00000016696	O35462
ENSRNOG00000013604	P36970
ENSRNOG00000000470	O55166
ENSRNOG00000013545	B0BNE2
ENSRNOG00000020021	D3ZML2
ENSRNOG00000049349	M0R7X9
ENSRNOG00000017144	Q5FVH7
ENSRNOG00000002327	P15431
ENSRNOG00000012739	Q4V8D6
ENSRNOG00000018286	P25108
ENSRNOG00000029698	O70444
ENSRNOG00000017495	Q6AYI2
ENSRNOG00000002336	P28471
ENSRNOG00000008203	P22831
ENSRNOG00000017635	D3ZZX1
ENSRNOG00000021773	Q562C2
ENSRNOG00000013588	P07727
ENSRNOG00000023753	O35889
ENSRNOG00000004139	Q78PB6
ENSRNOG00000018057	Q498T4
ENSRNOG00000062595	M0RC99
ENSRNOG00000018168	Q5PQM2
ENSRNOG00000008034	Q9QYV1
ENSRNOG00000013763	B5DEH2
ENSRNOG00000021202	Q6RJR6
ENSRNOG00000006785	Q5U2M6
ENSRNOG00000046975	P63047
ENSRNOG00000051993	P55108
ENSRNOG00000019850	Q63638
ENSRNOG00000032561	B5MEV3
ENSRNOG00000014741	D4A6Z8
ENSRNOG00000042237	B0BNG2
ENSRNOG00000001295	P04631
ENSRNOG00000000233	P35349
ENSRNOG00000021009	Q9ESV6
ENSRNOG00000052111	Q68FU8
ENSRNOG00000001597	Q00969
ENSRNOG00000019850	Q63638
ENSRNOG00000034242	P46462
ENSRNOG00000006930	P19633
ENSRNOG00000019946	Q5XIC1
ENSRNOG00000049734	D3ZIS0
ENSRNOG00000002360	P23574
ENSRNOG00000028423	Q7M734
ENSRNOG00000001490	P47816
ENSRNOG00000033502	Q6AXN9
ENSRNOG00000000479	Q5XI63
ENSRNOG00000038258	Q03248
ENSRNOG00000021493	P0C6Y7
ENSRNOG00000007290	P06686
ENSRNOG00000020203	A1L1L3
ENSRNOG00000000783	Q6MFY8
ENSRNOG00000005374	Q6AYK5
ENSRNOG00000014973	Q99JD2
ENSRNOG00000001214	P30835
ENSRNOG00000006611	Q5I0D6
ENSRNOG00000015346	D3ZZ80
ENSRNOG00000020481	O35263
ENSRNOG00000011438	P08427
ENSRNOG00000026866	O70441
ENSRNOG00000001182	Q6PCU8
ENSRNOG00000084818	P22086
ENSRNOG00000006731	Q5M856
ENSRNOG00000020097	P17490
ENSRNOG00000015685	Q4V8E5
ENSRNOG00000056001	P35248
ENSRNOG00000010697	Q9WVK7
ENSRNOG00000013852	Q5XIE9
ENSRNOG00000060793	P81795
ENSRNOG00000004637	Q68FS3
ENSRNOG00000055530	P60571
ENSRNOG00000018327	Q66H07
ENSRNOG00000003846	P16446
ENSRNOG00000029528	P32232
ENSRNOG00000011053	Q4V8D1
ENSRNOG00000006515	D3ZA50
ENSRNOG00000029528	P32232
ENSRNOG00000068599	Q642A4
ENSRNOG00000029528	P32232
ENSRNOG00000020981	Q6IE63
ENSRNOG00000050860	O70127
ENSRNOG00000016645	Q9JMD2
ENSRNOG00000006756	Q9ES73
ENSRNOG00000065735	Q8VD48
ENSRNOG00000007735	Q9EQY6
ENSRNOG00000048682	Q8VIL3
ENSRNOG00000017051	Q7TSW6
ENSRNOG00000068826	Q09325
ENSRNOG00000012565	Q6AYM9
ENSRNOG00000068826	Q09325
ENSRNOG00000068826	Q09325
ENSRNOG00000068444	P49655
ENSRNOG00000068826	Q09325
ENSRNOG00000016807	P04182
ENSRNOG00000004072	Q63355
ENSRNOG00000081425	P08644
ENSRNOG00000068826	Q09325
ENSRNOG00000017369	Q80XX4
ENSRNOG00000068826	Q09325
ENSRNOG00000066033	Q9EPH2
ENSRNOG00000068826	Q09325
ENSRNOG00000001302	P30543
ENSRNOG00000004813	Q6AYT3
ENSRNOG00000003706	Q6BBI8
ENSRNOG00000003779	Q9Z2K0
ENSRNOG00000031915	Q569C4
ENSRNOG00000032967	Q68FR8
ENSRNOG00000001303	Q2KN99
ENSRNOG00000079073	Q32ZH5
ENSRNOG00000031233	Q63538
ENSRNOG00000003881	Q7TQ94
ENSRNOG00000007127	Q9ER30
ENSRNOG00000053562	A6YP92
ENSRNOG00000083250	B0BN18
ENSRNOG00000047493	O35913
ENSRNOG00000002810	Q4KMC4
ENSRNOG00000015052	P97826
ENSRNOG00000002711	Q6AYL9
ENSRNOG00000014081	Q9ESQ4
ENSRNOG00000025792	Q63768
ENSRNOG00000001304	F1LXF1
ENSRNOG00000013285	Q5PQR5
ENSRNOG00000019825	Q2TGI5
ENSRNOG00000018795	P62718
ENSRNOG00000061429	O54880
ENSRNOG00000007979	Q66HC4
ENSRNOG00000018128	O55227
ENSRNOG00000007979	Q66HC4
ENSRNOG00000006674	Q6AXS9
ENSRNOG00000007979	Q66HC4
ENSRNOG00000008030	O70142
ENSRNOG00000000860	Q6MG64
ENSRNOG00000004484	P62919
ENSRNOG00000018420	Q5RLM2
ENSRNOG00000005024	Q5RK03
ENSRNOG00000083506	P49800
ENSRNOG00000001313	P19627
ENSRNOG00000032327	Q5I0H9
ENSRNOG00000031485	O55096
ENSRNOG00000011844	Q68FR3
ENSRNOG00000017689	Q63416
ENSRNOG00000007960	Q5XHX8
ENSRNOG00000009372	P16177
ENSRNOG00000007960	Q5XHX8
ENSRNOG00000000867	Q04462
ENSRNOG00000002164	P12760
ENSRNOG00000026180	Q5PQQ5
ENSRNOG00000034116	Q63060
ENSRNOG00000000611	D3ZDK2
ENSRNOG00000004583	Q9QZ76
ENSRNOG00000029264	P70606
ENSRNOG00000020009	Q8CJH6
ENSRNOG00000018393	Q9QZQ4
ENSRNOG00000004414	Q9JHY1
ENSRNOG00000000177	Q8K593
ENSRNOG00000019630	Q8CHM7
ENSRNOG00000059485	Q9JM01
ENSRNOG00000011022	Q64230
ENSRNOG00000020117	Q5M7T3
ENSRNOG00000002773	P49799
ENSRNOG00000020276	P27768
ENSRNOG00000020233	O35394
ENSRNOG00000089041	P61312
ENSRNOG00000004688	A1A5R1
ENSRNOG00000039856	Q587K4
ENSRNOG00000013741	P61078
ENSRNOG00000061160	D3ZKF5
ENSRNOG00000082704	P12969
ENSRNOG00000000456	P28064
ENSRNOG00000007624	P20096
ENSRNOG00000008694	Q9QXN4
ENSRNOG00000018998	Q6TUD4
ENSRNOG00000028344	Q499S5
ENSRNOG00000007652	P42203
ENSRNOG00000005700	P02683
ENSRNOG00000016559	Q566R2
ENSRNOG00000052247	Q4FZV0
ENSRNOG00000016833	P35559
ENSRNOG00000004843	Q642A5
ENSRNOG00000006139	Q68FW4
ENSRNOG00000012602	Q6AYJ1
ENSRNOG00000006589	P30904
ENSRNOG00000049351	D3ZVU9
ENSRNOG00000000007	P18088
ENSRNOG00000011952	Q6AXV4
ENSRNOG00000002941	Q63285
ENSRNOG00000000487	P31423
ENSRNOG00000023528	Q4KLN5
ENSRNOG00000018446	Q9ES75
ENSRNOG00000014901	Q9JLA3
ENSRNOG00000053700	M0R8L2
ENSRNOG00000001164	Q63467
ENSRNOG00000018337	P58821
ENSRNOG00000019387	Q499T2
ENSRNOG00000012508	Q5FVQ0
ENSRNOG00000025042	Q62865
ENSRNOG00000024139	Q6AYH0
ENSRNOG00000015366	Q5M870
ENSRNOG00000064647	P14604
ENSRNOG00000011854	Q0PGW2
ENSRNOG00000000493	D3ZCL3
ENSRNOG00000002784	P62516
ENSRNOG00000009313	Q99068
ENSRNOG00000012284	Q920F3
ENSRNOG00000042886	P62859
ENSRNOG00000011589	P15791
ENSRNOG00000067971	Q5BIV7
ENSRNOG00000019097	D3ZHS6
ENSRNOG00000012486	O89044
ENSRNOG00000014689	D4A8X0
ENSRNOG00000018996	Q6AXW4
ENSRNOG00000014758	Q8K4Y5
ENSRNOG00000019568	P52909
ENSRNOG00000018215	O35956
ENSRNOG00000019568	P52909
ENSRNOG00000009265	Q9ES08
ENSRNOG00000006901	Q5HZW5
ENSRNOG00000019568	P52909
ENSRNOG00000058939	Q68FV4
ENSRNOG00000011589	P15791
ENSRNOG00000074156	P08482
ENSRNOG00000003147	O08623
ENSRNOG00000043465	Q63053
ENSRNOG00000074156	P08482
ENSRNOG00000003147	O08623
ENSRNOG00000011589	P15791
ENSRNOG00000021463	P37230
ENSRNOG00000052968	Q6URK4
ENSRNOG00000024601	Q5U1X0
ENSRNOG00000015430	Q62888
ENSRNOG00000015430	Q62888
ENSRNOG00000025365	F1LV46
ENSRNOG00000001548	O54968
