hsa	rno
ENSG00000157869	ENSRNOG00000017074
ENSG00000157916	ENSRNOG00000014270
ENSG00000157954	ENSRNOG00000001114
ENSG00000157992	ENSRNOG00000047941
ENSG00000157999	ENSRNOG00000001048
ENSG00000158006	ENSRNOG00000022288
ENSG00000158019	ENSRNOG00000004364
ENSG00000158022	ENSRNOG00000016543
ENSG00000158042	ENSRNOG00000019497
ENSG00000158062	ENSRNOG00000015476
ENSG00000158104	ENSRNOG00000001338
ENSG00000158158	ENSRNOG00000015886
ENSG00000158234	ENSRNOG00000030069
ENSG00000158246	ENSRNOG00000074445
ENSG00000158270	ENSRNOG00000016366
ENSG00000158411	ENSRNOG00000018467
ENSG00000158417	ENSRNOG00000023356
ENSG00000158435	ENSRNOG00000023220
ENSG00000158445	ENSRNOG00000046949
ENSG00000158480	ENSRNOG00000009207
ENSG00000158517	ENSRNOG00000001480
ENSG00000158528	ENSRNOG00000008869
ENSG00000158545	ENSRNOG00000028501
ENSG00000158552	ENSRNOG00000018639
ENSG00000158571	ENSRNOG00000000165
ENSG00000158710	ENSRNOG00000008301
ENSG00000158717	ENSRNOG00000013777
ENSG00000158769	ENSRNOG00000004414
ENSG00000158793	ENSRNOG00000003881
ENSG00000158796	ENSRNOG00000003779
ENSG00000158815	ENSRNOG00000012912
ENSG00000158828	ENSRNOG00000015385
ENSG00000158850	ENSRNOG00000003551
ENSG00000158864	ENSRNOG00000038372
ENSG00000158874	ENSRNOG00000003500
ENSG00000158882	ENSRNOG00000003398
ENSG00000158985	ENSRNOG00000042449
ENSG00000159055	ENSRNOG00000021555
ENSG00000159069	ENSRNOG00000028674
ENSG00000159079	ENSRNOG00000021399
ENSG00000159082	ENSRNOG00000002051
ENSG00000159111	ENSRNOG00000009567
ENSG00000159164	ENSRNOG00000021182
ENSG00000159167	ENSRNOG00000015075
ENSG00000159197	ENSRNOG00000029811
ENSG00000159199	ENSRNOG00000007235
ENSG00000159200	ENSRNOG00000001979
ENSG00000159202	ENSRNOG00000006868
ENSG00000159210	ENSRNOG00000006500
ENSG00000159216	ENSRNOG00000001704
ENSG00000159217	ENSRNOG00000006122
ENSG00000159224	ENSRNOG00000006306
ENSG00000159231	ENSRNOG00000001701
ENSG00000159248	ENSRNOG00000008337
ENSG00000159251	ENSRNOG00000008536
ENSG00000159388	ENSRNOG00000003300
ENSG00000159399	ENSRNOG00000006116
ENSG00000159445	ENSRNOG00000020829
ENSG00000159592	ENSRNOG00000037595
ENSG00000159640	ENSRNOG00000062101
ENSG00000159648	ENSRNOG00000013465
ENSG00000159674	ENSRNOG00000006033
ENSG00000159692	ENSRNOG00000005428
ENSG00000159713	ENSRNOG00000016890
ENSG00000159873	ENSRNOG00000010706
ENSG00000159921	ENSRNOG00000014365
ENSG00000160007	ENSRNOG00000015852
ENSG00000160013	ENSRNOG00000016756
ENSG00000160014	ENSRNOG00000067086
ENSG00000160075	ENSRNOG00000017829
ENSG00000160097	ENSRNOG00000030238
ENSG00000160182	ENSRNOG00000001164
ENSG00000160191	ENSRNOG00000001174
ENSG00000160194	ENSRNOG00000027593
ENSG00000160200	ENSRNOG00000029528
ENSG00000160211	ENSRNOG00000056728
ENSG00000160213	ENSRNOG00000001201
ENSG00000160221	ENSRNOG00000001211
ENSG00000160233	ENSRNOG00000001217
ENSG00000160282	ENSRNOG00000001261
ENSG00000160307	ENSRNOG00000001295
ENSG00000160349	ENSRNOG00000074004
ENSG00000160396	ENSRNOG00000020835
ENSG00000160401	ENSRNOG00000039315
ENSG00000160404	ENSRNOG00000022514
ENSG00000160410	ENSRNOG00000020882
ENSG00000160469	ENSRNOG00000017673
ENSG00000160471	ENSRNOG00000077802
ENSG00000160539	ENSRNOG00000010068
ENSG00000160602	ENSRNOG00000012866
ENSG00000160606	ENSRNOG00000071015
ENSG00000160613	ENSRNOG00000017478
ENSG00000160678	ENSRNOG00000012410
ENSG00000160679	ENSRNOG00000012760
ENSG00000160703	ENSRNOG00000052386
ENSG00000160716	ENSRNOG00000020778
ENSG00000160801	ENSRNOG00000020948
ENSG00000160808	ENSRNOG00000020955
ENSG00000160877	ENSRNOG00000002864
ENSG00000160888	ENSRNOG00000074928
ENSG00000160917	ENSRNOG00000000985
ENSG00000160949	ENSRNOG00000014703
ENSG00000160951	ENSRNOG00000004094
ENSG00000160953	ENSRNOG00000024549
ENSG00000160994	ENSRNOG00000007375
ENSG00000160999	ENSRNOG00000001425
ENSG00000161016	ENSRNOG00000004484
ENSG00000161048	ENSRNOG00000011363
ENSG00000161180	ENSRNOG00000001860
ENSG00000161203	ENSRNOG00000001709
ENSG00000161217	ENSRNOG00000001762
ENSG00000161265	ENSRNOG00000024497
ENSG00000161328	ENSRNOG00000016697
ENSG00000161513	ENSRNOG00000058497
ENSG00000161533	ENSRNOG00000008755
ENSG00000161544	ENSRNOG00000011541
ENSG00000161547	ENSRNOG00000000248
ENSG00000161594	ENSRNOG00000016749
ENSG00000161610	ENSRNOG00000018892
ENSG00000161647	ENSRNOG00000033653
ENSG00000161681	ENSRNOG00000019207
ENSG00000161835	ENSRNOG00000007346
ENSG00000161905	ENSRNOG00000019183
ENSG00000161921	ENSRNOG00000026647
ENSG00000161944	ENSRNOG00000030726
ENSG00000162039	ENSRNOG00000014711
ENSG00000162063	ENSRNOG00000007483
ENSG00000162066	ENSRNOG00000006460
ENSG00000162105	ENSRNOG00000050206
ENSG00000162148	ENSRNOG00000020620
ENSG00000162174	ENSRNOG00000020202
ENSG00000162222	ENSRNOG00000019464
ENSG00000162236	ENSRNOG00000018847
ENSG00000162267	ENSRNOG00000017689
ENSG00000162374	ENSRNOG00000023601
ENSG00000162384	ENSRNOG00000012724
ENSG00000162391	ENSRNOG00000007799
ENSG00000162396	ENSRNOG00000007327
ENSG00000162398	ENSRNOG00000030914
ENSG00000162399	ENSRNOG00000006543
ENSG00000162413	ENSRNOG00000003334
ENSG00000162419	ENSRNOG00000010910
ENSG00000162441	ENSRNOG00000016200
ENSG00000162461	ENSRNOG00000011970
ENSG00000162517	ENSRNOG00000013972
ENSG00000162551	ENSRNOG00000013954
ENSG00000162585	ENSRNOG00000036876
ENSG00000162599	ENSRNOG00000006966
ENSG00000162600	ENSRNOG00000007214
ENSG00000162607	ENSRNOG00000007890
ENSG00000162614	ENSRNOG00000012512
ENSG00000162618	ENSRNOG00000033940
ENSG00000162620	ENSRNOG00000009555
ENSG00000162670	ENSRNOG00000002811
ENSG00000162676	ENSRNOG00000002042
ENSG00000162692	ENSRNOG00000014333
ENSG00000162695	ENSRNOG00000013912
ENSG00000162736	ENSRNOG00000005355
ENSG00000162738	ENSRNOG00000004889
ENSG00000162757	ENSRNOG00000005558
ENSG00000162772	ENSRNOG00000003745
ENSG00000162804	ENSRNOG00000023548
ENSG00000162813	ENSRNOG00000002378
ENSG00000162819	ENSRNOG00000052963
ENSG00000162851	ENSRNOG00000002695
ENSG00000162892	ENSRNOG00000004470
ENSG00000162909	ENSRNOG00000034015
ENSG00000162928	ENSRNOG00000054896
ENSG00000162929	ENSRNOG00000054669
ENSG00000162931	ENSRNOG00000022983
ENSG00000162946	ENSRNOG00000019779
ENSG00000162949	ENSRNOG00000032375
ENSG00000162951	ENSRNOG00000006093
ENSG00000162959	ENSRNOG00000006340
ENSG00000162972	ENSRNOG00000015983
ENSG00000162975	ENSRNOG00000024310
ENSG00000162980	ENSRNOG00000006839
ENSG00000162989	ENSRNOG00000005369
ENSG00000162992	ENSRNOG00000005609
ENSG00000162994	ENSRNOG00000004456
ENSG00000163001	ENSRNOG00000003901
ENSG00000163002	ENSRNOG00000009290
ENSG00000163017	ENSRNOG00000029401
ENSG00000163032	ENSRNOG00000005345
ENSG00000163050	ENSRNOG00000043201
ENSG00000163060	ENSRNOG00000018792
ENSG00000163071	ENSRNOG00000002120
ENSG00000163072	ENSRNOG00000006611
ENSG00000163083	ENSRNOG00000060237
ENSG00000163104	ENSRNOG00000006391
ENSG00000163106	ENSRNOG00000006583
ENSG00000163116	ENSRNOG00000023457
ENSG00000163121	ENSRNOG00000015366
ENSG00000163154	ENSRNOG00000021100
ENSG00000163161	ENSRNOG00000013180
ENSG00000163166	ENSRNOG00000014630
ENSG00000163191	ENSRNOG00000010105
ENSG00000163217	ENSRNOG00000009316
ENSG00000163273	ENSRNOG00000018854
ENSG00000163285	ENSRNOG00000002360
ENSG00000163288	ENSRNOG00000002327
ENSG00000163346	ENSRNOG00000020673
ENSG00000163347	ENSRNOG00000001926
ENSG00000163352	ENSRNOG00000049513
ENSG00000163382	ENSRNOG00000019201
ENSG00000163399	ENSRNOG00000030019
ENSG00000163421	ENSRNOG00000010898
ENSG00000163430	ENSRNOG00000002746
ENSG00000163431	ENSRNOG00000051548
ENSG00000163444	ENSRNOG00000003594
ENSG00000163462	ENSRNOG00000055433
ENSG00000163466	ENSRNOG00000014289
ENSG00000163468	ENSRNOG00000019090
ENSG00000163472	ENSRNOG00000019414
ENSG00000163485	ENSRNOG00000084234
ENSG00000163492	ENSRNOG00000012580
ENSG00000163497	ENSRNOG00000017856
ENSG00000163513	ENSRNOG00000013265
ENSG00000163528	ENSRNOG00000022466
ENSG00000163536	ENSRNOG00000010248
ENSG00000163545	ENSRNOG00000000034
ENSG00000163558	ENSRNOG00000009652
ENSG00000163586	ENSRNOG00000006675
ENSG00000163600	ENSRNOG00000046196
ENSG00000163606	ENSRNOG00000039048
ENSG00000163607	ENSRNOG00000002044
ENSG00000163611	ENSRNOG00000039024
ENSG00000163623	ENSRNOG00000002149
ENSG00000163624	ENSRNOG00000002142
ENSG00000163630	ENSRNOG00000008203
ENSG00000163633	ENSRNOG00000060245
ENSG00000163660	ENSRNOG00000011586
ENSG00000163682	ENSRNOG00000026716
ENSG00000163683	ENSRNOG00000066377
ENSG00000163686	ENSRNOG00000008167
ENSG00000163687	ENSRNOG00000009291
ENSG00000163689	ENSRNOG00000007206
ENSG00000163694	ENSRNOG00000002408
ENSG00000163701	ENSRNOG00000009204
ENSG00000163703	ENSRNOG00000009414
ENSG00000163734	ENSRNOG00000002792
ENSG00000163737	ENSRNOG00000028015
ENSG00000163738	ENSRNOG00000021347
ENSG00000163788	ENSRNOG00000004050
ENSG00000163794	ENSRNOG00000006090
ENSG00000163795	ENSRNOG00000005298
ENSG00000163803	ENSRNOG00000026037
ENSG00000163806	ENSRNOG00000004534
ENSG00000163812	ENSRNOG00000004344
ENSG00000163818	ENSRNOG00000006244
ENSG00000163832	ENSRNOG00000020847
ENSG00000163866	ENSRNOG00000014352
ENSG00000163874	ENSRNOG00000009131
ENSG00000163877	ENSRNOG00000024889
ENSG00000163879	ENSRNOG00000024957
ENSG00000163888	ENSRNOG00000076327
ENSG00000163930	ENSRNOG00000019097
ENSG00000163935	ENSRNOG00000016645
ENSG00000163938	ENSRNOG00000028461
ENSG00000163945	ENSRNOG00000005122
ENSG00000163956	ENSRNOG00000009313
ENSG00000163982	ENSRNOG00000028423
ENSG00000163995	ENSRNOG00000007882
ENSG00000164007	ENSRNOG00000007922
ENSG00000164032	ENSRNOG00000010306
ENSG00000164035	ENSRNOG00000022910
ENSG00000164040	ENSRNOG00000014051
ENSG00000164051	ENSRNOG00000020688
ENSG00000164054	ENSRNOG00000020667
ENSG00000164082	ENSRNOG00000013171
ENSG00000164086	ENSRNOG00000010789
ENSG00000164093	ENSRNOG00000010681
ENSG00000164096	ENSRNOG00000014654
ENSG00000164099	ENSRNOG00000015353
ENSG00000164106	ENSRNOG00000069516
ENSG00000164107	ENSRNOG00000060448
ENSG00000164118	ENSRNOG00000010566
ENSG00000164120	ENSRNOG00000010610
ENSG00000164125	ENSRNOG00000010183
ENSG00000164129	ENSRNOG00000014172
ENSG00000164136	ENSRNOG00000003439
ENSG00000164172	ENSRNOG00000056325
ENSG00000164181	ENSRNOG00000010450
ENSG00000164209	ENSRNOG00000017091
ENSG00000164219	ENSRNOG00000003541
ENSG00000164237	ENSRNOG00000011260
ENSG00000164244	ENSRNOG00000016433
ENSG00000164251	ENSRNOG00000018003
ENSG00000164256	ENSRNOG00000021493
ENSG00000164258	ENSRNOG00000011383
ENSG00000164266	ENSRNOG00000090734
ENSG00000164283	ENSRNOG00000010797
ENSG00000164291	ENSRNOG00000026937
ENSG00000164299	ENSRNOG00000013050
ENSG00000164303	ENSRNOG00000009660
ENSG00000164304	ENSRNOG00000024111
ENSG00000164305	ENSRNOG00000010475
ENSG00000164323	ENSRNOG00000032192
ENSG00000164325	ENSRNOG00000015472
ENSG00000164326	ENSRNOG00000017712
ENSG00000164332	ENSRNOG00000004477
ENSG00000164338	ENSRNOG00000016591
ENSG00000164362	ENSRNOG00000025327
ENSG00000164398	ENSRNOG00000026745
ENSG00000164400	ENSRNOG00000026805
ENSG00000164405	ENSRNOG00000067979
ENSG00000164418	ENSRNOG00000000368
ENSG00000164434	ENSRNOG00000000814
ENSG00000164494	ENSRNOG00000042962
ENSG00000164506	ENSRNOG00000013351
ENSG00000164588	ENSRNOG00000055382
ENSG00000164604	ENSRNOG00000024636
ENSG00000164609	ENSRNOG00000003822
ENSG00000164611	ENSRNOG00000003802
ENSG00000164620	ENSRNOG00000019575
ENSG00000164645	ENSRNOG00000008594
ENSG00000164649	ENSRNOG00000005410
ENSG00000164675	ENSRNOG00000021729
ENSG00000164687	ENSRNOG00000049075
ENSG00000164694	ENSRNOG00000030210
ENSG00000164708	ENSRNOG00000013532
ENSG00000164713	ENSRNOG00000001009
ENSG00000164746	ENSRNOG00000037632
ENSG00000164751	ENSRNOG00000008748
ENSG00000164756	ENSRNOG00000004747
ENSG00000164761	ENSRNOG00000008336
ENSG00000164776	ENSRNOG00000000920
ENSG00000164794	ENSRNOG00000004117
ENSG00000164879	ENSRNOG00000010079
ENSG00000164889	ENSRNOG00000014347
ENSG00000164893	ENSRNOG00000024903
ENSG00000164898	ENSRNOG00000005618
ENSG00000164902	ENSRNOG00000014459
ENSG00000164904	ENSRNOG00000014645
ENSG00000164919	ENSRNOG00000010807
ENSG00000164920	ENSRNOG00000011136
ENSG00000164924	ENSRNOG00000008195
ENSG00000164929	ENSRNOG00000004697
ENSG00000164951	ENSRNOG00000016180
ENSG00000164975	ENSRNOG00000010825
ENSG00000164978	ENSRNOG00000013110
ENSG00000165006	ENSRNOG00000012004
ENSG00000165030	ENSRNOG00000011668
ENSG00000165046	ENSRNOG00000026180
ENSG00000165115	ENSRNOG00000019257
ENSG00000165140	ENSRNOG00000017597
ENSG00000165152	ENSRNOG00000006800
ENSG00000165175	ENSRNOG00000003228
ENSG00000165215	ENSRNOG00000046007
ENSG00000165240	ENSRNOG00000061367
ENSG00000165244	ENSRNOG00000027234
ENSG00000165269	ENSRNOG00000009686
ENSG00000165275	ENSRNOG00000012454
ENSG00000165280	ENSRNOG00000034242
ENSG00000165283	ENSRNOG00000009535
ENSG00000165379	ENSRNOG00000005550
ENSG00000165383	ENSRNOG00000020080
ENSG00000165389	ENSRNOG00000004292
ENSG00000165416	ENSRNOG00000012594
ENSG00000165417	ENSRNOG00000004300
ENSG00000165443	ENSRNOG00000000274
ENSG00000165449	ENSRNOG00000049063
ENSG00000165458	ENSRNOG00000019730
ENSG00000165471	ENSRNOG00000011637
ENSG00000165474	ENSRNOG00000008855
ENSG00000165475	ENSRNOG00000008989
ENSG00000165506	ENSRNOG00000028155
ENSG00000165512	ENSRNOG00000013379
ENSG00000165516	ENSRNOG00000004474
ENSG00000165526	ENSRNOG00000011567
ENSG00000165527	ENSRNOG00000070951
ENSG00000165548	ENSRNOG00000011334
ENSG00000165568	ENSRNOG00000017165
ENSG00000165609	ENSRNOG00000017741
ENSG00000165621	ENSRNOG00000075479
ENSG00000165623	ENSRNOG00000017987
ENSG00000165630	ENSRNOG00000018396
ENSG00000165637	ENSRNOG00000013505
ENSG00000165678	ENSRNOG00000013961
ENSG00000165695	ENSRNOG00000012761
ENSG00000165704	ENSRNOG00000031367
ENSG00000165716	ENSRNOG00000004532
ENSG00000165724	ENSRNOG00000007752
ENSG00000165731	ENSRNOG00000014751
ENSG00000165805	ENSRNOG00000051928
ENSG00000165807	ENSRNOG00000038480
ENSG00000165828	ENSRNOG00000018446
ENSG00000165832	ENSRNOG00000017321
ENSG00000165886	ENSRNOG00000013813
ENSG00000165891	ENSRNOG00000026252
ENSG00000165915	ENSRNOG00000011981
ENSG00000165970	ENSRNOG00000031662
ENSG00000165973	ENSRNOG00000015675
ENSG00000165983	ENSRNOG00000017328
ENSG00000165995	ENSRNOG00000018378
ENSG00000166006	ENSRNOG00000004077
ENSG00000166037	ENSRNOG00000006792
ENSG00000166046	ENSRNOG00000007587
ENSG00000166073	ENSRNOG00000005971
ENSG00000166086	ENSRNOG00000009149
ENSG00000166111	ENSRNOG00000000693
ENSG00000166118	ENSRNOG00000031438
ENSG00000166128	ENSRNOG00000018009
ENSG00000166130	ENSRNOG00000008247
ENSG00000166143	ENSRNOG00000012648
ENSG00000166148	ENSRNOG00000004400
ENSG00000166166	ENSRNOG00000011398
ENSG00000166169	ENSRNOG00000016748
ENSG00000166170	ENSRNOG00000058841
ENSG00000166192	ENSRNOG00000075500
ENSG00000166199	ENSRNOG00000021678
ENSG00000166200	ENSRNOG00000008744
ENSG00000166206	ENSRNOG00000060599
ENSG00000166226	ENSRNOG00000021317
ENSG00000166228	ENSRNOG00000000566
ENSG00000166246	ENSRNOG00000028075
ENSG00000166250	ENSRNOG00000053239
ENSG00000166257	ENSRNOG00000057221
ENSG00000166262	ENSRNOG00000037124
ENSG00000166265	ENSRNOG00000001544
ENSG00000166289	ENSRNOG00000027724
ENSG00000166292	ENSRNOG00000002434
ENSG00000166326	ENSRNOG00000005191
ENSG00000166333	ENSRNOG00000018993
ENSG00000166341	ENSRNOG00000031643
ENSG00000166343	ENSRNOG00000007632
ENSG00000166348	ENSRNOG00000027012
ENSG00000166377	ENSRNOG00000032039
ENSG00000166402	ENSRNOG00000046566
ENSG00000166426	ENSRNOG00000023633
ENSG00000166441	ENSRNOG00000088362
ENSG00000166471	ENSRNOG00000010752
ENSG00000166477	ENSRNOG00000010116
ENSG00000166478	ENSRNOG00000010087
ENSG00000166483	ENSRNOG00000010017
ENSG00000166501	ENSRNOG00000012061
ENSG00000166503	ENSRNOG00000019740
ENSG00000166557	ENSRNOG00000013889
ENSG00000166573	ENSRNOG00000016654
ENSG00000166575	ENSRNOG00000016815
ENSG00000166578	ENSRNOG00000087772
ENSG00000166579	ENSRNOG00000004139
ENSG00000166598	ENSRNOG00000026963
ENSG00000166619	ENSRNOG00000024437
ENSG00000166681	ENSRNOG00000028822
ENSG00000166762	ENSRNOG00000023064
ENSG00000166783	ENSRNOG00000056248
ENSG00000166794	ENSRNOG00000016781
ENSG00000166803	ENSRNOG00000067723
ENSG00000166821	ENSRNOG00000015003
ENSG00000166831	ENSRNOG00000015896
ENSG00000166855	ENSRNOG00000030225
ENSG00000166862	ENSRNOG00000065511
ENSG00000166869	ENSRNOG00000019112
ENSG00000166889	ENSRNOG00000021052
ENSG00000166900	ENSRNOG00000021013
ENSG00000166902	ENSRNOG00000021005
ENSG00000166913	ENSRNOG00000010945
ENSG00000166920	ENSRNOG00000067060
ENSG00000166925	ENSRNOG00000050805
ENSG00000166938	ENSRNOG00000010537
ENSG00000166949	ENSRNOG00000008620
ENSG00000166971	ENSRNOG00000011956
ENSG00000166974	ENSRNOG00000049681
ENSG00000167005	ENSRNOG00000042983
ENSG00000167074	ENSRNOG00000019383
ENSG00000167085	ENSRNOG00000046799
ENSG00000167107	ENSRNOG00000003330
ENSG00000167110	ENSRNOG00000011884
ENSG00000167112	ENSRNOG00000043189
ENSG00000167123	ENSRNOG00000026604
ENSG00000167193	ENSRNOG00000025792
ENSG00000167208	ENSRNOG00000014202
ENSG00000167220	ENSRNOG00000043171
ENSG00000167261	ENSRNOG00000023303
ENSG00000167283	ENSRNOG00000028884
ENSG00000167371	ENSRNOG00000029366
ENSG00000167414	ENSRNOG00000016701
ENSG00000167460	ENSRNOG00000015496
ENSG00000167461	ENSRNOG00000014621
ENSG00000167468	ENSRNOG00000013604
ENSG00000167470	ENSRNOG00000015434
ENSG00000167525	ENSRNOG00000023381
ENSG00000167526	ENSRNOG00000015335
ENSG00000167535	ENSRNOG00000054274
ENSG00000167543	ENSRNOG00000022615
ENSG00000167549	ENSRNOG00000014496
ENSG00000167550	ENSRNOG00000054385
ENSG00000167552	ENSRNOG00000072536
ENSG00000167553	ENSRNOG00000072536
ENSG00000167578	ENSRNOG00000001500
ENSG00000167588	ENSRNOG00000056457
ENSG00000167645	ENSRNOG00000055286
ENSG00000167654	ENSRNOG00000020407
ENSG00000167657	ENSRNOG00000020383
ENSG00000167658	ENSRNOG00000020266
ENSG00000167700	ENSRNOG00000015685
ENSG00000167720	ENSRNOG00000002991
ENSG00000167740	ENSRNOG00000024553
ENSG00000167741	ENSRNOG00000015210
ENSG00000167770	ENSRNOG00000021175
ENSG00000167771	ENSRNOG00000073105
ENSG00000167772	ENSRNOG00000007545
ENSG00000167775	ENSRNOG00000006901
ENSG00000167779	ENSRNOG00000010977
ENSG00000167858	ENSRNOG00000014973
ENSG00000167910	ENSRNOG00000009488
ENSG00000167916	ENSRNOG00000010970
ENSG00000167930	ENSRNOG00000067554
ENSG00000167941	ENSRNOG00000071073
ENSG00000167972	ENSRNOG00000050057
ENSG00000167977	ENSRNOG00000057186
ENSG00000167985	ENSRNOG00000020646
ENSG00000168000	ENSRNOG00000052393
ENSG00000168002	ENSRNOG00000019439
ENSG00000168004	ENSRNOG00000023528
ENSG00000168028	ENSRNOG00000018645
ENSG00000168060	ENSRNOG00000021000
ENSG00000168070	ENSRNOG00000054336
ENSG00000168081	ENSRNOG00000014231
ENSG00000168092	ENSRNOG00000057102
ENSG00000168096	ENSRNOG00000003186
ENSG00000168118	ENSRNOG00000017467
ENSG00000168216	ENSRNOG00000012178
ENSG00000168228	ENSRNOG00000029064
ENSG00000168237	ENSRNOG00000046307
ENSG00000168267	ENSRNOG00000016902
ENSG00000168282	ENSRNOG00000004234
ENSG00000168297	ENSRNOG00000008024
ENSG00000168298	ENSRNOG00000047459
ENSG00000168314	ENSRNOG00000018700
ENSG00000168329	ENSRNOG00000018509
ENSG00000168350	ENSRNOG00000011716
ENSG00000168374	ENSRNOG00000012623
ENSG00000168397	ENSRNOG00000018403
ENSG00000168439	ENSRNOG00000021164
ENSG00000168454	ENSRNOG00000027916
ENSG00000168461	ENSRNOG00000042189
ENSG00000168476	ENSRNOG00000011373
ENSG00000168490	ENSRNOG00000010555
ENSG00000168496	ENSRNOG00000020531
ENSG00000168497	ENSRNOG00000025895
ENSG00000168515	ENSRNOG00000020294
ENSG00000168530	ENSRNOG00000013262
ENSG00000168539	ENSRNOG00000074156
ENSG00000168564	ENSRNOG00000022736
ENSG00000168575	ENSRNOG00000019490
ENSG00000168582	ENSRNOG00000046343
ENSG00000168591	ENSRNOG00000020916
ENSG00000168610	ENSRNOG00000019742
ENSG00000168646	ENSRNOG00000055010
ENSG00000168703	ENSRNOG00000032412
ENSG00000168757	ENSRNOG00000054648
ENSG00000168765	ENSRNOG00000019221
ENSG00000168778	ENSRNOG00000088480
ENSG00000168785	ENSRNOG00000015913
ENSG00000168806	ENSRNOG00000043002
ENSG00000168818	ENSRNOG00000006139
ENSG00000168824	ENSRNOG00000005700
ENSG00000168890	ENSRNOG00000061100
ENSG00000168894	ENSRNOG00000012035
ENSG00000168899	ENSRNOG00000012659
ENSG00000168917	ENSRNOG00000015370
ENSG00000168924	ENSRNOG00000016427
ENSG00000168959	ENSRNOG00000016429
ENSG00000168993	ENSRNOG00000090522
ENSG00000168994	ENSRNOG00000017093
ENSG00000169018	ENSRNOG00000007077
ENSG00000169020	ENSRNOG00000000064
ENSG00000169021	ENSRNOG00000018281
ENSG00000169032	ENSRNOG00000010176
ENSG00000169087	ENSRNOG00000002241
ENSG00000169118	ENSRNOG00000016620
ENSG00000169122	ENSRNOG00000009114
ENSG00000169174	ENSRNOG00000006280
ENSG00000169181	ENSRNOG00000065255
ENSG00000169194	ENSRNOG00000007652
ENSG00000169213	ENSRNOG00000008001
ENSG00000169220	ENSRNOG00000015616
ENSG00000169239	ENSRNOG00000029330
ENSG00000169241	ENSRNOG00000020554
ENSG00000169245	ENSRNOG00000022256
ENSG00000169255	ENSRNOG00000012019
ENSG00000169282	ENSRNOG00000056697
ENSG00000169313	ENSRNOG00000013902
ENSG00000169330	ENSRNOG00000013399
ENSG00000169340	ENSRNOG00000015368
ENSG00000169359	ENSRNOG00000010023
ENSG00000169371	ENSRNOG00000005426
ENSG00000169397	ENSRNOG00000085776
ENSG00000169402	ENSRNOG00000001036
ENSG00000169403	ENSRNOG00000013231
ENSG00000169410	ENSRNOG00000017600
ENSG00000169418	ENSRNOG00000014684
ENSG00000169427	ENSRNOG00000009265
ENSG00000169435	ENSRNOG00000002866
ENSG00000169446	ENSRNOG00000065883
ENSG00000169490	ENSRNOG00000016559
ENSG00000169495	ENSRNOG00000061160
ENSG00000169508	ENSRNOG00000025094
ENSG00000169562	ENSRNOG00000063213
ENSG00000169567	ENSRNOG00000086472
ENSG00000169592	ENSRNOG00000019960
ENSG00000169609	ENSRNOG00000069610
ENSG00000169618	ENSRNOG00000009556
ENSG00000169682	ENSRNOG00000017621
ENSG00000169710	ENSRNOG00000045636
ENSG00000169715	ENSRNOG00000025764
ENSG00000169760	ENSRNOG00000032576
ENSG00000169813	ENSRNOG00000014562
ENSG00000169836	ENSRNOG00000009372
ENSG00000169860	ENSRNOG00000014232
ENSG00000169902	ENSRNOG00000000900
ENSG00000169903	ENSRNOG00000016437
ENSG00000169905	ENSRNOG00000024849
ENSG00000169906	ENSRNOG00000004222
ENSG00000169962	ENSRNOG00000019589
ENSG00000170027	ENSRNOG00000001436
ENSG00000170043	ENSRNOG00000037627
ENSG00000170049	ENSRNOG00000008480
ENSG00000170088	ENSRNOG00000030199
ENSG00000170144	ENSRNOG00000052968
ENSG00000170191	ENSRNOG00000074422
ENSG00000170248	ENSRNOG00000008981
ENSG00000170290	ENSRNOG00000009047
ENSG00000170312	ENSRNOG00000000632
ENSG00000170315	ENSRNOG00000066088
ENSG00000170345	ENSRNOG00000008015
ENSG00000170348	ENSRNOG00000007901
ENSG00000170385	ENSRNOG00000004749
ENSG00000170390	ENSRNOG00000016550
ENSG00000170421	ENSRNOG00000009779
ENSG00000170430	ENSRNOG00000016038
ENSG00000170439	ENSRNOG00000007927
ENSG00000170454	ENSRNOG00000043203
ENSG00000170458	ENSRNOG00000017819
ENSG00000170468	ENSRNOG00000010126
ENSG00000170469	ENSRNOG00000019976
ENSG00000170476	ENSRNOG00000022009
ENSG00000170486	ENSRNOG00000030876
ENSG00000170498	ENSRNOG00000047481
ENSG00000170502	ENSRNOG00000002186
ENSG00000170509	ENSRNOG00000002212
ENSG00000170515	ENSRNOG00000004904
ENSG00000170522	ENSRNOG00000048949
ENSG00000170525	ENSRNOG00000018911
ENSG00000170545	ENSRNOG00000062981
ENSG00000170571	ENSRNOG00000060329
ENSG00000170579	ENSRNOG00000016196
ENSG00000170615	ENSRNOG00000011616
ENSG00000170632	ENSRNOG00000012785
ENSG00000170633	ENSRNOG00000001331
ENSG00000170681	ENSRNOG00000008027
ENSG00000170743	ENSRNOG00000019613
ENSG00000170745	ENSRNOG00000004899
ENSG00000170775	ENSRNOG00000002524
ENSG00000170801	ENSRNOG00000008182
ENSG00000170819	ENSRNOG00000010899
ENSG00000170820	ENSRNOG00000016783
ENSG00000170837	ENSRNOG00000010880
ENSG00000170854	ENSRNOG00000001680
ENSG00000170893	ENSRNOG00000011824
ENSG00000170903	ENSRNOG00000022245
ENSG00000170917	ENSRNOG00000017420
ENSG00000170955	ENSRNOG00000017914
ENSG00000170961	ENSRNOG00000004854
